CRN,Course,Professor,A  (90-100),B  (80-89),C  (70-79),D  (60-69),F <60,WF,A- WF,DWF,W,CRS AVG,Other,Total,Instruction Method
50258,MK 4510,"Johnston, Wesley",12,5,0,0,0,0,17,10.5,2,3.65,0,19,T
50259,MK 4900,"Barksdale, Hiram",1,13,12,0,0,0,26,7.1,2,2.54,0,28,T
50261,MUA 1500,"Vernick, Gordon",11,4,1,1,2,0,19,30.4,4,3.11,0,23,T
50263,MUA 1930,"Albo, Francisco",17,11,1,0,1,0,30,6.3,1,3.50,1,32,T
50264,MUA 1930,"Maxwell, Tania",26,0,0,0,1,0,27,13.3,3,4.07,0,30,T
50275,PHIL 2010,"Opgenorth, Lucas",11,6,5,0,0,0,22,4.4,1,3.27,0,23,T
50276,PHIL 2010,"Murphy, Joseph",7,5,5,1,1,0,19,19.1,2,2.74,0,21,T
50278,PHIL 8960,"Okeefe, Timothy",0,0,0,0,0,0,0,0.0,0,,27,27,T
50280,PHYS 4950,"Thoms, Brian",7,0,0,0,0,0,7,0.0,0,3.86,0,7,T
50292,PSYC 3140,"Tone, Erin",40,6,2,0,2,0,50,5.8,1,3.74,1,52,T
50293,PSYC 4100,"Emerson, Samantha",10,18,16,5,2,0,51,13.5,0,2.57,1,52,T
50294,PSYC 4760,"Wilson, Megan",0,0,0,0,0,0,0,0.0,0,,7,7,T
50299,PSYC 8999,"Cohen, Lindsey",0,0,0,0,0,0,0,0.0,0,,30,30,T
50309,PSYC 9950 E,"Tully, Erin",0,0,0,0,0,0,0,0.0,0,,26,26,T
50315,PSYC 9960 C,"Kuperminc, Gabriel",0,0,0,0,0,0,0,0.0,0,,6,6,T
50318,PSYC 9980,"Cohen, Lindsey",0,0,0,0,0,0,0,0.0,0,,9,9,T
50319,PSYC 9999,"Cohen, Lindsey",0,0,0,0,0,0,0,0.0,0,,7,7,T
50320,PSYC 9999,"Cohen, Lindsey",0,0,0,0,0,0,0,0.0,0,,33,33,T
50324,RT 3052,"Zimmerman, Ralph",10,21,1,0,0,0,32,0.0,0,3.28,0,32,T
50325,RT 4011,"Murray, Robert",8,10,1,1,0,0,20,5.0,0,3.25,0,20,T
50326,RT 4011,"Murray, Robert",3,7,1,1,0,0,12,8.3,0,3.00,0,12,T
50327,RT 4070,"Shan, Shi Huh",18,13,1,0,0,0,32,0.0,0,3.53,0,32,T
50331,RT 7090,"Zimmerman, Ralph",24,0,0,0,0,0,24,0.0,0,4.00,0,24,T
50335,SOCI 4980,"Kim, Jung",9,3,0,0,0,0,12,0.0,0,3.75,0,12,T
50339,SOCI 8999,"Ainsworth, James",0,0,0,0,0,0,0,0.0,0,,16,16,T
50342,SPAN 1001,"Leonardo, Gisabel",4,8,1,1,0,0,14,13.3,1,2.93,0,15,T
50343,SPAN 1001,"Llorente, Raul",7,6,2,1,2,0,18,26.1,3,2.72,2,23,T
50344,SPAN 1001,"Goulette, Elizabeth",6,2,2,1,0,0,11,29.4,4,3.09,2,17,T
50345,SPAN 1001,"Goulette, Elizabeth",6,7,1,0,0,0,14,11.8,2,3.43,1,17,T
50346,SPAN 1001,"Nourizadeh, Sherry",3,3,1,0,0,0,7,9.1,1,3.29,3,11,T
50347,SPAN 1002,"Humphrey, Tabitha",3,5,3,2,2,0,15,25.0,0,2.27,1,16,T
50348,SPAN 1002,"Moreno, Oscar",1,5,8,2,0,0,16,26.3,3,2.44,0,19,T
50350,SPAN 2002,"Bermudez, Maria",2,2,2,1,0,0,7,12.5,0,2.71,1,8,T
50351,SPAN 3303,"Moreno, Oscar",5,2,6,1,1,0,15,40.9,7,2.60,0,22,E
50353,SPAN 8895,"Rodrigo, Victoria",0,0,0,0,0,0,0,12.5,1,,7,8,T
50366,KH 4750,"Strosnider, Courtney",0,0,0,0,0,0,0,3.5,1,,28,29,T
50367,KH 4760,"Strosnider, Courtney",0,0,0,0,0,0,0,3.5,1,,28,29,T
50375,CSC 8982,"Cao, Xiaojun",0,0,0,0,0,0,0,0.0,0,,11,11,T
50389,MATH 8802,"Sarkar, Sutandra",0,0,0,0,0,0,0,0.0,0,,11,11,T
50396,STAT 8692,"Qin, Gengsheng",0,0,0,0,0,0,0,0.0,0,,6,6,T
50407,CPS 7975,"Dispenza, Franco",0,0,0,0,0,0,0,0.0,0,,70,70,T
50410,CPS 9680,"D'Anjou-Turner, Tamara-Louise",0,0,0,0,0,0,0,0.0,0,,9,9,T
50411,CPS 9990,"Perkins, Catherine",0,0,0,0,0,0,0,0.0,0,,9,9,T
50413,CHEM 1211 K,"Thota, Jyotsna",4,9,4,0,0,0,17,0.0,0,3.00,1,18,T
50414,ENGL 2130,"Heath, Ryan",11,3,0,0,0,0,14,6.3,1,3.79,1,16,T
50415,BIOL 2107 K,"Sylvester, Jonathan",8,7,4,3,1,0,23,16.7,0,2.74,1,24,T
50416,BIOL 2107 K,"Sylvester, Jonathan",9,7,3,2,0,0,21,9.1,0,3.19,1,22,T
50417,ENGL 1101,"Stuhr, Tanya",12,6,1,0,2,0,21,16.7,2,3.19,1,24,T
50418,ENGL 1102,"Christie, Edward",2,8,5,1,2,0,18,23.8,2,2.39,1,21,T
50419,BIOL 2108 K,"Nusnbaum, Matthew",1,7,5,1,0,0,14,13.3,1,2.57,0,15,T
50422,MATH 1113,"Sarkar, Sutandra",21,14,9,4,6,0,54,22.8,3,2.76,0,57,E
50425,EXC 7310,"Jimenez, Eliseo",16,3,0,0,0,0,19,0.0,0,3.84,0,19,T
50427,ECE 7975,"Hart, Lynn",0,0,0,0,0,0,0,0.0,0,,26,26,T
50428,EPY 2050,"Oyenuga, Amy",18,6,2,0,0,0,26,10.3,3,3.62,0,29,E
50429,EPY 7975,"Renken, Maggie",0,0,0,0,0,0,0,4.2,3,,69,72,T
50434,EDCI 6600,"Klein, Sarah",13,0,0,0,0,0,13,0.0,0,4.31,0,13,T
50435,EDMT 6560,"Junor-Clarke, Pier",12,1,0,0,0,0,13,0.0,0,4.00,0,13,T
50436,EDMT 7400,"Chahine, Iman",5,2,0,0,0,0,7,12.5,1,3.71,0,8,H
50438,ECON 2100,"Ocampo, Hernan",2,0,8,0,0,0,10,0.0,0,2.40,1,11,T
50439,ECON 2100,"Ross, Glenwood",6,7,3,2,0,0,18,10.5,0,3.00,1,19,T
50441,ECON 2105,"O, Seunghae Grace",14,15,17,6,8,0,60,36.1,12,2.37,0,72,E
50442,ECON 2105,"Laury, Susan",8,10,7,3,2,0,30,19.4,1,2.63,0,31,T
50443,ECON 2106,"Fazlul, Mollah",10,12,10,1,1,0,34,11.1,2,2.85,0,36,T
50444,ECON 2106,"Reinhardt, Cody",49,11,3,0,0,0,63,3.1,2,3.78,0,65,T
50445,ECON 2106,"Rahimzadeh, Golnoush",9,6,5,5,0,0,25,33.3,5,2.84,0,30,T
50449,ECON 9500,"Tchernis, Rusty",0,0,0,0,0,0,0,0.0,0,,42,42,T
50451,NURS 3710,"Bates, Teresa",16,13,0,0,0,0,29,0.0,0,3.69,0,29,T
50452,NURS 3610,"Marcus, Jessica",15,14,0,0,0,0,29,0.0,0,3.66,0,29,T
50453,EDBT 3020,"Burns, Janet",26,7,0,0,0,0,33,0.0,0,3.76,0,33,T
50454,EDBT 3360,"Burns, Janet",29,4,0,0,0,0,33,0.0,0,3.91,0,33,T
50455,CHEM 1212 K,"Lecroix, Brian",16,13,10,0,1,0,40,15.2,6,3.15,0,46,T
50523,BIOL 7802,"Brewer, Matthew",0,0,0,0,0,0,0,0.0,0,,10,10,T
50599,BIOL 8800,"Gilbert, Eric",0,0,0,0,0,0,0,0.0,0,,6,6,T
50625,BIOL 8800,"Pierce, George",0,0,0,0,0,0,0,0.0,0,,9,9,T
50629,CSC 4520,"Bourgeois, Anu",5,9,9,1,2,0,26,17.9,2,2.58,0,28,T
50630,CSC 6520,"Bourgeois, Anu",1,1,0,0,0,0,2,0.0,0,3.50,4,6,T
50658,SOCI 9999,"Ainsworth, James",0,0,0,0,0,0,0,14.3,1,,6,7,T
50669,COMM 8780,"Lisby, Gregory",0,0,0,0,0,0,0,2.6,1,,37,38,T
50681,BIOL 2310,"Maxwell, Robert",8,5,8,1,0,0,22,4.6,0,2.86,0,22,T
50854,BIOL 8800,"Chin, Kuk",0,0,0,0,0,0,0,16.7,1,,5,6,T
50855,BIOL 9999,"Liu, Zhi-Ren",0,0,0,0,0,0,0,0.0,0,,6,6,T
50856,BIOL 9999,"Liu, Zhi-Ren",0,0,0,0,0,0,0,0.0,0,,6,6,T
50935,HADM 4800,"Cannon, Debra",5,0,2,0,0,0,7,0.0,0,3.29,0,7,T
50954,CHEM 9999,"Wang, Binghe",0,0,0,0,0,0,0,0.0,0,,6,6,T
50957,CHEM 9999,"Wang, Binghe",0,0,0,0,0,0,0,0.0,0,,6,6,T
50958,BIOL 2107 K,"Sylvester, Jonathan",9,5,6,1,2,0,23,16.7,1,2.74,0,24,T
50959,BIOL 2108 K,"Nusnbaum, Matthew",5,4,6,1,1,0,17,15.8,1,2.71,1,19,T
50963,SOCI 3156,"Ryan, Maura",11,2,3,0,0,0,16,5.6,1,3.56,1,18,T
50969,PHIL 1010,"Helder, Russell",5,13,9,1,1,0,29,10.0,1,2.66,0,30,T
50976,NURS 7342,"Long, Jaletta",23,25,0,0,0,0,48,2.0,1,3.60,0,49,T
50988,MGS 3100,"Gu, Wenjun",19,16,6,0,1,0,42,6.7,2,3.29,1,45,T
50990,MGS 3400,"Lewis, Gabriella",27,18,0,0,0,0,45,0.0,0,3.64,0,45,T
50991,MGS 3400,"Lewis, Gabriella",25,9,3,0,0,0,37,5.1,2,3.68,0,39,T
50992,MGS 3400,"Butler, Deborah",32,5,1,0,0,0,38,0.0,0,3.84,0,38,T
50993,MGS 3400,"Miles, Edward",13,13,9,1,1,0,37,10.0,2,3.00,1,40,T
50996,AL 8950,"Belcher, Diane",0,0,0,0,0,0,0,0.0,0,,7,7,T
51008,BCOM 3950,"Cross, Marcia",22,6,1,0,0,0,29,0.0,0,3.76,0,29,T
51011,GERO 8910,"Burgess, Elisabeth",0,0,0,0,0,0,0,0.0,0,,7,7,T
51012,GERO 8990,"Burgess, Elisabeth",0,0,0,0,0,0,0,0.0,0,,8,8,T
51048,HIST 2110,"Trask, Jeffrey",8,5,4,0,1,0,18,5.6,0,2.89,0,18,T
51050,BIOL 2300,"Peraza, Rene",8,23,10,2,5,0,48,24.6,7,2.54,2,57,T
51051,BIOL 3800,"Song, Chi-Sun",9,5,4,2,4,0,24,28.0,1,2.54,0,25,T
51053,MATH 2212,"Osan, Remus",20,9,0,0,3,0,32,16.7,3,3.38,1,36,T
51054,CPS 6020,"Mason, Erin",13,1,0,0,0,0,14,0.0,0,3.93,0,14,T
51055,CPS 6030,"Mason, Erin",8,0,0,0,0,0,8,0.0,0,4.00,0,8,T
51056,CPS 8440,"Oliver, Kimberly",14,0,0,0,0,0,14,0.0,0,4.29,0,14,T
51057,NURS 3510,"Manning, Karis",11,24,2,0,0,0,37,2.6,1,3.38,0,38,T
51058,NURS 3810,"Sims, Traci",6,11,1,0,0,0,18,0.0,0,3.39,1,19,T
51059,RE 4950,"Lee, Terri",2,2,2,0,0,0,6,30.0,3,3.17,1,10,T
51060,CRJU 3020,"Hill, Kirsten",3,7,4,0,2,0,16,17.7,1,2.50,0,17,T
51062,LAW 6000,"Kinkopf, Neil",11,18,8,0,0,0,37,2.6,1,3.08,0,38,T
51063,LAW 7435,"Teusink, Eric",8,19,3,0,0,0,30,3.2,1,3.13,0,31,T
51072,BIOL 6900,"Pierce, George",0,0,0,0,0,0,0,0.0,0,,9,9,T
51081,BIOL 6900,"Chin, Kuk",0,0,0,0,0,0,0,0.0,0,,6,6,T
51088,BIOL 6900,"Hilliard, Julia",0,0,0,0,0,0,0,0.0,0,,6,6,T
51091,BIOL 6900,"Gilbert, Eric",0,0,0,0,0,0,0,0.0,0,,7,7,T
51096,BIOL 6900,"Liu, Zhi-Ren",0,0,0,0,0,0,0,0.0,0,,9,9,T
51102,BIOL 8800,"Chin, Kuk",0,0,0,0,0,0,0,0.0,0,,9,9,T
51108,HADM 4600,"Poisson, Donetta",17,0,0,0,0,0,17,0.0,0,4.29,0,17,F
51140,MBA 8015,"Nelson, Veatrice",5,6,0,0,0,0,11,0.0,0,3.55,0,11,T
51141,MBA 8030,"Weston, Harold",2,9,5,0,0,0,16,0.0,0,2.88,0,16,T
51142,BIOL 1103 K,"Blaustein, David",6,4,6,1,1,0,18,20.0,2,2.78,0,20,T
51144,ART 1010,"Ford, Larkin",12,3,0,0,0,0,15,16.7,3,3.93,0,18,T
51177,MUS 1450,"Jenkins, Kyle",6,0,0,0,0,0,6,0.0,0,4.17,0,6,T
51179,PHIL 2010,"Halsne, Chase",7,6,1,0,0,0,14,0.0,0,3.36,1,15,T
51181,MATH 1111,"Sarkar, Sutandra",12,10,8,3,9,0,42,41.2,9,2.31,0,51,E
51182,CRJU 3410,"Jacques, Scott",46,27,10,2,1,0,86,11.2,8,3.33,4,98,E
51183,NURS 2010,"Grantham, Carol",13,3,6,0,0,0,22,8.3,2,3.41,0,24,E
51184,ECON 4220,"Boulenger, Celine",18,8,3,0,0,0,29,6.3,2,3.59,1,32,T
51190,MGS 4020,"Wong, Steve",10,13,3,0,0,0,26,3.7,1,3.19,0,27,T
51191,EPS 9990,"Curlette, William",0,0,0,0,0,0,0,0.0,0,,9,9,T
51194,SOCI 9998,"Ainsworth, James",0,0,0,0,0,0,0,0.0,0,,7,7,T
51203,PT 7250,"Huggins, Carla",0,0,0,0,0,0,0,0.0,0,,41,41,T
51213,KH 3650,"Doyle, James",5,8,1,0,0,0,14,0.0,0,3.43,0,14,T
51216,ACCT 2101,"Clark, Kris",22,10,6,2,0,0,40,7.3,1,3.35,0,41,T
51220,EDCI 6600,"Junor-Clarke, Pier",12,0,0,0,0,0,12,0.0,0,4.00,1,13,T
51222,CRJU 7980,"Sevigny, Eric",0,0,0,0,0,0,0,0.0,0,,16,16,T
51235,CHEM 1151 K,"Fernando, Nilmi",6,8,5,2,1,0,22,31.0,6,2.73,1,29,T
51260,SPAN 3395,"Rodrigo, Victoria",6,5,1,0,0,0,12,0.0,0,3.33,0,12,T
51264,EDCI 7975,"Angay-Crowder, Tuba",0,0,0,0,0,0,0,0.0,0,,14,14,T
51265,MK 4100,"Luo, Anita",15,22,1,0,0,0,38,2.5,1,3.47,1,40,T
51266,BIOL 4428,"Maxwell, Robert",11,9,1,0,0,0,21,0.0,0,3.48,0,21,T
51267,BIOL 6428,"Maxwell, Robert",9,2,0,0,0,0,11,0.0,0,3.91,0,11,T
51269,PT 7850,"Huggins, Carla",0,0,0,0,0,0,0,0.0,0,,41,41,T
51270,ECE 6380,"May, Laura",19,0,0,0,0,0,19,0.0,0,4.00,0,19,T
51383,PSYC 9920,"Brosnan, Sarah",0,0,0,0,0,0,0,0.0,0,,6,6,T
51391,PSYC 9920,"Kuperminc, Gabriel",0,0,0,0,0,0,0,0.0,0,,7,7,T
51409,PT 7825,"Tsai, Liang-Ching",20,19,2,0,0,0,41,0.0,0,3.44,0,41,T
51419,PHYS 8910,"Mani, Ramesh",1,0,0,0,0,0,1,0.0,0,4.00,5,6,T
51423,HIST 7010,"Grubbs, Larry",6,0,0,0,0,0,6,14.3,1,4.00,0,7,T
51426,CHEM 3110,"Mutanyatta-Comar, Joan",11,11,4,2,0,0,28,7.1,0,3.11,0,28,T
51427,PSYC 4100,"Offutt, Heather",17,13,4,2,1,2,39,17.1,2,3.00,0,41,T
51429,SPAN 1002,"Galindo Parra, Encarnacion",1,2,7,0,0,0,10,9.1,1,2.50,0,11,T
51430,CHEM 4190,"Ahuja, Tarushee",6,7,3,0,0,0,16,0.0,0,3.13,1,17,T
51432,ART 8700,"Drennen, Anthony",0,0,0,0,0,0,0,0.0,0,,24,24,T
51434,ECON 2105,"Gibson, John",26,10,3,0,0,0,39,4.7,2,3.74,2,43,T
51436,BIOL 2310,"Maxwell, Robert",8,7,0,2,0,0,17,37.5,7,3.29,0,24,T
51445,SPAN 1002,"Aamer, Nadiyah",1,4,3,2,2,0,12,35.7,1,2.00,1,14,T
51446,RT 1010,"Law, Jocelyn",10,0,0,0,0,0,10,0.0,0,4.00,0,10,T
51448,CPS 8390,"Wolfe, Amanda",14,6,0,0,0,0,20,4.6,1,3.70,1,22,H
51451,BIOL 7802,"Maxwell, Robert",0,0,0,0,0,0,0,0.0,0,,13,13,T
51454,FI 8391,"Gay, Gerald",11,0,0,0,0,0,11,0.0,0,4.00,0,11,F
51467,HIST 3220,"Clegg, Mindy",11,1,0,0,0,0,12,0.0,0,4.08,1,13,T
51468,HIST 2110,"Leighton, Leslie",6,5,0,0,0,0,11,0.0,0,3.45,1,12,T
51470,MBA 8025,"Gingras, Jean-Pascal",1,7,3,0,0,0,11,0.0,0,2.82,0,11,T
51471,MBA 8135,"Ryan, Harley",9,12,1,0,0,0,22,4.2,1,3.41,1,24,T
51472,MBA 8145,"Saboo, Alok",15,2,0,0,0,0,17,0.0,0,3.82,0,17,T
51473,MBA 8155,"Buysman, Loren",8,13,0,0,0,0,21,0.0,0,3.38,0,21,T
51474,CSC 2510,"Glebova, Olga",6,6,1,0,0,0,13,7.1,1,3.38,0,14,T
51475,KH 2220,"Abbott, Laura",4,4,8,1,0,0,17,33.3,7,2.71,0,24,T
51476,KH 4280,"Ellis, Stephanie",4,13,5,2,0,0,24,11.5,1,2.79,1,26,T
