CRN,Course,Professor,A  (90-100),B  (80-89),C  (70-79),D  (60-69),F <60,WF,A- WF,DWF,W,CRS AVG,Other,Total,Instruction Method
10112,BUSA 4980,"White, Marta",13,1,2,0,0,0,16,5.9,1,3.88,0,17,T
10113,BUSA 4980,"White, Marta",25,17,4,0,0,0,46,0.0,0,3.50,0,46,T
10114,BUSA 4980,"Dionne, Steven",18,25,3,0,1,0,47,2.1,0,3.21,0,47,T
10115,BUSA 4980,"Matherne, Brett",13,19,10,2,0,0,44,6.7,1,2.91,0,45,T
10116,BUSA 4980,"Paule, David",13,25,9,1,0,0,48,2.1,0,3.04,0,48,T
10117,BUSA 4980,"Dionne, Steven",17,24,6,0,0,0,47,2.1,1,3.26,0,48,T
10118,BUSA 4980,"Paule, David",11,24,10,0,1,0,46,4.3,1,2.87,0,47,T
10119,CHEM 1212 K,"Connors, David",7,10,1,0,3,0,21,25.0,3,2.90,0,24,T
10120,CHEM 1212 K,"Stroeva, Elina",5,6,4,1,4,0,20,31.8,2,2.30,0,22,T
10121,CHEM 1212 K,"Connors, David",9,5,4,1,1,0,20,18.2,2,2.95,0,22,T
10122,CHEM 1212 K,"Connors, David",4,6,11,0,1,0,22,4.6,0,2.55,0,22,T
10124,CHEM 1212 K,"Stroeva, Elina",3,4,12,0,1,0,20,9.1,1,2.40,1,22,T
10125,CHEM 3110,"Cui, Jianmei",8,10,1,0,1,0,20,5.0,0,3.15,0,20,T
10128,CHEM 4210,"Grant, Kathryn",7,7,6,0,1,0,21,9.1,1,3.00,0,22,T
10129,CHEM 4940,"Gozem, Samer",5,1,0,0,0,0,6,0.0,0,3.83,0,6,H
10132,CHEM 6210,"Grant, Kathryn",4,6,0,0,0,0,10,0.0,0,3.40,0,10,T
10134,CHEM 8800,"Gozem, Samer",31,8,0,0,1,0,40,4.9,1,3.80,0,41,H
10140,CHEM 8910,"Mooring, Suazette",0,0,0,0,0,0,0,0.0,0,,6,6,H
10143,CHEM 8910,"Yin, Jun",0,0,0,0,0,0,0,0.0,0,,7,7,H
10151,CIS 2010,"Schmitz, Kurt",19,12,6,1,5,0,43,15.6,1,2.91,1,45,T
10154,CRJU 1100,"Cardoso, Edson",55,11,5,2,10,0,83,18.0,4,3.25,2,89,E
10159,CSC 4330,"Patterson, Murray",22,11,10,4,6,0,53,23.2,3,2.83,0,56,T
10160,CSC 4350,"Martin, John",36,12,4,0,4,0,56,8.8,1,3.39,0,57,T
10161,CSC 4710,"Li, Yingshu",11,22,9,3,1,0,46,8.7,0,2.89,0,46,T
10164,CSC 6710,"Li, Yingshu",8,3,0,0,0,0,11,8.3,1,3.73,0,12,T
10180,EMBA 8389,"Bennett, Nathan",16,0,0,0,0,0,16,0.0,0,3.94,0,16,T
10181,ENGL 1101,"Brooks, Jody",16,7,1,0,3,0,27,11.1,0,3.22,0,27,E
10182,ENGL 1101,"Soenanta, Fikko",13,9,1,0,3,0,26,11.1,0,3.12,1,27,T
10183,ENGL 1101,"Cullen, Natalie",11,6,2,1,5,0,25,26.9,1,2.68,0,26,T
10184,ENGL 1101,"Carroll, Thomas",5,12,2,1,7,0,27,29.6,0,2.33,0,27,T
10185,ENGL 1101,"Croskery, Jamicia",20,1,2,0,2,0,25,14.8,2,3.60,0,27,E
10186,ENGL 1101,"Naseer, Saba",12,10,2,0,1,0,25,7.4,1,3.20,1,27,E
10187,ENGL 1101,"Byrom, Brittny",12,3,4,0,7,0,26,26.9,0,2.62,0,26,T
10188,ENGL 1102,"Elrod, Foster",12,4,4,1,5,0,26,23.1,0,2.73,0,26,T
10189,ENGL 1102,"Yang, Liping",12,7,4,0,3,0,26,11.5,0,3.04,0,26,T
10190,ENGL 1102,"Stuhr, Tanya",16,6,2,1,2,0,27,11.1,0,3.22,0,27,T
10191,ENGL 1102,"Powanda, Sarah",14,7,2,0,3,0,26,11.1,0,3.12,1,27,T
10192,ENGL 1102,"Thompson, Abigail",12,6,3,0,6,0,27,22.2,0,2.67,0,27,T
10193,ENGL 1102,"Byrom, Brittny",12,11,1,0,1,0,25,7.7,1,3.40,0,26,T
10194,ENGL 1102,"Lombardo, Thomas",22,4,0,0,1,0,27,3.7,0,3.78,0,27,T
10195,ENGL 1102,"Barattin, Anna",14,5,2,0,6,0,27,25.0,1,2.70,0,28,E
10196,ENGL 1102,"Mason, Mary",16,7,2,0,2,0,27,7.4,0,3.37,0,27,E
10197,ENGL 1102,"Manuel, Marisa",16,5,2,0,2,0,25,11.1,1,3.32,1,27,E
10198,ENGL 1102,"Fancher, Margaret",13,6,5,2,0,0,26,11.1,1,3.15,0,27,T
10199,ENGL 1102,"Anlicker, Christine",9,11,1,1,4,0,26,22.2,1,2.85,0,27,T
10200,ENGL 1102,"Hill, Kiyanna",8,8,4,2,4,0,26,22.2,0,2.50,1,27,T
10201,ENGL 1102,"McAlister, Bailey",17,7,1,0,2,0,27,7.4,0,3.33,0,27,T
10202,ENGL 1102,"Finck, Shannon",11,13,2,1,0,0,27,3.7,0,3.33,0,27,T
10203,ENGL 1102,"Turner, Calabria",6,10,6,1,4,0,27,18.5,0,2.48,0,27,E
10204,ENGL 1102,"Leake, Benjamin",5,9,4,0,7,0,25,28.0,0,2.20,0,25,T
10205,ENGL 1102,"Carlyle, Erin",22,1,2,0,1,0,26,7.4,1,3.69,0,27,T
10206,ENGL 1102,"Burney, Leah",16,2,3,0,5,0,26,19.2,0,3.00,0,26,T
10207,ENGL 1102,"Beason, Russell",1,12,7,1,5,0,26,23.1,0,2.08,0,26,T
10208,ENGL 1102,"Franqui, Leah",8,13,4,0,2,0,27,7.4,0,2.89,0,27,T
10209,ENGL 1102,"Holmes, Daniel",13,9,2,0,1,0,25,7.7,1,3.24,0,26,T
10210,ENGL 1102,"Sims, Karen",18,3,0,1,3,0,25,19.2,1,3.36,0,26,T
10211,ENGL 1102,"Fancher, Margaret",19,3,2,0,2,0,26,7.4,0,3.38,1,27,T
10212,ENGL 1102,"Elrod, Anna",4,8,6,1,5,0,24,33.3,3,2.17,0,27,E
10213,ENGL 1102,"Ashe, Alice",19,3,3,0,0,0,25,0.0,0,3.76,0,25,T
10214,ENGL 1102,"Shinholser, John",13,9,2,0,3,0,27,11.1,0,3.11,0,27,T
10215,ENGL 1102,"Murray, Amber",9,7,5,2,3,0,26,22.2,1,2.69,0,27,E
10216,ENGL 1102,"Turner, Calabria",10,7,6,0,2,0,25,7.7,0,2.84,1,26,E
10217,ENGL 1102,"Leake, Benjamin",3,10,8,0,5,0,26,19.2,0,2.27,0,26,T
10218,ENGL 1102,"Haq, Haris",12,4,4,2,3,0,25,25.9,2,2.72,0,27,E
10219,ENGL 1102,"Franqui, Leah",9,13,3,0,1,0,26,7.4,1,3.08,0,27,T
10220,ENGL 1102,"Fentem, Donald",10,7,2,4,4,0,27,29.6,0,2.48,0,27,T
10221,ENGL 1102,"Burns, Robert",16,8,0,2,0,0,26,7.4,0,3.46,1,27,T
10222,ENGL 1102,"Holmes, Daniel",18,7,1,0,0,0,26,3.7,1,3.69,0,27,T
10223,ENGL 1102,"Anlicker, Christine",7,4,4,9,3,0,27,44.4,0,2.07,0,27,T
10224,ENGL 1102,"Chitwood, Chazz",6,10,4,0,7,0,27,25.9,0,2.26,0,27,E
10225,ENGL 1102,"Cox, Nellie",18,5,1,0,1,0,25,4.0,0,3.56,0,25,T
10226,ENGL 1102,"Pennington, Donna",14,6,3,2,1,0,26,14.8,1,3.19,0,27,E
10227,ENGL 1102,"Sturm, Nick",10,5,4,0,3,0,22,13.0,0,2.91,1,23,T
10228,ENGL 1102,"Minnick-Tucker, Demetrius",19,3,1,1,1,0,25,11.1,1,3.52,1,27,T
10229,ENGL 1102,"Israel, Lisa",22,2,1,0,0,0,25,3.9,1,3.92,0,26,T
10230,ENGL 1102,"Chavatel, Caroline",20,2,1,0,3,0,26,11.5,0,3.50,0,26,E
10231,ENGL 1102,"Fisher, Dylan",12,3,3,1,6,0,25,33.3,2,2.52,0,27,E
10232,ENGL 2110,"Richtarik, Marilynn",8,11,7,0,3,0,29,18.8,3,2.76,0,32,E
10233,ENGL 2120,"Schmidt, Paul",23,2,1,0,3,0,29,10.0,0,3.45,1,30,T
10234,ENGL 2130,"Arnold, Shari",28,0,0,0,0,0,28,3.3,1,4.04,1,30,E
10236,ENGL 2130,"Finck, Shannon",16,7,2,1,2,0,28,16.7,2,3.29,0,30,T
10237,ENGL 3130,"Sayeed, Shabana",21,0,0,0,0,0,21,8.3,2,3.95,1,24,T
10239,ENGL 8999,"Caldwell, Tanya",0,0,0,0,0,0,0,0.0,0,,47,47,H
10240,ENGL 9030,"Caldwell, Tanya",0,0,0,0,0,0,0,0.0,0,,53,53,H
10241,FI 3300,"Wang, Meng",7,12,8,8,7,0,42,38.6,2,2.05,0,44,T
10242,FI 3300,"Wang, Meng",9,15,18,2,1,0,45,6.7,0,2.62,0,45,T
10243,FI 3300,"Guo, Suiheng",8,20,16,1,0,0,45,2.2,0,2.76,0,45,T
10244,FI 3300,"Fendler, Richard",22,44,32,2,4,0,104,14.0,10,2.78,0,114,F
10245,FI 3300,"Nam, Soyun",10,16,5,5,5,1,42,31.1,3,2.45,0,45,T
10246,FI 3300,"Xiao, Jiqiu",8,11,13,3,5,0,40,28.9,5,2.38,0,45,T
10247,FI 3300,"Huang, Yen Lin",13,11,5,2,5,0,36,31.0,6,2.69,0,42,T
10248,FI 4000,"Chen, Mark",5,9,2,0,0,0,16,5.9,1,3.19,0,17,T
10249,FI 4240,"Ruff, Craig",7,21,9,0,1,0,38,5.1,1,2.82,0,39,T
10252,FREN 1001,"Ash, Rosalind",14,8,2,0,1,0,25,11.1,2,3.40,0,27,T
10253,FREN 3033,"Lecalvez, Eric",7,3,0,0,0,0,10,8.3,1,3.60,1,12,T
10255,FREN 8895,"Lecalvez, Eric",0,0,0,0,0,0,0,0.0,0,,16,16,H
10256,GEOG 1101,"Neupane, Suresh",37,13,3,0,3,0,56,11.7,4,3.45,0,60,E
10257,GEOG 1101,"Dahl, Traci",36,19,12,4,2,0,73,10.7,2,3.12,0,75,E
10258,GEOG 1101,"Dahl, Traci",27,8,9,6,4,0,54,22.4,3,2.91,1,58,E
10270,GRMN 1002,"Huff, Robin",9,7,6,1,4,0,27,17.2,0,2.56,2,29,T
10272,HA 8190,"Cameron, Marie",64,5,1,0,0,0,70,1.4,1,3.90,0,71,H
10273,HA 8250,"Eaton, Robert",47,18,0,0,0,0,65,0.0,0,3.66,2,67,H
10277,HADM 3600,"Boo, Soyoung",5,14,2,0,0,0,21,4.2,1,3.24,2,24,T
10278,HADM 3750,"Cannon, Debra",20,17,6,2,1,0,46,8.3,1,3.07,1,48,T
10279,HADM 4100,"Hight, Stephen",2,7,9,0,0,0,18,0.0,0,2.67,0,18,T
10281,HADM 4800,"Hight, Stephen",8,20,4,0,0,0,32,0.0,0,3.06,0,32,T
10282,HADM 4900,"Cannon, Debra",0,0,0,0,0,0,0,0.0,0,,20,20,T
10283,HIST 1111,"Jury, Joanna",23,46,8,7,8,0,92,18.2,3,2.79,4,99,E
10286,HIST 1111,"Ernst, Rachel",25,5,6,1,6,0,43,20.0,2,2.98,0,45,T
10287,HIST 1111,"Ernst, Rachel",23,12,3,2,4,0,44,15.6,1,3.07,0,45,T
10288,HIST 1112,"Martin, Eliza",34,22,16,8,14,0,94,26.5,4,2.51,0,98,E
10289,HIST 1112,"Selwood, Jacob",56,23,8,7,0,0,94,11.9,5,3.30,2,101,E
10291,HIST 2110,"Noll, Jody",82,8,2,2,4,0,98,7.1,1,3.73,0,99,E
10292,HIST 2110,"Martin, Eliza",41,25,15,3,11,0,95,17.2,3,2.81,1,99,E
10294,HIST 2110,"Noll, Jody",76,15,1,0,6,0,98,8.0,2,3.58,0,100,E
10295,HIST 2110,"Sehat, David",8,19,22,12,24,0,85,44.2,6,1.67,4,95,E
10300,HIST 9999,"Moore, Gregory",0,0,0,0,0,0,0,0.0,0,,39,39,H
10305,ID 4930,"Trugman, Catherine",5,1,0,0,0,0,6,14.3,1,4.00,0,7,T
10310,JOUR 1010,"Barthlow, Douglas",1,5,5,4,2,0,17,45.0,3,1.88,0,20,E
10311,JOUR 3060,"Tannebaum, Michael",4,4,8,1,3,0,20,20.0,0,2.35,0,20,H
10314,JOUR 4800,"Freeman, Carrie",11,13,3,0,0,0,27,0.0,0,3.30,0,27,H
10317,JOUR 4980,"Barthlow, Douglas",3,3,2,0,1,0,9,11.1,0,2.89,0,9,H
10320,MATH 1111,"Xu, Hanfei",3,7,4,6,12,0,32,59.5,4,1.50,1,37,T
10321,MATH 1111,"Stroev, Mikhail",4,4,11,4,11,0,34,46.2,3,1.59,2,39,T
10322,MATH 1111,"Stroev, Mikhail",5,10,6,3,8,0,32,43.6,6,2.06,1,39,T
10323,MATH 1111,"Xu, Hanfei",14,4,5,6,3,0,32,42.5,8,2.66,0,40,T
10324,MATH 1111,"Li, Meng",10,5,6,4,5,0,30,40.0,7,2.37,3,40,T
10325,MATH 1111,"May, Catrina",2,8,8,3,7,0,28,52.6,10,1.89,0,38,T
10326,MATH 1111,"Stroev, Mikhail",31,30,29,5,7,0,102,17.4,9,2.75,10,121,E
10328,MATH 2215,"Van Der Holst, Hendricus",16,8,3,1,0,0,28,10.0,2,3.32,0,30,T
10330,MATH 3050,"Rozier, Kelvin",1,3,2,0,0,0,6,0.0,0,3.00,0,6,E
10335,MK 3010,"Webster, Emily",34,21,3,0,2,0,60,3.3,0,3.47,0,60,T
10336,MK 3010,"Suarez, Tony",21,28,4,4,1,0,58,11.7,2,3.16,0,60,T
10337,MK 4100,"Daniels, Jennifer",35,11,7,0,2,0,55,10.2,4,3.44,0,59,F
10338,MK 4100,"Peterson, Lane",27,13,3,1,1,0,45,8.5,2,3.38,0,47,T
10339,MK 4200,"Ghosh Dastidar, Ayan",22,16,5,0,0,0,43,2.2,1,3.42,1,45,T
10340,MK 4300,"Thornton, Corliss",5,11,19,3,5,0,43,22.2,2,2.14,0,45,T
10342,MK 4330,"Curasi, Carolyn",5,18,7,3,2,0,35,21.1,3,2.51,0,38,T
10344,MK 4900,"Suarez, Tony",7,14,3,0,0,0,24,0.0,0,3.29,0,24,T
10347,MTM 3080,"Thrash, Alhadji",8,2,0,0,2,0,12,16.7,0,3.25,0,12,H
10348,MTM 3300,"Minter, Kendall",4,11,11,1,0,0,27,7.1,1,2.67,0,28,T
10349,MTM 4910,"Thrash, Alhadji",4,8,0,0,2,0,14,20.0,1,3.00,0,15,H
10350,MUA 1500,"Haydon, Geoffrey",53,13,9,8,14,0,97,26.0,5,2.88,2,104,E
10351,MUA 1700,"Gallo, Sergio",7,3,0,0,0,0,10,9.1,1,3.90,0,11,T
10352,MUA 1700,"Gallo, Sergio",6,0,0,1,1,0,8,33.3,1,3.38,0,9,T
10353,MUA 1930,"Carter, Marva",70,17,4,1,14,0,106,16.4,3,3.30,1,110,E
10354,MUA 1930,"Maxwell, Tania",69,13,2,0,7,0,91,18.7,13,3.73,3,107,E
10355,MUS 1060,"Ambrose, Robert",16,0,0,0,0,0,16,5.9,1,4.00,0,17,T
10356,MUS 1070,"Palmer, Michael",11,3,1,0,0,0,15,0.0,0,3.80,0,15,T
10357,MUS 1080 A,"Joseph, Deanna",25,1,0,0,0,0,26,3.7,1,3.96,0,27,T
10358,MUS 1090,"Vernick, Gordon",6,0,0,0,0,0,6,0.0,0,4.00,0,6,T
10359,MUS 1450,"McFarland, Mark",5,8,1,0,0,0,14,0.0,0,3.29,0,14,T
10360,MUS 1710,"Gallo, Sergio",7,1,2,0,1,0,11,16.7,1,3.27,0,12,T
10361,MUS 1720,"Gallo, Sergio",1,1,2,0,3,0,7,55.6,2,1.57,0,9,T
10362,MUS 1720,"Gallo, Sergio",4,4,3,0,1,0,12,8.3,0,2.92,0,12,T
10363,MUS 1720,"Gallo, Sergio",6,5,1,0,0,0,12,0.0,0,3.58,0,12,T
10364,MUS 1720,"Gallo, Sergio",6,3,3,0,0,0,12,0.0,0,3.33,0,12,T
10365,MUS 2550,"McFarland, Mark",5,10,2,0,0,0,17,10.5,2,3.18,0,19,T
10366,MUS 2710,"Gallo, Sergio",1,2,1,1,1,0,6,42.9,1,2.17,0,7,T
10367,MUS 2720,"Gallo, Sergio",7,2,3,0,0,0,12,0.0,0,3.25,0,12,T
10368,MUS 2720,"Gallo, Sergio",1,7,1,1,1,0,11,25.0,1,2.64,0,12,T
10371,MUS 3060,"Ambrose, Robert",20,0,0,0,0,0,20,4.8,1,3.95,0,21,T
10372,MUS 3070,"Palmer, Michael",11,1,0,0,0,0,12,0.0,0,4.00,0,12,T
10373,MUS 3080 A,"Joseph, Deanna",17,1,0,0,0,0,18,0.0,0,3.94,0,18,T
10374,MUS 3090,"Vernick, Gordon",9,0,0,0,0,0,9,0.0,0,4.00,0,9,T
10379,MUS 3250,"Long, Kenneth",15,0,0,0,1,0,16,6.3,0,3.63,0,16,T
10382,MUS 4290,"Koperniak, Matthew",9,0,0,0,0,0,9,0.0,0,4.00,0,9,T
10383,MUS 4490,"Anderson, Elizabeth",4,3,3,0,2,0,12,28.6,2,2.58,0,14,T
10384,MUS 4730,"Pons, Victor",9,4,1,0,0,0,14,22.2,4,3.57,0,18,E
10385,MUS 4730,"Pons, Victor",16,0,0,0,1,0,17,11.1,1,3.76,0,18,E
10386,MUS 4810,"Albo, Francisco",13,7,0,0,0,0,20,0.0,0,3.70,0,20,T
10390,MUS 7060,"Ambrose, Robert",13,0,0,0,0,0,13,0.0,0,4.00,0,13,T
10391,MUS 7070,"Palmer, Michael",8,0,0,0,0,0,8,11.1,1,4.25,0,9,T
10392,MUS 7080 A,"Joseph, Deanna",22,0,0,0,0,0,22,0.0,0,4.00,0,22,T
10393,MUS 7090,"Vernick, Gordon",7,0,0,0,0,0,7,0.0,0,4.00,0,7,T
10407,NURS 2061,"Jones, Alan",47,23,1,0,3,0,74,7.8,3,3.61,0,77,E
10408,NURS 3510,"Manning, Karis",15,35,12,9,0,0,71,12.7,0,2.90,0,71,T
10409,NURS 3710,"Bates, Teresa",10,21,0,1,0,0,32,3.1,0,3.41,0,32,T
10411,NURS 4600,"Williams, Calvin",50,14,0,0,0,0,64,0.0,0,3.92,0,64,T
10412,NURS 4610,"Bates, Teresa",0,0,0,0,0,0,0,0.0,0,,69,69,F
10413,NURS 7940,"Bobon, Marguerite",19,0,0,0,0,0,19,0.0,0,4.32,0,19,F
10419,NUTR 6003,"White, Jessica",0,0,0,0,0,0,0,0.0,0,,7,7,H
10423,PERS 2001,"Greene, Oliver",66,27,5,2,13,0,113,17.7,6,3.22,0,119,E
10424,PHIL 2010,"Cox, Edward",15,19,7,0,12,0,53,25.0,3,2.45,4,60,T
10425,PHIL 3010,"Farrell, Anne",8,11,5,2,3,0,29,20.0,1,2.62,0,30,T
10426,PHIL 8960,"Okeefe, Timothy",0,0,0,0,0,0,0,0.0,0,,41,41,H
10428,PHYS 1111 K,"Rohani, Leyla",9,6,3,0,3,0,21,25.0,3,2.90,0,24,T
10430,PHYS 1111 K,"Doluweera, Doluwarawatta",12,4,4,0,0,0,20,4.8,1,3.35,0,21,T
10431,PHYS 1112 K,"BAYAT BAROONI, AMIN",6,3,1,0,1,0,11,9.1,0,3.18,0,11,T
10432,PHYS 1112 K,"BAYAT BAROONI, AMIN",20,1,3,0,0,0,24,0.0,0,3.75,0,24,T
10433,PHYS 1112 K,"BAYAT BAROONI, AMIN",16,6,1,0,1,0,24,4.2,0,3.67,0,24,T
10434,PHYS 1112 K,"Dhamala, Mukeshwar",4,3,3,0,0,0,10,16.7,2,3.00,0,12,T
10435,PHYS 1112 K,"Dhamala, Mukeshwar",7,11,5,0,0,0,23,4.2,1,3.04,0,24,T
10436,PHYS 1112 K,"Dhamala, Mukeshwar",5,8,4,0,1,0,18,10.5,1,2.83,0,19,T
10438,PHYS 2211 K,"Wang, Ruili",13,8,2,0,0,0,23,4.2,1,3.52,0,24,T
10439,PHYS 2211 K,"Wang, Ruili",12,6,5,0,0,0,23,4.2,1,3.30,0,24,T
10440,PHYS 2212 K,"Sarsour, Murad",6,3,1,0,0,0,10,9.1,1,3.40,0,11,T
10441,PHYS 2212 K,"Sarsour, Murad",8,2,4,0,0,0,14,16.7,3,3.29,1,18,T
10442,PHYS 2212 K,"Kang, Junseog",3,7,2,0,0,0,12,0.0,0,3.17,0,12,T
10449,POLS 1101,"Teper, Douglas",37,31,17,12,19,0,116,29.2,4,2.50,0,120,T
10450,POLS 1101,"Allen, Joshua",33,12,3,5,6,0,59,21.3,2,3.12,0,61,T
10451,POLS 1101,"Ejaz, Hamad",30,36,16,9,23,0,114,30.3,5,2.35,3,122,E
10452,POLS 1101,"Ali El Sayed Matwly, Sara",21,34,21,9,23,0,108,29.2,3,2.18,9,120,E
10453,POLS 1101,"Saki, Deborah",18,20,8,5,5,0,56,23.3,4,2.75,0,60,T
10454,POLS 1101,"Piccirillo, Alexandra",35,40,17,11,19,0,122,25.8,2,2.49,0,124,E
10455,POLS 2401,"Iftikhar, Mohammad Hamza",40,23,10,6,16,0,95,28.9,8,2.74,1,104,E
10456,POLS 2401,"Sarwer, Younis",46,19,12,6,15,0,98,26.0,6,2.79,0,104,E
10457,POLS 4131,"Kerce, Stephanie",16,10,7,0,3,0,36,13.2,2,3.00,0,38,T
10459,POLS 4930,"Steigerwalt, Amy",6,0,0,0,0,0,6,0.0,0,4.00,0,6,H
10465,POLS 8996,"Fix, Michael",0,0,0,0,0,0,0,0.0,0,,10,10,H
10466,POLS 8998,"Fix, Michael",0,0,0,0,0,0,0,3.7,1,,26,27,H
10467,POLS 8999,"Fix, Michael",0,0,0,0,0,0,0,2.5,1,,39,40,H
10470,PSYC 1101,"Pinar, Ebru",39,34,19,8,15,0,115,19.8,0,2.67,1,116,T
10471,PSYC 1101,"Flemming, Timothy",18,46,30,4,15,0,113,18.6,3,2.40,2,118,E
10472,PSYC 1101,"Flemming, Timothy",46,38,18,5,13,0,120,15.7,1,2.86,0,121,T
10475,PSYC 2070,"Sabin, Samantha",53,11,3,1,2,0,70,6.9,2,3.74,1,73,E
10476,PSYC 2103,"Glover, Ciara",58,8,1,1,4,0,72,8.2,1,3.65,0,73,E
10477,PSYC 3110,"Tusher, Chantal",10,19,10,2,2,0,43,15.2,3,2.72,0,46,T
10480,PSYC 3140,"Blalock, Andrew",46,15,4,5,4,0,74,12.2,0,3.26,0,74,T
10482,PSYC 3450,"Robbertz, Abigail",24,18,6,5,1,0,54,13.8,2,3.09,2,58,T
10483,PSYC 3520,"Harris, Alesha",52,2,1,0,0,0,55,0.0,0,3.96,5,60,E
10484,PSYC 4020,"Wilson, Megan",32,5,4,3,3,0,47,14.6,1,3.36,0,48,E
10486,PSYC 4040,"Henry, Meredith",12,11,4,3,6,0,36,29.0,2,2.53,0,38,T
10487,PSYC 4040,"Barrows, Chelsea",28,8,7,1,4,0,48,10.4,0,3.23,0,48,E
10488,PSYC 4040,"Henry, Meredith",16,21,4,0,4,0,45,12.8,2,3.02,0,47,T
10489,PSYC 4100,"Kelly, Andrew",11,6,9,1,0,0,27,3.7,0,3.04,0,27,T
10490,PSYC 4160,"Palumbo, Isabella",22,13,8,3,2,0,48,10.4,0,3.13,0,48,T
10491,PSYC 4160,"Weyermann, Andrea",19,16,9,3,1,0,48,8.3,0,3.00,0,48,T
10492,PSYC 4400,"Antczak, Stephen",37,6,1,0,0,0,44,2.2,1,3.86,0,45,E
10493,PSYC 4510,"Fuller, Elizabeth",22,18,6,0,6,0,52,11.1,0,2.94,2,54,E
10494,PSYC 4610,"Da Rosa, Grace Dorea",34,8,7,0,2,0,51,5.8,1,3.47,0,52,E
10495,PSYC 4760,"Wilson, Megan",0,0,0,0,0,0,0,8.3,1,,11,12,H
10500,PSYC 8420,"Goode, Christopher",12,5,0,0,0,0,17,0.0,0,3.71,0,17,T
10501,PSYC 8999,"Tully, Erin",0,0,0,0,0,0,0,0.0,0,,38,38,H
