CRN,Course,Professor,A  (90-100),B  (80-89),C  (70-79),D  (60-69),F <60,WF,A- WF,DWF,W,CRS AVG,Other,Total,Instruction Method
80094,CHEM 1211 K,"Wang, Danzhu",14,5,10,0,0,0,29,0.0,0,3.21,0,29,E
80095,CHEM 1211 K,"Wang, Danzhu",16,4,5,0,1,0,26,16.7,4,3.31,0,30,E
80096,CHEM 1212 K,"Stroeva, Elina",7,7,5,1,2,0,22,31.0,6,2.73,1,29,E
80097,CHEM 1212 K,"Stroeva, Elina",5,8,6,1,0,0,20,32.1,8,2.90,0,28,E
80098,CHEM 1212 K,"Stroeva, Elina",13,3,3,0,0,0,19,0.0,0,3.68,1,20,E
80099,CHEM 2400,"Mutanyatta-Comar, Joan",59,70,39,2,8,0,178,17.3,27,2.96,9,214,E
80100,CHEM 3110,"Pascoe, Keith",20,4,1,0,0,0,25,3.7,1,3.72,1,27,E
80101,CHEM 4110,"Gozem, Samer",14,14,17,0,1,0,46,11.5,5,2.89,1,52,E
80104,CHEM 4600,"Mariani, Victoria",38,44,28,3,8,0,121,25.8,28,2.88,2,151,E
80109,CHEM 6110,"Gozem, Samer",3,3,1,0,0,0,7,12.5,1,3.43,0,8,E
80110,CHEM 6850,"Patonay, Gabor",21,0,0,0,0,0,21,8.7,2,4.00,0,23,T
80135,CSC 3320,"Weeks, Michael",1,7,5,2,6,0,21,45.8,3,1.76,0,24,E
80136,CSC 4210,"Belkasim, Saeid",12,23,17,0,0,0,52,7.1,4,3.04,0,56,E
80137,CSC 4310,"Estrada, Rolando",12,18,2,0,0,0,32,13.2,5,3.28,1,38,E
80138,CSC 4520,"Huang, Shidi",15,18,11,2,1,0,47,16.4,6,2.96,2,55,E
80156,DPP 4940,"Dongoski, Craig",8,0,0,0,0,0,8,0.0,0,4.13,0,8,T
80157,DPP 4950,"Dongoski, Craig",4,1,0,0,0,0,5,16.7,1,3.80,0,6,T
80159,ENGL 1101,"Meredith, Lydia",13,6,1,1,1,0,22,13.0,1,3.27,0,23,E
80160,ENGL 1101,"Barattin, Anna",6,8,3,1,4,0,22,26.1,1,2.45,0,23,E
80161,ENGL 1101,"Winston, Joshua",6,0,1,1,4,0,12,46.2,1,2.17,0,13,T
80162,ENGL 1101,"Smith, Jillian",11,9,2,1,3,0,26,18.5,1,2.92,0,27,E
80163,ENGL 1101,"Rowe, Cora",13,3,2,0,5,0,23,20.8,0,2.83,1,24,E
80164,ENGL 1101,"Ngugi, Wanjiku",5,7,3,0,5,0,20,31.8,2,2.30,0,22,T
80165,ENGL 1101,"Carroll, Thomas",4,9,2,2,6,0,23,37.5,1,2.17,0,24,E
80166,ENGL 1101,"Maroney, Dylan",11,3,1,1,4,0,20,30.4,2,2.75,1,23,E
80167,ENGL 1101,"Elrod, Anna",10,4,1,1,8,0,24,40.0,1,2.25,0,25,T
80168,ENGL 1101,"Lightsey, Robert",18,1,0,0,2,0,21,16.7,2,3.52,1,24,E
80169,ENGL 1101,"Shaw, Ashley",5,9,3,1,3,0,21,29.2,3,2.62,0,24,E
80170,ENGL 1101,"Sims, Karen",11,4,3,1,2,0,21,18.2,1,3.10,0,22,T
80171,ENGL 1101,"Lombardo, Thomas",20,2,0,0,3,0,25,12.0,0,3.48,0,25,E
80172,ENGL 1101,"Carter, Jennifer",12,4,2,0,5,0,23,20.8,0,2.87,1,24,E
80173,ENGL 1101,"Batchelor, Jordan",12,3,2,0,1,0,18,22.7,4,3.44,0,22,E
80174,ENGL 1101,"Brooks, Jody",19,2,1,0,3,0,25,15.4,1,3.48,0,26,E
80175,ENGL 1101,"Crew, Caroline",11,4,0,3,3,0,21,31.8,1,2.86,0,22,T
80176,ENGL 1102,"Chavatel, Caroline",19,3,0,1,0,0,23,8.3,1,3.83,0,24,E
80177,ENGL 1102,"Walsh, Kerry",20,2,0,0,2,0,24,12.0,1,3.71,0,25,T
80179,ENGL 1102,"Sladky, Alexandra",23,0,0,0,2,0,25,8.0,0,3.76,0,25,E
80180,ENGL 1102,"Tan, Siyun",13,2,4,0,3,0,22,20.8,2,3.05,0,24,E
80181,ENGL 1102,"Dischinger, Matthew",12,7,1,2,2,0,24,16.7,0,3.00,0,24,E
80182,ENGL 1102,"Dey Roy, Namrata",4,8,2,1,0,0,15,6.7,0,3.00,0,15,T
80183,ENGL 1102,"Turner, Nicole",11,7,2,0,2,0,22,20.0,3,3.32,0,25,E
80184,ENGL 1102,"Burns, Robert",4,3,1,1,1,0,10,20.0,0,2.80,0,10,T
80185,ENGL 1102,"Udell, Rachelle",17,1,0,0,3,0,21,17.4,1,3.48,1,23,E
80186,ENGL 1102,"Peterson, Scarlett",8,8,2,0,3,0,21,25.0,3,2.86,0,24,T
80187,ENGL 1102,"Shamasneh, Michelle",18,4,0,0,0,0,22,11.5,3,3.82,1,26,T
80188,ENGL 1102,"Lee, I-Hsien",6,2,0,0,4,0,12,50.0,4,2.50,0,16,E
80189,ENGL 1102,"Sayeed, Shabana",16,1,0,0,4,0,21,21.7,1,3.14,1,23,E
80190,ENGL 1102,"Saunders, Steven",5,9,6,1,1,0,22,13.0,1,2.68,0,23,T
80191,ENGL 1102,"Hansen, Emily",12,7,2,3,0,0,24,12.5,0,3.17,0,24,E
80192,ENGL 1102,"Shamasneh, Michelle",13,5,2,1,2,0,23,16.0,1,3.09,1,25,E
80193,ENGL 1102,"Lopez, Elizabeth",11,7,1,0,3,0,22,20.0,2,3.00,1,25,E
80194,ENGL 1103,"Richardson, Stephanie",17,1,1,0,1,0,20,5.0,0,3.70,0,20,E
80196,ENGL 2110,"Thomas, H.",14,3,1,0,3,0,21,34.5,7,3.38,1,29,E
80199,ENGL 2120,"Lightsey, Robert",20,2,0,0,0,0,22,13.8,4,3.86,3,29,E
80202,ENGL 2130,"Smolinski, Reiner",14,7,2,0,3,0,26,13.8,1,3.15,2,29,E
80203,ENGL 2130,"Chitwood, Chazz",11,0,1,0,7,0,19,52.0,6,2.47,0,25,T
80204,ENGL 3150 B,"Prevett, Alec",17,0,0,0,1,0,18,10.0,1,3.83,1,20,E
80205,ENGL 3160,"Brooks, Jody",10,2,5,0,0,0,17,5.3,1,3.35,1,19,E
80210,FREN 1002,"Beasley, Darius",25,13,3,1,3,0,45,16.0,4,3.27,1,50,E
80211,FREN 2001,"Vainer, Sophie",18,5,3,0,1,0,27,18.2,5,3.37,1,33,E
80213,FREN 8895,"Lecalvez, Eric",0,0,0,0,0,0,0,20.0,2,,8,10,T
80215,GEOG 1101,"Dahl, Traci",13,9,6,1,2,0,31,17.7,3,3.00,0,34,E
80223,GEOL 1121 K,"Chapura, Mitchell",7,11,6,2,1,0,27,14.3,1,2.78,0,28,E
80224,GEOL 1121 K,"Chapura, Mitchell",7,10,6,1,1,0,25,8.0,0,2.84,0,25,E
80225,GEOL 1121 K,"Chapura, Mitchell",17,7,3,1,0,0,28,3.6,0,3.43,0,28,E
80226,GEOL 1121 K,"Meyer, Brian",17,4,2,0,0,0,23,4.2,1,3.70,0,24,E
80227,GEOL 1121 K,"Meyer, Brian",14,7,0,0,0,0,21,8.3,2,3.71,1,24,E
80228,GEOL 1122 K,"Elliott, W.",11,9,4,0,3,0,27,17.2,2,2.89,0,29,E
80229,GEOL 1122 K,"Elliott, W.",7,10,7,0,2,0,26,14.3,2,2.81,0,28,E
80230,GEOL 1122 K,"Keefer, Elizabeth",21,8,2,0,2,0,33,5.9,0,3.45,1,34,E
80231,GEOL 1122 K,"Keefer, Elizabeth",20,10,0,0,3,0,33,14.3,2,3.30,0,35,E
80232,GEOL 2001,"Deocampo, Daniel",35,4,3,2,2,0,46,27.1,12,3.57,1,59,E
80240,GRD 3000.00,"Gary, Meta",8,5,3,0,0,0,16,15.8,3,3.31,0,19,T
80241,GRD 3000.00,"Snape, Jason",1,9,5,2,1,0,18,20.0,1,2.33,1,20,T
80243,GRMN 3311,"Huff, Robin",8,5,0,0,2,0,15,13.3,0,3.13,0,15,H
80244,GSU 1010,"Pinho, Maria Luiza",23,1,4,0,2,0,30,6.7,0,3.63,0,30,E
80245,GSU 1010,"Guinyard, Akeima",19,3,1,0,2,0,25,11.5,1,3.64,0,26,E
80246,GSU 1010,"Fox, Nathalie",17,1,0,0,2,0,20,13.0,1,3.65,2,23,E
80247,HIST 1111,"Fromherz, Allen",21,7,1,1,0,0,30,11.8,3,3.57,1,34,E
80248,HIST 1111,"Wilding, Nicholas",6,5,3,1,6,0,21,33.3,0,2.14,0,21,E
80249,HIST 1111,"Tiegreen, Christopher",19,9,8,3,3,0,42,19.6,3,2.83,1,46,T
80250,HIST 1111,"Ernst, Rachel",10,5,1,1,1,0,18,20.0,2,3.28,0,20,E
80251,HIST 1111,"Brown, Ras Michael",5,8,2,3,1,0,19,23.8,1,2.79,1,21,T
80252,HIST 1112,"Whitmire, Leslie",6,1,0,0,3,0,10,65.0,10,2.80,0,20,E
80254,HIST 1112,"Davidson, Denise",4,10,2,1,1,0,18,19.1,2,2.89,1,21,E
80255,HIST 2110,"Greeson, Helen",8,7,7,1,0,0,23,8.3,1,3.04,0,24,E
80256,HIST 2110,"Brattain, Michelle",7,10,3,1,6,0,27,33.3,3,2.41,0,30,E
80257,HIST 2110,"Grubbs, Larry",15,4,2,0,0,0,21,0.0,0,3.57,0,21,E
80258,HIST 2110,"Gleason, Christopher",11,2,2,1,4,0,20,25.0,0,2.70,0,20,E
80263,HIST 8999,"Cummings, Alexander",0,0,0,0,0,0,0,0.0,0,,10,10,T
80266,HIST 9999,"Cummings, Alexander",0,0,0,0,0,0,0,0.0,0,,27,27,T
80267,ID 3000,"Trugman, Catherine",6,3,2,0,1,0,12,23.5,3,3.08,2,17,E
80269,JOUR 1000,"Walter, Dror",22,19,14,2,3,0,60,14.1,4,2.95,0,64,E
80271,JOUR 2500,"Russell, Benjamin",14,7,3,2,6,0,32,26.5,1,2.66,1,34,E
80272,JOUR 2500,"Russell, Benjamin",10,5,1,1,4,0,21,26.1,1,2.76,1,23,E
80276,JOUR 4980,"Barthlow, Douglas",14,3,0,0,0,0,17,0.0,0,3.82,1,18,T
80291,LAW 7350,"Timmons, Kelly",0,0,0,0,0,0,0,0.0,0,,63,63,T
80292,LAW 7405,",",0,0,0,0,0,0,0,0.0,0,,24,24,T
80299,MATH 1111,"Miller, Valerie",26,30,22,3,12,0,93,31.4,22,2.65,3,118,E
80300,MATH 1113,"Sarkar, Sutandra",5,4,1,0,3,0,13,33.3,2,2.62,0,15,E
80301,MATH 2211,"Akbas, Erol",6,8,8,1,1,0,24,27.3,7,2.71,2,33,E
80302,MATH 2211,"Akbas, Erol",9,7,7,2,1,0,26,25.0,5,2.88,1,32,E
80303,MATH 2211,"Akbas, Erol",7,9,7,3,3,0,29,25.0,2,2.52,1,32,E
80304,MATH 2215,"Fanoe, Andrew",25,4,4,1,4,0,38,19.5,3,3.29,0,41,E
80305,MATH 2420,"Yao, Senmei",32,3,3,1,3,0,42,17.4,4,3.50,0,46,E
80306,MATH 3000,"Enescu, Florian",7,6,2,2,3,0,20,23.8,0,2.65,1,21,E
80307,MATH 4435,"Yao, Yongwei",7,4,6,1,0,0,18,22.7,4,3.00,0,22,E
80308,MATH 4441,"Enescu, Florian",13,6,5,0,0,0,24,7.7,2,3.33,0,26,E
80309,MATH 4544,"Bondarenko, Vladimir",4,1,2,0,0,0,7,0.0,0,3.43,0,7,E
80310,MATH 4547,"Zhao, Yichuan",4,7,2,0,0,0,13,7.1,1,3.15,0,14,E
80311,MATH 4610,"Stewart, Michael",7,6,6,2,3,0,24,35.3,7,2.58,3,34,E
80313,MATH 6435,"Yao, Yongwei",6,2,1,0,0,0,9,0.0,0,3.78,0,9,E
80314,MATH 6441,"Enescu, Florian",4,1,1,0,0,0,6,14.3,1,3.67,0,7,E
80315,MATH 6544,"Bondarenko, Vladimir",5,1,0,0,0,0,6,0.0,0,3.83,0,6,E
80320,MTM 3010,"Edwards, Booker",52,42,14,5,2,0,115,9.9,5,3.23,1,121,T
80323,MTM 4910,"Thrash, Alhadji",6,0,0,0,0,0,6,0.0,0,4.00,1,7,T
80326,MUA 1700,"Gallo, Sergio",3,2,2,0,2,0,9,36.4,2,2.56,0,11,T
80327,MUS 1070,"Palmer, Michael",9,0,0,0,0,0,9,0.0,0,4.00,1,10,T
80329,MUS 1540,"Stefansson, Hannalisa",19,5,0,0,2,0,26,10.7,1,3.62,1,28,E
80330,MUS 1710,"Gallo, Sergio",2,0,5,1,2,0,10,36.4,1,1.90,0,11,T
80331,MUS 1710,"Gallo, Sergio",10,0,0,0,0,0,10,8.3,1,4.00,1,12,T
80332,MUS 1710,"Gallo, Sergio",4,3,0,0,0,0,7,10.0,1,3.57,2,10,T
80333,MUS 1710,"Gallo, Sergio",3,4,4,0,0,0,11,8.3,1,2.91,0,12,T
80334,MUS 1710,"Gallo, Sergio",4,3,1,0,2,0,10,27.3,1,2.80,0,11,T
80335,MUS 1720,"Gallo, Sergio",1,6,0,1,3,0,11,38.5,1,2.09,1,13,T
80336,MUS 2440,"McFarland, Mark",3,12,6,1,1,0,23,11.1,1,2.70,3,27,E
80338,MUS 2540,"LeMay, Marc",3,5,4,1,2,0,15,20.0,0,2.33,0,15,E
80340,MUS 2710,"Gallo, Sergio",2,2,2,0,0,0,6,0.0,0,3.17,0,6,T
80341,MUS 2710,"Gallo, Sergio",10,0,0,1,0,0,11,9.1,0,3.64,0,11,T
80350,MUS 3150,"Enloe, Luther",7,0,0,0,0,0,7,0.0,0,4.00,0,7,E
80351,MUS 4110,"Milam, Brent",10,0,0,0,0,0,10,0.0,0,4.00,0,10,E
80353,MUS 4730,"Stefansson, Hannalisa",19,0,0,0,1,0,20,5.0,0,3.90,0,20,E
80354,MUS 4730,"Stefansson, Hannalisa",18,0,1,0,0,0,19,0.0,0,4.00,1,20,E
80355,MUS 4800,"Lott, Marie",10,2,1,1,3,0,17,26.3,1,2.94,1,19,E
80374,NURS 3510,"Manning, Karis",5,24,5,1,0,0,35,12.8,4,3.06,0,39,T
80375,NURS 3710,"Bates, Teresa",13,46,3,4,1,0,67,8.7,1,3.09,1,69,T
80376,NURS 3810,"Sims, Traci",4,26,5,1,0,0,36,10.3,3,3.06,0,39,T
80378,NURS 4610,"Bates, Teresa",0,0,0,0,0,0,0,0.0,0,,34,34,T
80379,NURS 7600,"Demars, Laura",11,0,0,0,0,0,11,15.4,2,4.27,0,13,F
80380,NURS 7940,"Nelson, Michelle",39,0,0,0,0,0,39,0.0,0,4.00,0,39,F
80385,NUTR 6002,"Johnson, Jessica",0,0,0,0,0,0,0,0.0,0,,6,6,T
80386,NUTR 6104,"Wanders, Desiree",20,4,0,0,0,0,24,3.9,1,3.83,1,26,E
80388,PERS 2001,"White, Marta",20,20,6,0,1,0,47,6.1,2,3.21,0,49,F
80389,PHIL 2010,"Turyn, Matthew",6,13,8,0,4,0,31,20.6,3,2.55,0,34,E
80390,PHIL 2010,"Cohen, Andrew",8,14,1,0,0,0,23,4.2,1,3.39,0,24,E
80392,PHIL 8960,"Okeefe, Timothy",0,0,0,0,0,0,0,0.0,0,,44,44,T
80394,PHYS 1111 K,"McMillan, James",3,8,9,0,2,0,22,16.7,2,2.45,0,24,E
80395,PHYS 1111 K,"McMillan, James",3,9,6,3,2,0,23,25.0,1,2.35,0,24,E
80396,PHYS 1111 K,"McMillan, James",2,2,3,0,1,0,8,41.7,4,2.63,0,12,E
80397,PHYS 1111 K,"Doluweera, Doluwarawatta",4,5,8,0,1,0,18,22.7,4,2.61,0,22,E
80398,PHYS 1112 K,"Mani, Ramesh",7,7,4,0,0,0,18,13.0,3,3.11,2,23,E
80401,PHYS 2211 K,"BAYAT BAROONI, AMIN",16,3,4,0,1,0,24,4.2,0,3.46,0,24,E
80402,PHYS 2211 K,"BAYAT BAROONI, AMIN",6,4,1,0,0,0,11,8.3,1,3.55,0,12,E
80403,PHYS 2211 K,"BAYAT BAROONI, AMIN",13,6,3,0,0,0,22,4.4,1,3.45,0,23,E
80405,PHYS 2211 K,"Hastings, Gary",4,2,1,0,0,0,7,30.0,3,3.43,0,10,E
80406,PHYS 2212 K,"Maune, Jeremy",6,3,4,3,1,0,17,35.0,3,2.71,0,20,E
80407,PHYS 2212 K,"Maune, Jeremy",4,4,3,0,0,0,11,26.7,4,3.09,0,15,E
80419,POLS 3140,"Del Visco, Stephen",40,5,1,1,3,0,50,13.0,3,3.60,1,54,E
80420,POLS 3140,"Del Visco, Stephen",31,11,1,0,2,0,45,10.4,3,3.62,0,48,E
80425,POLS 8900,"Carlin, Ryan",0,0,0,0,0,0,0,0.0,0,,12,12,T
80427,POLS 8996,"Carlin, Ryan",0,0,0,0,0,0,0,0.0,0,,27,27,T
80428,POLS 8998,"Carlin, Ryan",0,0,0,0,0,0,0,0.0,0,,28,28,T
80429,POLS 8999,"Carlin, Ryan",0,0,0,0,0,0,0,0.0,0,,46,46,T
80431,PSYC 2040,"Williams, James",13,29,17,1,3,0,63,18.1,9,2.75,0,72,E
80432,PSYC 2070,"Halmos, Miklos",43,7,4,0,3,0,57,6.8,1,3.61,1,59,E
80433,PSYC 3110,"Miller, Andrea",33,11,2,0,1,0,47,4.2,1,3.66,0,48,E
80434,PSYC 3110,"Zorland, Jennifer",30,14,2,0,0,0,46,2.1,1,3.67,0,47,E
80435,PSYC 3140,"Miller, Andrea",52,13,3,2,1,0,71,6.8,2,3.70,1,74,E
80436,PSYC 3140,"Cohen, Rachelle",48,15,4,0,2,0,69,6.9,3,3.61,1,73,E
80437,PSYC 3140,"Anderson, Page",47,6,5,1,2,0,61,10.8,4,3.61,0,65,E
80438,PSYC 3520,"Harris, Alesha",49,7,4,0,0,0,60,4.6,3,3.85,2,65,E
80439,PSYC 4020,"Swartout, Ashlyn",29,12,4,2,2,0,49,11.8,2,3.41,0,51,E
80440,PSYC 4040,"Ozcaliskan, Seyda",28,6,5,1,4,0,44,15.2,2,3.20,0,46,E
80441,PSYC 4040,"Skiba, Sara",14,19,8,2,3,0,46,12.5,1,2.80,1,48,E
80442,PSYC 4100,"Offutt, Heather",14,10,2,2,1,0,29,10.3,0,3.17,0,29,E
80443,PSYC 4120,"Flemming, Timothy",19,15,6,0,0,0,40,4.8,2,3.33,0,42,E
80444,PSYC 4160,"Palumbo, Isabella",15,22,7,2,2,0,48,8.3,0,2.94,0,48,E
80445,PSYC 4160,"Weyermann, Andrea",40,0,2,0,0,0,42,4.6,2,4.17,0,44,T
80446,PSYC 4510,"Kuperminc, Gabriel",26,14,3,0,2,0,45,6.4,1,3.42,1,47,E
80447,PSYC 4610,"Jacobs, Carol",32,4,2,0,0,0,38,2.6,1,3.97,0,39,E
80453,PSYC 8200,"Kuperminc, Gabriel",8,0,0,0,0,0,8,0.0,0,4.00,0,8,E
80454,PSYC 8490,"Mckee, Laura",22,0,0,0,0,0,22,0.0,0,4.27,0,22,E
80455,PSYC 8999,"Tully, Erin",0,0,0,0,0,0,0,0.0,0,,24,24,T
80457,PSYC 9950 A,"Mckee, Laura",0,0,0,0,0,0,0,0.0,0,,10,10,T
80458,PSYC 9950 C,"Mckee, Laura",0,0,0,0,0,0,0,0.0,0,,7,7,T
80459,PSYC 9950 E,"Mckee, Laura",0,0,0,0,0,0,0,0.0,0,,33,33,T
80460,PSYC 9950 M,"Mckee, Laura",0,0,0,0,0,0,0,0.0,0,,11,11,T
80461,PSYC 9960 A,"Swartout, Ashlyn",0,0,0,0,0,0,0,0.0,0,,18,18,T
80462,PSYC 9960 B,"Swartout, Ashlyn",0,0,0,0,0,0,0,0.0,0,,6,6,T
80464,PSYC 9980,"Tully, Erin",0,0,0,0,0,0,0,0.0,0,,19,19,T
80465,PSYC 9999,"Tully, Erin",0,0,0,0,0,0,0,0.0,0,,28,28,T
80466,RT 1010,"Law, Jocelyn",16,0,0,0,0,0,16,5.9,1,4.00,0,17,T
80467,RT 3005,"Shan, Shi Huh",8,28,4,2,0,0,42,11.1,3,3.00,0,45,T
80468,RT 3025,"Sutton, Laryssa",6,8,0,0,0,0,14,0.0,0,3.43,0,14,T
80469,RT 3050,"Murray, Robert",0,0,0,0,0,0,0,0.0,0,,12,12,T
80471,RT 3050,"Zimmerman, Ralph",0,0,0,0,0,0,0,0.0,0,,6,6,T
80472,RT 3050,"Murray, Robert",0,0,0,0,0,0,0,0.0,0,,12,12,T
80473,RT 3050,"Gardenhire, Doug",0,0,0,0,0,0,0,9.1,1,,10,11,T
80474,RT 3111,"Shan, Shi Huh",3,9,1,0,0,0,13,13.3,2,3.15,0,15,T
80475,RT 3111,"Shan, Shi Huh",4,9,1,0,0,0,14,0.0,0,3.21,0,14,T
80476,RT 4012,"Murray, Robert",4,6,1,0,0,0,11,0.0,0,3.27,0,11,T
80477,RT 4012,"Murray, Robert",3,7,1,0,0,0,11,0.0,0,3.18,0,11,T
80481,RT 4051,"Culbreth, Rachel",2,7,1,0,0,0,10,0.0,0,3.10,0,10,T
80482,RT 4051,"Sutton, Laryssa",0,7,0,0,0,0,7,0.0,0,3.00,0,7,T
80484,RT 6005,"Shan, Shi Huh",6,2,0,0,0,0,8,20.0,2,3.75,0,10,T
80486,RT 7095,"Culbreth, Rachel",27,0,0,0,0,0,27,0.0,0,4.00,0,27,T
80487,RT 7999,"Gardenhire, Doug",0,0,0,0,0,0,0,0.0,0,,12,12,
80488,3DS 3000,"Little, Kylie",7,3,1,0,0,0,11,8.3,1,3.55,0,12,T
80489,3DS 3000,"Garver, Jane",10,0,0,0,0,0,10,0.0,0,4.30,1,11,T
80490,SOCI 1101,"Vidmar, Christopher",14,19,6,1,5,0,45,13.3,0,2.84,0,45,E
80491,SOCI 3101,"Acosta, Katie",32,3,1,1,5,0,42,18.2,2,3.48,0,44,E
80492,SOCI 3216,"Zhao, Jun",11,10,6,8,8,0,43,37.8,1,2.14,1,45,E
80493,SOCI 4980,"Kim, Jung",12,1,0,0,0,0,13,7.1,1,3.92,0,14,T
80495,SOCI 8342,"Acosta, Katie",17,1,0,0,2,0,20,18.2,2,3.65,0,22,E
80497,SOCI 8999,"Ainsworth, James",0,0,0,0,0,0,0,0.0,0,,6,6,T
80498,SOCI 9999,"Ainsworth, James",0,0,0,0,0,0,0,7.1,1,,13,14,T
80500,SPAN 1001,"Torres, German",14,13,2,2,3,0,34,32.6,9,3.00,0,43,E
80502,SPAN 1001,"Marsh, Leslie",17,11,6,1,4,0,39,22.7,5,2.92,0,44,E
80503,SPAN 1001,"Gonzalez, Oscar",12,11,5,4,4,0,36,34.9,7,2.64,0,43,E
80504,SPAN 1001,"Torres, German",15,7,4,3,5,0,34,38.1,8,2.65,0,42,E
80508,SPAN 1002,"Perez, Luis",3,17,10,1,1,0,32,18.6,6,2.44,5,43,E
80509,SPAN 1002,"Bridgeman, Maria",25,11,1,3,3,0,43,17.8,2,3.14,0,45,E
80511,SPAN 1002,"Zackery, Shakira",3,16,11,0,5,0,35,27.9,7,2.34,1,43,E
80512,SPAN 2001,"Hermann, Carmen",5,13,8,3,2,0,31,29.0,6,2.55,1,38,E
80514,SPAN 2001,"Fernandez, Hector",8,35,21,3,2,0,69,26.4,18,2.61,0,87,E
80516,SPAN 2002,"Bermudez, Maria",16,23,8,5,9,0,61,33.8,10,2.56,0,71,E
80517,SPAN 3303,"Moreno, Oscar",1,7,7,1,2,0,18,54.6,15,2.28,0,33,E
80518,SPAN 4405,"Torres, German",3,6,0,0,0,0,9,0.0,0,3.33,0,9,E
80519,SPAN 4409,"Cash, Annette",5,8,4,0,1,0,18,5.6,0,2.94,0,18,T
80522,SPAN 8895,"Rodrigo, Victoria",0,0,0,0,0,0,0,6.3,1,,15,16,E
80526,SW 2000,"Ligon, Jan",104,11,6,2,11,0,134,11.0,2,3.57,1,137,E
80528,SW 7100,"Brooks, Fred",12,2,0,0,0,0,14,6.7,1,4.00,0,15,T
80529,SW 7400,"Forge, Nicholas",21,0,0,0,0,0,21,8.7,2,4.14,0,23,T
80530,SW 7500,"Dear, Renanda",12,3,0,0,0,0,15,16.7,3,3.80,0,18,E
80531,SW 7500,"Brown, Sonji",15,0,0,0,0,0,15,0.0,0,4.00,0,15,E
80533,SW 8100,"Beck, Elizabeth",34,0,0,0,0,0,34,0.0,0,4.00,0,34,T
80534,SW 8500,"Wertheimer, Mindy",11,5,0,0,0,0,16,0.0,0,3.69,0,16,T
80535,SW 8500,"Brown, Sonji",13,2,0,0,0,0,15,0.0,0,3.80,0,15,T
80536,SW 8500,"Lewinson, Terri",13,2,0,0,0,0,15,0.0,0,4.07,0,15,T
80537,TEXT 3000,"Jones, Jessica",5,4,1,0,2,0,12,33.3,3,2.67,0,15,E
80538,THEA 2040,"Sonubi, Olubajo",68,14,9,3,13,0,107,21.4,9,3.25,1,117,E
