CRN,Course,Professor,A  (90-100),B  (80-89),C  (70-79),D  (60-69),F <60,WF,A- WF,DWF,W,CRS AVG,Other,Total,Instruction Method
10076,BCOM 3950,"Cross, Marcia",13,14,4,0,3,0,34,18.4,4,2.94,0,38,F
10077,BCOM 3950,"Sims, Ashia",14,11,3,1,2,0,31,26.3,7,3.06,0,38,F
10078,BCOM 3950,"Guthrie, Kenneth",3,14,8,1,3,0,29,34.2,9,2.41,0,38,F
10079,BCOM 3950,"Mcgowan, Andrew",11,18,2,1,4,0,36,18.4,2,2.86,0,38,F
10080,BCOM 3950,"Mcgowan, Andrew",20,9,5,0,2,0,36,10.5,2,3.14,0,38,F
10081,BCOM 3950,"Popowski, Sarah",3,17,10,0,2,0,32,16.2,4,2.53,1,37,F
10082,BIOL 3800,"Poole, Therese",30,19,6,1,0,0,56,5.2,2,3.38,0,58,E
10083,BIOL 3800,"Zhang, Hongmei",25,23,7,2,1,0,58,8.3,2,3.21,0,60,E
10084,BIOL 3810,"Sadhwani, Heena",9,9,2,0,0,0,20,9.1,2,3.40,0,22,H
10085,BIOL 3810,"Espinola Estigarribia, Emilio Eduardo",11,3,4,0,4,0,22,18.2,0,2.77,0,22,H
10086,BIOL 3840,"Bykowski, Richard",42,16,8,0,1,0,67,2.9,1,3.46,1,69,E
10088,BIOL 3900,"Amadasun, Nosazena",36,11,3,1,5,0,56,15.3,3,3.38,0,59,E
10089,BIOL 3900,"Amadasun, Nosazena",44,9,4,0,0,0,57,0.0,0,3.84,0,57,E
10090,BIOL 3910,"Maxwell, Robert",15,4,0,0,2,0,21,17.4,2,3.48,0,23,E
10092,BIOL 4970,"Angra, Aakanksha",0,0,0,0,0,0,0,0.0,0,,51,51,E
10108,BUSA 2106,"Varadarajan, Deepa",7,8,6,2,0,0,23,12.5,1,2.83,0,24,F
10110,BUSA 2106,"Varadarajan, Deepa",14,20,5,1,0,0,40,11.4,4,3.20,0,44,F
10114,BUSA 3000,"Demirci, Idris",24,14,0,0,5,0,43,15.6,2,3.12,0,45,F
10115,BUSA 3000,"Boers, Jacobus",28,22,4,0,0,0,54,3.3,2,3.48,4,60,F
10116,BUSA 3000,"Doria, Evaristo",21,12,0,1,0,0,34,2.8,0,3.53,2,36,T
10118,BUSA 3000,"Doria, Evaristo",29,12,1,0,0,0,42,2.3,1,3.67,0,43,F
10119,BUSA 3000,"Carrillo, Pedro",14,15,8,2,1,0,40,13.6,3,2.98,1,44,F
10120,BUSA 3000,"Wang, Yihuai",12,17,13,3,8,0,53,24.1,3,2.36,2,58,F
10121,BUSA 4980,"Dionne, Steven",11,30,6,1,1,0,49,6.0,1,3.00,0,50,F
10122,BUSA 4980,"White, Marta",15,1,1,0,0,0,17,0.0,0,4.00,0,17,F
10123,BUSA 4980,"Park, Brian",22,28,1,0,0,0,51,0.0,0,3.41,0,51,F
10124,BUSA 4980,"Dionne, Steven",13,23,3,0,0,0,39,0.0,0,3.31,1,40,T
10125,BUSA 4980,"White, Marta",23,16,7,0,1,0,47,2.1,0,3.28,0,47,F
10126,BUSA 4980,"Park, Brian",28,22,0,0,0,0,50,0.0,0,3.60,0,50,F
10127,BUSA 4980,"Matherne, Brett",4,26,14,4,1,0,49,10.2,0,2.53,0,49,F
10128,BUSA 4980,"Park, Brian",24,23,3,1,0,0,51,2.0,0,3.35,0,51,F
10138,CHEM 1212 K,"Jiang, Jie",2,7,10,0,4,0,23,24.0,2,2.13,0,25,E
10139,CHEM 1212 K,"Jiang, Jie",7,4,7,0,3,0,21,28.0,4,2.62,0,25,E
10140,CHEM 1212 K,"Jiang, Jie",9,4,9,0,0,0,22,12.0,3,2.95,0,25,E
10142,CHEM 1212 K,"Ahuja, Tarushee",12,6,0,0,2,0,20,25.0,4,3.25,0,24,E
10144,CHEM 1212 K,"Jiang, Jie",9,6,5,2,2,0,24,23.1,2,2.79,0,26,E
10147,CHEM 3110,"Cui, Jianmei",14,6,1,1,0,0,22,4.6,0,3.45,0,22,E
10150,CHEM 4210,"Grant, Kathryn",4,2,3,0,1,0,10,9.1,0,2.90,1,11,E
10151,CHEM 4940,"Gozem, Samer",6,1,0,0,0,0,7,0.0,0,3.86,0,7,E
10154,CHEM 6210,"Grant, Kathryn",10,4,0,0,0,0,14,0.0,0,3.79,0,14,E
10156,CHEM 8800,"Gozem, Samer",35,0,0,0,0,0,35,2.8,1,4.06,0,36,E
10162,CHEM 8910,"Mooring, Suazette",0,0,0,0,0,0,0,0.0,0,,10,10,H
10165,CHEM 8910,"Yin, Jun",0,0,0,0,0,0,0,0.0,0,,7,7,H
10173,CIS 2010,"Schmitz, Kurt",13,10,3,3,5,0,34,27.8,2,2.68,0,36,F
10174,CIS 3300,"Truex, Duane",4,24,7,0,0,0,35,5.3,2,3.00,1,38,F
10176,CRJU 1100,"Cardoso, Edson",36,12,6,6,10,0,70,29.3,8,2.86,4,82,E
10181,CRJU 8990,"Daigle, Leah",0,0,0,0,0,0,0,0.0,0,,20,20,P
10182,CSC 4330,"Patterson, Murray",43,10,3,0,0,0,56,6.7,4,3.88,0,60,E
10183,CSC 4350,"Johnson, William",34,13,3,0,0,0,50,1.9,1,3.66,1,52,E
10184,CSC 4710,"Aydin, Berkay",20,16,5,0,2,0,43,8.7,2,3.19,1,46,E
10187,CSC 6710,"Aydin, Berkay",6,2,0,1,0,0,9,20.0,1,3.56,0,10,E
10204,ENGL 1101,"Sladky, Alexandra",20,2,1,1,0,0,24,4.2,0,3.83,0,24,E
10205,ENGL 1101,"Lightsey, Robert",22,1,0,0,0,0,23,4.0,1,3.96,1,25,E
10206,ENGL 1101,"Carter, Jennifer",20,1,4,0,1,0,26,3.9,0,3.62,0,26,E
10207,ENGL 1101,"Paulino, Brianny",12,8,2,0,1,0,23,11.5,2,3.35,1,26,E
10208,ENGL 1101,"Privett, Joshua",8,8,4,2,2,0,24,20.0,1,2.71,0,25,E
10209,ENGL 1101,"Arrington, Paige",8,7,1,4,1,0,21,32.0,3,2.81,1,25,E
10210,ENGL 1101,"Paulino, Brianny",14,5,2,0,2,0,23,16.0,2,3.30,0,25,E
10211,ENGL 1102,"Anlicker, Christine",11,6,0,3,2,0,22,28.0,2,3.00,1,25,E
10212,ENGL 1102,"Dionne, Jessica",12,9,1,0,0,0,22,12.0,3,3.50,0,25,E
10213,ENGL 1102,"Barattin, Anna",15,5,2,0,0,0,22,8.0,2,3.45,1,25,E
10214,ENGL 1102,"Saunders, Steven",14,3,1,2,3,0,23,28.0,2,3.00,0,25,E
10215,ENGL 1102,"Woods, Rachel",11,5,0,0,6,0,22,33.3,2,2.64,0,24,E
10216,ENGL 1102,"Richardson, Stephanie",10,7,2,1,4,0,24,24.0,1,2.75,0,25,E
10217,ENGL 1102,"Dionne, Jessica",10,10,2,0,2,0,24,12.0,1,3.08,0,25,E
10218,ENGL 1102,"Thompson, Abigail",11,4,3,1,4,0,23,24.0,1,2.74,1,25,E
10219,ENGL 1102,"Murray, Amber",6,7,3,5,1,0,22,36.0,3,2.50,0,25,E
10220,ENGL 1102,"Saunders, Steven",17,2,1,3,2,0,25,20.0,0,3.16,0,25,E
10221,ENGL 1102,"Fierro-Andrade, Pablo",23,1,0,0,1,0,25,4.0,0,3.80,0,25,E
10222,ENGL 1102,"Carroll, Thomas",10,8,2,0,4,0,24,16.7,0,2.88,0,24,H
10223,ENGL 1102,"Haq, Haris",2,11,5,0,4,0,22,28.0,3,2.27,0,25,E
10224,ENGL 1102,"Cox, Ashleigh",14,2,0,0,2,0,18,19.1,2,3.39,1,21,E
10225,ENGL 1102,"Anlicker, Christine",19,4,0,0,1,0,24,8.0,1,3.71,0,25,E
10226,ENGL 1102,"Naseer, Saba",9,5,7,0,3,0,24,12.0,0,2.71,1,25,E
10227,ENGL 1102,"Lee, I-Hsien",20,1,0,0,4,0,25,16.0,0,3.28,0,25,E
10228,ENGL 1102,"Murray, Amber",9,8,3,0,3,0,23,16.0,1,2.78,1,25,E
10229,ENGL 1102,"Latimer, Shana",7,10,3,0,2,0,22,16.0,2,2.77,1,25,E
10230,ENGL 1102,"Ashe, Alice",24,1,0,0,1,0,26,3.9,0,3.81,0,26,E
10231,ENGL 1102,"Holmes, Daniel",16,7,0,0,1,0,24,4.2,0,3.50,0,24,E
10232,ENGL 1102,"Barattin, Anna",17,3,1,1,1,0,23,16.0,2,3.39,0,25,E
10233,ENGL 1102,"Holmes, Daniel",17,6,2,0,0,0,25,0.0,0,3.52,0,25,E
10234,ENGL 1102,"Vines, Kelly",15,4,2,0,2,0,23,8.3,0,3.39,1,24,E
10235,ENGL 1102,"McAlister, Bailey",16,3,1,1,2,0,23,20.0,2,3.35,0,25,E
10236,ENGL 1102,"Latimer, Shana",5,14,4,1,1,0,25,8.0,0,2.80,0,25,E
10237,ENGL 1102,"Midby, Desiree",4,8,1,2,5,0,20,38.1,1,2.15,0,21,E
10238,ENGL 1102,"Winston, Joshua",14,3,1,0,6,0,24,28.0,1,2.79,0,25,E
10239,ENGL 1102,"Bonner, Nora",16,1,1,0,2,0,20,12.0,1,3.50,4,25,E
10240,ENGL 1102,"Walsh, Kerry",18,3,1,0,1,0,23,12.0,2,3.83,0,25,E
10241,ENGL 1102,"Harrell, Randall",7,4,3,0,7,0,21,41.7,3,2.24,0,24,E
10242,ENGL 1102,"Haq, Haris",10,6,4,0,3,0,23,16.0,1,2.87,1,25,E
10243,ENGL 1102,"Turner, Braden",20,1,1,0,3,0,25,12.0,0,3.48,0,25,E
10244,ENGL 1102,"Pennington, Donna",10,7,2,1,3,0,23,24.0,2,2.87,0,25,E
10245,ENGL 1102,"Elrod, Anna",9,5,3,2,5,0,24,32.0,1,2.42,0,25,E
10246,ENGL 1102,"Lamb, Andrew",3,6,10,0,4,0,23,20.8,1,2.13,0,24,T
10247,ENGL 1102,"Bray, Rebekah",13,4,2,2,3,0,24,24.0,1,2.96,0,25,E
10248,ENGL 1102,"Bonner, Nora",15,3,0,1,3,0,22,30.8,4,3.27,0,26,E
10249,ENGL 1102,"Hansen, Emily",10,7,3,1,3,0,24,16.0,0,2.75,1,25,E
10250,ENGL 1102,"Mason, Mary",18,4,1,0,1,0,24,4.0,0,3.50,1,25,E
10251,ENGL 1102,"Stuart, Esther",16,3,2,0,3,0,24,16.0,1,3.25,0,25,E
10252,ENGL 1102,"Bray, Rebekah",11,4,2,1,4,0,22,29.2,2,2.86,0,24,E
10253,ENGL 1102,"Saye, Eric",11,7,3,0,5,0,26,19.2,0,2.69,0,26,E
10254,ENGL 1102,"Saye, Eric",11,4,5,1,2,0,23,20.0,2,2.91,0,25,E
10256,ENGL 2110,"Richtarik, Marilynn",4,13,4,0,2,0,23,20.0,4,2.83,3,30,E
10257,ENGL 2120,"Lightsey, Robert",22,0,0,0,0,0,22,16.7,5,4.00,3,30,E
10258,ENGL 2130,"Roudane, Matthew",21,6,1,0,0,0,28,9.7,3,3.68,0,31,E
10259,ENGL 2130,"Jackson, Joshua",11,7,3,1,6,0,28,29.0,2,2.61,1,31,E
10260,ENGL 2130,"Goodman, Audrey",7,6,0,1,3,0,17,31.6,2,2.76,0,19,H
10261,ENGL 3130,"Rose, Jessica",22,1,1,0,3,0,27,11.1,0,3.48,0,27,E
10264,ENGL 8999,"Kocela, Christopher",0,0,0,0,0,0,0,0.0,0,,103,103,H
10265,ENGL 9030,"Kocela, Christopher",0,0,0,0,0,0,0,0.0,0,,83,83,H
10266,FI 3300,"Guo, Xuxi",14,18,10,5,1,0,48,14.3,1,2.77,0,49,F
10267,FI 3300,"Guo, Xuxi",16,19,7,1,2,0,45,10.6,2,2.87,0,47,F
10268,FI 3300,"Xiao, Jiqiu",11,22,10,0,0,0,43,2.2,1,3.00,1,45,F
10269,FI 3300,"Fendler, Richard",29,50,37,0,6,0,122,12.7,11,2.80,1,134,F
10270,FI 3300,"Guo, Suiheng",10,19,12,1,0,0,42,6.7,2,2.93,1,45,T
10271,FI 3300,"Lee, Joo Hun",15,17,8,1,3,0,44,11.1,1,2.93,0,45,T
10272,FI 3300,"Lee, Joo Hun",14,15,8,1,2,0,40,17.8,5,2.90,0,45,T
10274,FI 4000,"Chen, Mark",7,10,0,0,0,0,17,10.5,2,3.35,0,19,T
10275,FI 4240,"Ruff, Craig",9,18,8,0,1,0,36,7.7,2,2.92,1,39,T
10281,FREN 1001,"Guillaume, Carmel",20,11,5,2,11,0,49,36.8,8,2.57,0,57,E
10286,FREN 3033,"Vainer, Sophie",12,1,0,0,1,0,14,17.7,2,3.57,1,17,E
10289,GEOG 1101,"Neupane, Suresh",16,10,2,0,3,0,31,17.7,3,3.10,0,34,E
10290,GEOG 1101,"Dahl, Traci",47,13,6,2,4,0,72,10.8,2,3.36,0,74,E
10291,GEOG 1101,"Dahl, Traci",25,18,5,1,9,0,58,18.6,1,2.84,0,59,E
10298,GEOL 1122 K,"Hidalgo-Odio, Paulo",16,4,2,1,2,0,25,21.4,3,3.20,0,28,E
10299,GEOL 1122 K,"Hidalgo-Odio, Paulo",14,12,0,1,0,0,27,7.1,1,3.52,0,28,E
10300,GEOL 1122 K,"Hidalgo-Odio, Paulo",22,5,0,0,0,0,27,0.0,0,3.78,0,27,E
10301,GEOL 1122 K,"Elliott, W.",16,9,1,1,1,0,28,7.1,0,3.36,0,28,E
10303,GRMN 1002,"Huff, Robin",19,10,0,1,4,0,34,23.1,4,3.21,1,39,E
10304,GRMN 3302,"Huff, Robin",4,1,0,0,1,0,6,22.2,1,3.17,2,9,T
10305,HA 8190,"Cameron, Marie",42,3,0,0,0,0,45,0.0,0,3.87,1,46,F
10306,HA 8250,"Eaton, Robert",44,19,0,0,0,0,63,0.0,0,3.65,1,64,H
10310,HADM 3010,"Kim, Soon-Ho",36,11,8,3,0,0,58,6.8,1,3.33,0,59,F
10311,HADM 3600,"Boo, Soyoung",13,11,2,1,1,0,28,6.7,0,3.18,2,30,T
10312,HADM 3750,"Hight, Stephen",28,17,7,0,2,0,54,5.5,1,3.28,0,55,F
10313,HADM 4100,"Hight, Stephen",3,12,4,0,1,0,20,5.0,0,2.80,0,20,T
10315,HADM 4800,"Kim, Soon-Ho",19,5,1,0,0,0,25,0.0,0,3.88,0,25,T
10316,HADM 4900,"Cannon, Debra",0,0,0,0,0,0,0,0.0,0,,23,23,T
10317,HIST 1111,"Jury, Joanna",28,27,15,4,8,0,82,22.3,9,2.74,3,94,E
10318,HIST 1111,"Brown, Ras Michael",15,7,8,3,8,0,41,31.8,3,2.51,0,44,E
10319,HIST 1111,"Brown, Ras Michael",11,7,2,3,3,0,26,34.4,5,2.88,1,32,E
10320,HIST 1111,"Ernst, Rachel",50,27,9,4,3,0,93,12.9,6,3.22,2,101,E
10321,HIST 1111,"Ernst, Rachel",36,26,13,6,8,0,89,21.4,7,2.82,2,98,E
10323,HIST 1112,"Greeson, Helen",31,18,5,2,4,0,60,16.7,5,3.15,1,66,E
10325,HIST 1112,"Davidson, Denise",10,13,8,5,21,0,57,47.5,3,1.74,1,61,E
10326,HIST 2110,"Grubbs, Larry",39,23,15,6,2,0,85,13.5,4,3.13,0,89,E
10327,HIST 2110,"Conner, Robin",32,23,8,6,18,0,87,31.2,5,2.51,1,93,E
10330,HIST 2110,"Martin, Eliza",24,18,7,6,25,0,80,40.2,6,2.10,6,92,E
10332,HIST 2110,"Diamond, Beryl",18,15,6,1,6,0,46,15.2,0,2.85,0,46,E
10333,HIST 2110,"Sehat, David",9,24,17,9,26,0,85,44.2,7,1.79,3,95,E
10335,HIST 2110,"Young, Jeffrey",39,24,15,0,11,0,89,18.8,7,2.87,0,96,E
10336,HIST 2110,"Gleason, Christopher",15,12,3,1,10,0,41,31.8,3,2.49,0,44,H
10340,HIST 9999,"Cummings, Alexander",0,0,0,0,0,0,0,0.0,0,,24,24,H
10341,IB 3090,"Doria, Evaristo",21,21,0,0,0,0,42,0.0,0,3.50,1,43,T
10345,ID 4930,"White, Michael",7,0,0,0,0,0,7,0.0,0,4.00,0,7,E
10351,JOUR 1010,"Krache, Donna",4,5,5,1,0,0,15,17.7,2,2.73,0,17,E
10352,JOUR 3060,"Barouch, Timothy",22,15,3,0,1,0,41,2.4,0,3.39,0,41,E
10355,JOUR 4800,"Wilkin, Holley",22,5,4,1,1,0,33,8.8,1,3.45,0,34,E
10358,JOUR 4980,"Barthlow, Douglas",6,2,0,0,0,0,8,0.0,0,3.75,0,8,H
10370,MATH 1111,"Suresh, Arun",9,11,5,3,7,0,35,33.3,3,2.34,1,39,E
10371,MATH 1111,"Akimova, Irina",10,10,4,1,5,0,30,38.5,9,2.60,0,39,E
10372,MATH 1111,"Akimova, Irina",15,8,4,2,6,0,35,30.8,4,2.69,0,39,E
10373,MATH 1111,"Li, Meng",10,8,4,3,3,0,28,45.0,12,2.68,0,40,E
10374,MATH 1111,"Li, Meng",8,9,7,3,7,0,34,32.5,3,2.21,3,40,E
10375,MATH 1111,"Li, Meng",11,7,7,4,4,0,33,37.5,7,2.55,0,40,E
10376,MATH 1111,"Miller, Valerie",19,16,7,2,7,1,52,27.1,6,2.73,1,59,E
10377,MATH 2212,"Chikwanda, Patreck",5,5,0,0,1,0,11,15.4,1,3.18,1,13,E
10378,MATH 2215,"Fanoe, Andrew",24,8,6,2,3,0,43,13.6,1,3.28,0,44,E
10379,MATH 3000,"Miller, Valerie",1,4,3,2,0,0,10,38.5,3,2.40,0,13,E
10380,MATH 3050,"Rozier, Kelvin",4,5,1,0,0,0,10,8.3,1,3.40,1,12,E
10385,MK 3010,"Zhao, Yi",32,35,6,0,1,0,74,2.7,1,3.42,0,75,F
10386,MK 3010,"Kumar, Binay",25,32,12,1,1,0,71,6.7,3,3.23,1,75,F
10388,MK 4100,"White, Kenneth",8,20,2,0,3,0,33,9.1,0,2.91,0,33,T
10389,MK 4100,"Nim, Nandini",20,27,10,2,2,0,61,7.9,1,3.10,1,63,F
10390,MK 4200,"Ramachandran, Divya",13,30,8,0,1,0,52,5.5,2,3.02,1,55,F
10393,MK 4300,"Thornton, Corliss",27,22,6,2,0,0,57,6.8,2,3.26,0,59,F
10394,MK 4310,"Cobb-Walgren, Cathy",5,10,0,0,0,0,15,6.3,1,3.33,0,16,T
10395,MK 4330,"Curasi, Carolyn",5,17,22,3,0,0,47,12.0,3,2.51,0,50,F
10397,MK 4900,"Suarez, Tony",10,6,2,0,0,0,18,0.0,0,3.44,0,18,T
10400,MTM 3080,"Thrash, Alhadji",19,0,0,0,0,0,19,0.0,0,4.00,0,19,H
10401,MTM 3300,"Minter, Kendall",15,14,4,0,0,0,33,8.3,3,3.27,0,36,P
10402,MTM 4910,"Thrash, Alhadji",10,0,0,0,0,0,10,9.1,1,4.10,0,11,H
10403,MUA 1500,"Haydon, Geoffrey",57,11,9,5,5,0,87,15.2,4,3.29,1,92,E
10405,MUA 1700,"Gallo, Sergio",5,2,0,0,0,0,7,0.0,0,3.86,1,8,P
10406,MUA 1930,"Carter, Marva",74,19,2,0,12,0,107,15.0,5,3.48,1,113,E
10407,MUA 1930,"Maxwell, Tania",88,3,2,0,7,0,100,20.2,17,3.87,2,119,E
10408,MUS 1060,"Ambrose, Robert",17,0,0,0,0,0,17,0.0,0,4.00,0,17,P
10409,MUS 1070,"Palmer, Michael",14,0,0,0,0,0,14,0.0,0,4.07,0,14,P
10410,MUS 1080 A,"Joseph, Deanna",19,5,1,1,2,0,28,16.7,2,3.29,0,30,E
10412,MUS 1450,"LeMay, Marc",5,4,4,1,6,0,20,36.4,1,2.05,1,22,E
10413,MUS 1710,"Gallo, Sergio",8,3,0,0,0,0,11,0.0,0,3.73,0,11,P
10414,MUS 1720,"Gallo, Sergio",5,1,2,0,1,0,9,20.0,1,3.11,0,10,P
10415,MUS 1720,"Gallo, Sergio",3,8,1,0,0,0,12,0.0,0,3.33,0,12,P
10416,MUS 1720,"Gallo, Sergio",4,2,1,0,0,0,7,30.0,3,3.43,0,10,P
10417,MUS 1720,"Gallo, Sergio",2,5,2,0,1,0,10,25.0,2,2.80,0,12,P
10418,MUS 2550,"Milam, Brent",11,4,3,1,0,0,19,10.0,1,3.32,0,20,E
10419,MUS 2710,"Gallo, Sergio",2,1,1,0,1,0,5,33.3,1,2.40,0,6,P
10420,MUS 2720,"Gallo, Sergio",4,1,1,0,0,0,6,33.3,3,3.50,0,9,P
10421,MUS 2720,"Gallo, Sergio",2,6,1,0,1,0,10,9.1,0,2.80,1,11,P
10424,MUS 3060,"Ambrose, Robert",18,0,0,0,0,0,18,5.3,1,4.00,0,19,P
10426,MUS 3080 A,"Joseph, Deanna",13,1,1,0,1,0,16,11.8,1,3.50,0,17,E
10432,MUS 3250,"Long, Kenneth",13,2,0,0,0,0,15,0.0,0,3.87,0,15,E
10434,MUS 4210,"Milam, Brent",8,0,1,0,0,0,9,0.0,0,3.89,0,9,E
10435,MUS 4290,"Norgaard, Martin",8,1,0,0,0,0,9,10.0,1,3.89,0,10,P
10436,MUS 4490,"Phillips, Chester",7,6,1,1,0,0,15,6.7,0,3.20,0,15,P
10437,MUS 4730,"Stefansson, Hannalisa",10,4,0,0,2,0,16,17.7,1,3.38,0,17,E
10438,MUS 4730,"Stefansson, Hannalisa",9,2,1,0,0,0,12,13.3,2,3.83,1,15,E
10439,MUS 4810,"Albo, Francisco",9,4,0,0,1,0,14,7.1,0,3.43,0,14,P
10444,MUS 7060,"Ambrose, Robert",10,0,0,0,0,0,10,0.0,0,4.00,0,10,P
10446,MUS 7080 A,"Joseph, Deanna",16,0,0,0,0,0,16,5.9,1,4.00,0,17,E
10447,MUS 7090,"Vernick, Gordon",12,0,0,0,0,0,12,0.0,0,4.25,0,12,P
10452,MUS 7160,"Bales, Kevin",10,0,0,0,0,0,10,9.1,1,4.30,0,11,H
10461,NURS 2061,"Jones, Alan",43,22,5,0,0,0,70,1.4,1,3.66,0,71,E
10462,NURS 3510,"Manning, Karis",42,25,1,0,0,0,68,0.0,0,3.71,1,69,T
10463,NURS 3710,"Bates, Teresa",5,28,3,1,1,0,38,5.1,0,3.08,1,39,T
10465,NURS 4600,"Hires, Kimberly",62,0,0,0,0,0,62,0.0,0,4.23,0,62,F
10466,NURS 4610,"Bates, Teresa",0,0,0,0,0,0,0,0.0,0,,68,68,F
10467,NURS 7940,"Nelson, Michelle",10,0,0,0,0,0,10,9.1,1,4.20,0,11,E
10468,NURS 7980,"Grantham, Carol",0,0,0,0,0,0,0,0.0,0,,9,9,H
10473,NUTR 6003,"White, Jessica",0,0,0,0,0,0,0,0.0,0,,7,7,T
10475,NUTR 7980,"Nucci, Anita",0,0,0,0,0,0,0,0.0,0,,7,7,H
10477,PERS 2001,"Greene, Oliver",65,25,14,9,17,0,130,23.8,8,2.88,5,143,E
10478,PHIL 2010,"Garrett, John",25,27,1,0,5,0,58,11.7,2,3.19,0,60,E
10479,PHIL 3010,"Okeefe, Timothy",9,15,4,0,3,0,31,21.6,5,2.87,1,37,E
10480,PHIL 8960,"Okeefe, Timothy",0,0,0,0,0,0,0,0.0,0,,41,41,H
10482,PHYS 1111 K,"Raghavan, Deepak",7,10,6,0,1,0,24,4.2,0,3.08,0,24,E
10483,PHYS 1111 K,"Raghavan, Deepak",5,5,4,4,2,0,20,41.7,4,2.45,0,24,E
10484,PHYS 1111 K,"Doluweera, Doluwarawatta",6,10,4,0,4,0,24,16.7,0,2.58,0,24,E
10485,PHYS 1112 K,"Wang, Ruili",3,5,1,0,3,0,12,25.0,0,2.42,0,12,E
10486,PHYS 1112 K,"Wang, Ruili",9,11,3,0,1,0,24,4.2,0,3.08,0,24,E
10487,PHYS 1112 K,"Wang, Ruili",15,8,1,0,0,0,24,0.0,0,3.63,0,24,E
10488,PHYS 1112 K,"Mani, Ramesh",5,4,2,0,0,0,11,8.3,1,3.36,0,12,E
10489,PHYS 1112 K,"Mani, Ramesh",3,8,7,0,0,0,18,13.6,3,2.83,1,22,E
10490,PHYS 1112 K,"Mani, Ramesh",9,3,3,0,0,0,15,16.7,3,3.33,0,18,E
10491,PHYS 1112 K,"Wang, Ruili",12,9,1,0,1,0,23,8.3,1,3.39,0,24,E
10492,PHYS 2211 K,"Perera, Unil",6,9,3,1,3,0,22,25.0,2,2.59,0,24,E
10493,PHYS 2211 K,"Perera, Unil",13,3,1,2,1,0,20,29.2,4,3.25,0,24,E
10494,PHYS 2212 K,"Maune, Jeremy",5,4,3,0,0,0,12,0.0,0,3.08,0,12,E
10495,PHYS 2212 K,"Maune, Jeremy",7,7,6,1,1,0,22,13.0,1,2.82,0,23,E
10496,PHYS 2212 K,"Maune, Jeremy",5,5,2,1,2,0,15,25.0,1,2.60,0,16,E
10497,PHYS 2212 K,"Maune, Jeremy",4,2,2,0,3,0,11,27.3,0,2.27,0,11,E
10498,PHYS 8710,"Apalkov, Vadym",0,0,0,0,0,0,0,0.0,0,,8,8,H
10503,POLS 1101,"Smith, Morgan",56,22,22,7,20,0,127,22.3,2,2.65,1,130,E
10504,POLS 1101,"Pauley, Alexandra",56,31,14,5,14,0,120,18.4,4,2.89,1,125,E
10505,POLS 1101,"Tuncel Gurlek, Ozlem",30,28,16,7,28,0,109,39.0,13,2.25,1,123,E
10506,POLS 1101,"Lensing, Dexter",57,37,12,5,11,0,122,16.5,5,3.02,0,127,E
10507,POLS 1101,"Pritchett, Reagan",78,34,5,0,10,0,127,10.0,3,3.39,0,130,E
10510,POLS 1101,"Hayes, Katelyn",34,33,13,10,28,0,118,36.0,7,2.31,0,125,E
10511,POLS 2401,"Davis, Samantha",78,9,5,0,6,0,98,12.4,7,3.63,0,105,E
10512,POLS 2401,"Coban, Efe Can",45,14,11,8,12,0,90,29.7,10,2.79,1,101,E
10513,POLS 4131,"Fix, Michael",13,27,1,1,1,0,43,8.7,2,3.16,1,46,E
