CRN,Course,Professor,A  (90-100),B  (80-89),C  (70-79),D  (60-69),F <60,WF,A- WF,DWF,W,CRS AVG,Other,Total,Instruction Method
80075,BIOL 3910,"Maxwell, Robert",14,4,0,0,0,0,18,0.0,0,3.78,0,18,T
80076,BIOL 3910,"Maxwell, Robert",3,1,2,1,0,0,7,14.3,0,3.00,0,7,T
80078,BIOL 4696,"Zellars, Malcolm",5,0,0,0,0,0,5,16.7,1,4.20,0,6,T
80079,BIOL 4744,"Bondarenko, Vladimir",16,4,1,0,1,0,22,4.6,0,3.73,0,22,T
80082,BIOL 6102,"Roseberry, Aaron",8,6,5,3,1,0,23,24.0,2,2.74,0,25,T
80084,BIOL 6696,"Zellars, Malcolm",16,0,0,0,0,0,16,0.0,0,4.13,0,16,T
80085,BIOL 6744,"Bondarenko, Vladimir",6,0,0,0,0,0,6,0.0,0,4.17,0,6,T
80087,BIOL 7802,"Brewer, Matthew",0,0,0,0,0,0,0,0.0,0,,14,14,T
80093,BIOL 8550,"Pierce, George",0,0,0,0,0,0,0,0.0,0,,37,37,T
80094,BIOL 8620,"Brinton, Margo",3,2,4,0,0,0,9,9.1,1,3.00,1,11,T
80095,BIOL 8700,"Rehder, Vincent",0,0,0,0,0,0,0,2.1,1,,47,48,T
80099,3DS 3150,"Harvey, Wesley",15,2,0,0,0,0,17,5.6,1,3.94,0,18,T
80101,CHEM 1151 K,"Fernando, Nilmi",1,14,7,0,1,0,23,4.4,0,2.65,0,23,T
80102,CHEM 1151 K,"Fernando, Nilmi",4,5,3,1,2,0,15,25.0,1,2.60,0,16,T
80104,CHEM 1151 K,"Fernando, Nilmi",5,10,6,0,2,0,23,12.5,1,2.65,0,24,T
80105,CHEM 1151 K,"Barrow, Doyle",10,4,5,1,1,0,21,13.6,1,3.10,0,22,T
80106,CHEM 1151 K,"Barrow, Doyle",4,15,3,0,0,0,22,8.3,2,3.00,0,24,T
80107,CHEM 1151 K,"Barrow, Doyle",4,5,3,0,0,0,12,14.3,2,3.08,0,14,T
80108,CHEM 1151 K,"Barrow, Doyle",5,3,0,0,0,0,8,27.3,3,3.63,0,11,T
80111,CHEM 1211 K,"Guo, Weiwei",5,4,7,3,5,0,24,46.7,6,2.00,0,30,T
80112,CHEM 1211 K,"Guo, Weiwei",3,1,2,2,0,0,8,25.0,0,2.63,0,8,T
80113,CHEM 1211 K,"Guo, Weiwei",0,4,12,2,3,0,21,33.3,3,1.86,0,24,T
80114,CHEM 1211 K,"Guo, Weiwei",12,3,8,0,0,0,23,4.2,1,3.22,0,24,T
80115,CHEM 1211 K,"Lecroix, Brian",5,7,3,0,0,0,15,16.7,3,3.13,0,18,T
80116,CHEM 1211 K,"Lecroix, Brian",5,5,10,0,0,0,20,16.7,4,2.80,0,24,T
80117,CHEM 1211 K,"Lecroix, Brian",10,11,6,0,1,0,28,18.2,5,3.14,0,33,T
80118,CHEM 1212 K,"Jiang, Jie",13,9,13,3,4,0,42,21.7,3,2.52,1,46,T
80119,CHEM 1212 K,"Jiang, Jie",10,6,19,1,6,0,42,19.6,2,2.29,2,46,T
80120,CHEM 1212 K,"Jiang, Jie",9,19,16,0,2,0,46,6.3,1,2.74,1,48,T
80121,CHEM 2400,"Harden, Jeremiah",60,68,54,3,15,0,200,13.7,11,2.77,1,212,T
80122,CHEM 3110,"Robilotto, Thomas",19,16,4,0,2,0,41,4.6,0,3.24,3,44,T
80123,CHEM 4110,"Gozem, Samer",7,19,9,2,0,0,37,23.9,9,2.81,0,46,T
80126,CHEM 4600,"Mariani, Victoria",25,42,58,10,5,0,140,16.5,10,2.53,2,152,T
80129,CHEM 4940,"Mooring, Suazette",4,3,0,0,0,0,7,0.0,0,3.57,0,7,T
80132,CHEM 6110,"Gozem, Samer",8,7,0,0,0,0,15,0.0,0,3.67,0,15,T
80133,CHEM 6850,"Patonay, Gabor",16,5,0,0,0,0,21,4.6,1,3.76,0,22,T
80137,CHEM 8800,"Mooring, Suazette",27,3,0,0,0,0,30,0.0,0,3.90,2,32,T
80154,CHIN 1001,"Zhu, Chungeng",11,2,1,0,2,0,16,22.2,2,3.13,0,18,T
80157,CRJU 3020,"Ballard, Ellen",22,12,1,1,0,0,36,2.8,0,3.47,0,36,T
80159,CRJU 8990,"Sevigny, Eric",0,0,0,0,0,0,0,16.7,1,,5,6,T
80160,CSC 3210,"Mussa, Awad",2,8,5,1,4,0,20,31.8,2,2.25,0,22,T
80161,CSC 3320,"Long, Yuan",8,9,2,1,2,0,22,13.6,0,2.91,0,22,T
80162,CSC 4210,"Belkasim, Saeid",6,11,18,0,4,0,39,22.2,6,2.44,0,45,T
80163,CSC 4310,"Skums, Pavel",12,19,3,0,2,0,36,5.6,0,3.17,0,36,T
80165,CSC 4520,"Li, Wei",41,4,0,0,0,0,45,6.3,3,3.87,0,48,T
80185,DPP 4940,"Downs, William",13,1,0,0,0,0,14,0.0,0,3.93,0,14,T
80186,DPP 4950,"Downs, William",7,0,0,0,0,0,7,0.0,0,4.00,0,7,T
80188,ENGL 1101,"Arnold, Shari",11,9,3,0,0,0,23,0.0,0,3.30,1,24,T
80189,ENGL 1101,"Peppers, Bradley",12,7,1,0,1,0,21,4.8,0,3.33,0,21,T
80190,ENGL 1101,"Higgins, Matthew",10,5,1,1,1,0,18,11.1,0,3.17,0,18,T
80191,ENGL 1101,"Carter, Sarah",8,2,4,0,1,0,15,6.7,0,3.20,0,15,T
80192,ENGL 1101,"Carter, Jennifer",22,0,0,0,2,0,24,12.0,1,3.63,0,25,T
80193,ENGL 1101,"Trulock, Todd",10,6,1,0,1,0,18,5.6,0,3.28,0,18,T
80194,ENGL 1101,"Malone, Meagan",4,8,0,1,0,0,13,7.1,0,3.15,1,14,T
80195,ENGL 1101,"Geil, Sarah",6,13,3,1,1,0,24,12.0,1,2.88,0,25,T
80196,ENGL 1101,"Yu, Meng",12,0,1,0,0,0,13,7.1,1,3.85,0,14,T
80197,ENGL 1101,"Wright, Allison",9,6,2,2,0,0,19,15.0,1,3.11,0,20,T
80198,ENGL 1101,"Schock, Carlye",6,4,6,1,0,0,17,5.9,0,2.82,0,17,T
80199,ENGL 1101,"Putnam, Michael",6,8,0,0,0,0,14,0.0,0,3.50,0,14,T
80200,ENGL 1101,"Rogers, Amanda",13,4,3,0,3,0,23,20.0,2,3.00,0,25,T
80201,ENGL 1101,"Vickery, William",8,3,2,1,1,0,15,13.3,0,3.13,0,15,T
80202,ENGL 1101,"Kegley, Sarah",14,3,2,1,1,0,21,13.6,1,3.43,0,22,T
80203,ENGL 1101,"Latimer, Shana",7,14,2,0,2,0,25,8.0,0,2.92,0,25,T
80204,ENGL 1101,"Shinholser, John",2,13,0,3,0,0,18,16.7,0,2.78,0,18,T
80205,ENGL 1102,"Caldwell, Tanya",15,5,1,0,1,0,22,19.2,4,3.45,0,26,T
80206,ENGL 1102,"Pennington, Donna",3,5,0,0,1,0,9,18.2,1,2.89,1,11,T
80207,ENGL 1102,"Hole, Zachary",15,7,1,0,2,0,25,8.0,0,3.24,0,25,T
80208,ENGL 1102,"Olive, Jennifer",5,11,6,2,0,0,24,12.0,1,2.75,0,25,T
80209,ENGL 1102,"Udell, Rachelle",11,1,0,1,3,0,16,33.3,2,3.13,0,18,T
80210,ENGL 1102,"Curry IV, Mack",8,14,2,0,1,0,25,4.0,0,3.12,0,25,T
80211,ENGL 1102,"Curry IV, Mack",3,11,1,1,1,0,17,11.8,0,2.88,0,17,T
80212,ENGL 1102,"Pennington, Donna",13,7,2,1,1,0,24,12.0,1,3.21,0,25,T
80213,ENGL 1102,"Burns, Robert",15,5,2,2,0,0,24,8.3,0,3.33,0,24,T
80214,ENGL 1102,"Yilmaz, Selahattin",8,5,3,2,1,0,19,20.0,1,2.89,0,20,T
80215,ENGL 1102,"Harwood, Grace",10,1,1,0,0,0,12,7.7,1,3.67,0,13,T
80216,ENGL 1102,"Gammill, Donald",17,2,2,1,2,0,24,16.0,1,3.25,0,25,T
80217,ENGL 1102,"Gammill, Donald",13,6,3,1,0,0,23,12.0,2,3.30,0,25,T
80218,ENGL 1102,"Godsave, Patricia",6,4,2,0,1,0,13,7.7,0,3.23,0,13,T
80219,ENGL 1102,"Grimm, Charles",11,8,1,2,1,0,23,16.0,1,3.09,1,25,T
80220,ENGL 1102,"Harwood, Grace",16,9,0,0,1,0,26,3.9,0,3.42,0,26,T
80221,ENGL 1102,"Barattin, Anna",15,4,2,0,0,0,21,8.7,2,3.52,0,23,T
80222,ENGL 1102,"Heston, Brian",2,4,4,1,7,0,18,58.3,6,1.61,0,24,T
80223,ENGL 1103,"Wharton, Robin",14,5,0,0,0,0,19,0.0,0,3.74,0,19,T
80224,ENGL 2110,"Caison, Gina",4,8,1,0,1,0,14,23.5,3,3.14,0,17,T
80225,ENGL 2110,"Miller, Benjamin",8,7,3,0,1,0,19,10.0,1,3.05,0,20,T
80226,ENGL 2110,"Mason, Mary",3,13,3,1,1,0,21,9.5,0,2.81,0,21,T
80227,ENGL 2110,"Burns, Robert",11,5,1,1,0,0,18,15.0,2,3.50,0,20,T
80228,ENGL 2120,"Schmidt, Paul",17,7,7,0,0,0,31,6.1,2,3.35,0,33,T
80229,ENGL 2120,"Voss, Paul",9,11,6,0,0,0,26,12.9,4,3.12,1,31,T
80230,ENGL 2130,"Smolinski, Reiner",11,13,1,0,0,1,26,18.8,5,3.23,1,32,T
80231,ENGL 2130,"Noble, Mark",11,21,2,0,0,0,34,2.9,1,3.21,0,35,T
80232,ENGL 2130,"West, Elizabeth",5,3,1,0,0,0,9,10.0,1,3.44,0,10,T
80233,ENGL 2130,"Keel, Sara",13,2,1,0,2,0,18,11.1,0,3.44,0,18,T
80234,ENGL 3150 B,"Bonner, Nora",13,3,0,0,1,0,17,11.1,1,3.71,0,18,T
80237,ENGL 3160,"Holman, John",6,10,2,1,0,0,19,10.0,1,3.16,0,20,T
80243,FREN 1001,"Buteau, Emmanuel",20,6,0,0,1,0,27,13.3,3,3.74,0,30,T
80244,FREN 1001,"Moye, Edward",5,6,5,3,3,0,22,36.0,3,2.41,0,25,T
80245,FREN 1002,"Carver, Julie",5,8,3,0,0,0,16,5.3,1,3.25,2,19,T
80246,FREN 1002,"House, Julia",16,8,3,1,0,0,28,6.7,1,3.36,1,30,T
80247,FREN 2001,"Diaby, Makani",8,10,4,1,0,0,23,15.4,3,3.04,0,26,T
80250,FREN 8895,"Lecalvez, Eric",0,0,0,0,0,0,0,0.0,0,,10,10,T
80252,GEOG 1101,"Cook, Wayne",9,9,10,1,4,0,33,22.2,3,2.58,0,36,T
80257,GEOS 8060,"Meyer, Brian",0,0,0,0,0,0,0,0.0,0,,23,23,T
80261,GEOL 1121 K,"Vermillion, Nicole",14,12,1,0,1,0,28,3.6,0,3.46,0,28,T
80262,GEOL 1121 K,"Vermillion, Nicole",13,9,5,0,1,0,28,3.6,0,3.25,0,28,T
80263,GEOL 1121 K,"Vermillion, Nicole",4,18,4,1,0,0,27,7.1,1,2.96,0,28,T
80264,GEOL 1121 K,"Hidalgo-Odio, Paulo",4,15,7,0,1,0,27,3.7,0,2.85,0,27,T
80265,GEOL 1121 K,"Hidalgo-Odio, Paulo",6,11,7,0,0,0,24,0.0,0,2.92,0,24,T
80266,GEOL 1122 K,"Williams, John",8,10,3,0,0,1,22,19.2,4,3.09,0,26,T
80267,GEOL 1122 K,"Williams, John",6,9,5,2,1,0,23,25.9,4,2.74,0,27,T
80268,GEOL 1122 K,"Davarpanah, Armita",11,10,5,0,0,0,26,3.7,1,3.31,0,27,T
80269,GEOL 1122 K,"Davarpanah, Armita",10,11,0,0,2,0,23,19.2,3,3.17,0,26,T
80270,GEOL 2001,"Tran, Thien",12,23,18,5,0,0,58,11.7,2,2.76,0,60,T
80279,GRD 3000.00,"Snape, Jason",4,4,4,3,0,0,15,36.8,4,2.47,0,19,T
80280,GRD 3000.00,"Aguero, Buffi",13,6,0,0,0,0,19,5.0,1,3.58,0,20,T
80281,GRMN 1001,"Huff, Robin",8,6,5,1,4,0,24,33.3,5,2.46,1,30,T
80282,GRMN 3311,"Huff, Robin",9,2,0,0,1,0,12,15.4,1,3.42,0,13,T
80283,GSU 1010,"Poisson, Donetta",20,2,1,0,0,0,23,4.2,1,4.04,0,24,T
80284,GSU 1010,"Huot, Nikolas",11,14,0,0,0,0,25,0.0,0,3.28,0,25,T
80285,GSU 1010,"Alvarado, Pedro",17,4,1,0,2,0,24,8.3,0,3.54,0,24,T
80286,HIST 1111,"Terry, David",5,11,4,2,1,0,23,16.7,1,2.78,0,24,T
80287,HIST 1111,"Terry, David",19,13,5,3,3,0,43,19.6,3,2.93,0,46,T
80289,HIST 1111,"Wilding, Nicholas",16,2,3,0,0,0,21,8.7,2,3.48,0,23,T
80290,HIST 1111,"Terry, David",8,7,5,1,0,0,21,9.1,1,2.95,0,22,T
80291,HIST 1111,"Wilding, Nicholas",11,10,3,0,0,0,24,0.0,0,3.29,0,24,T
80292,HIST 1111,"Sullivan, John",13,5,1,0,1,0,20,17.4,3,3.55,0,23,T
80293,HIST 1111,"Piorko, Megan",16,2,3,0,0,0,21,0.0,0,3.62,0,21,T
80294,HIST 1112,"Prechter, Ryan",21,2,0,0,0,0,23,8.0,2,4.17,0,25,T
80295,HIST 1112,"Fletcher, Ian",3,14,0,0,1,0,18,9.5,1,2.94,2,21,T
80296,HIST 1112,"Dewhurst, Ruth",13,5,3,0,0,0,21,0.0,0,3.43,0,21,T
80297,HIST 1112,"Gaffield, Julia",15,5,0,0,1,0,21,4.8,0,3.57,0,21,T
80298,HIST 1112,"Clegg, Mindy",10,8,2,0,2,0,22,13.0,1,3.14,0,23,T
80299,HIST 1112,"Yoder, Joshua",5,4,0,0,0,0,9,0.0,0,3.56,0,9,T
80300,HIST 2110,"Diamond, Beryl",3,15,0,1,2,0,21,17.4,1,2.76,1,23,T
80301,HIST 2110,"Stowell, Luke",16,9,0,0,3,0,28,13.8,1,3.36,0,29,T
80302,HIST 2110,"Tiller, David",12,8,1,0,0,0,21,0.0,0,3.57,0,21,T
80303,HIST 2110,"Johnson, Mark",6,8,12,2,2,0,30,21.2,3,2.47,0,33,T
80305,HIST 2110,"Marlin, Jeffrey",12,6,1,3,1,0,23,16.7,0,3.13,1,24,T
80306,HIST 2110,"Grubbs, Larry",17,7,2,0,0,0,26,3.7,1,3.58,0,27,T
80307,HIST 2110,"Casteel, Cari",17,3,0,1,0,0,21,4.8,0,3.71,0,21,T
80308,HIST 2110,"Johnson, Timothy",7,17,4,1,0,0,29,3.3,0,3.07,1,30,T
80309,HIST 2110,"Marshall, Amani",13,3,1,0,0,0,17,0.0,0,3.71,0,17,T
80310,HIST 2110,"Cater, Casey",13,8,2,0,1,0,24,4.2,0,3.33,0,24,T
80311,HIST 2110,"Marshall, Amani",5,13,4,2,0,0,24,18.5,3,2.83,0,27,T
80312,HIST 2110,"Trask, Jeffrey",4,12,2,1,0,0,19,20.0,4,2.95,2,25,T
80313,HIST 2110,"Taylor, Jessica",5,7,5,1,1,0,19,8.7,0,2.74,4,23,T
80314,HIST 2110,"Marshall, Amani",8,5,9,0,0,0,22,8.3,2,3.00,0,24,T
80315,HIST 2110,"Key, Boleyn",6,0,4,2,1,0,13,33.3,2,2.69,0,15,T
80317,HIST 4990,"Perry, Joseph",7,3,1,0,1,0,12,7.7,0,3.33,1,13,T
80318,HIST 8680,"Laub, Richard",0,0,0,0,0,0,0,0.0,0,,20,20,T
80319,HIST 8999,"Davidson, Denise",0,0,0,0,0,0,0,5.6,1,,17,18,T
80322,HIST 9999,"Davidson, Denise",0,0,0,0,0,0,0,0.0,0,,35,35,T
80323,ID 3000,"Trugman, Catherine",18,5,2,0,0,0,25,0.0,0,3.64,0,25,T
80327,JOUR 1000,"Ward, Ava",17,37,11,0,1,0,66,10.8,7,3.03,1,74,T
80328,JOUR 1010,"Daniel, Christopher",9,5,1,0,0,0,15,11.8,2,3.67,0,17,T
80329,JOUR 1010,"Daniel, Christopher",5,7,3,4,0,0,19,28.6,2,2.79,0,21,T
80331,JOUR 1010,"May, Frank",10,2,0,0,0,0,12,0.0,0,3.92,0,12,T
80332,JOUR 2500,"Chambers, Melany",10,22,1,0,0,0,33,10.5,4,3.27,1,38,T
80333,JOUR 2500,"Russell, Benjamin",26,14,4,1,2,0,47,8.3,1,3.38,0,48,T
80334,JOUR 3560,"China, Chrystal",4,5,6,3,2,0,20,23.8,0,2.30,1,21,T
80336,JOUR 4540,"China, Chrystal",4,14,6,1,0,0,25,7.7,1,2.80,0,26,T
80338,JOUR 4610,"Guthrie, Jason",20,3,2,0,0,0,25,0.0,0,3.80,0,25,T
80340,JOUR 4980,"Barthlow, Douglas",22,6,9,0,0,0,37,0.0,0,3.41,2,39,T
80356,LAW 7350,"Timmons, Kelly",0,0,0,0,0,0,0,0.0,0,,61,61,T
80357,LAW 7405,"Wiseman, Patrick",0,0,0,0,0,0,0,0.0,0,,24,24,T
80358,LAW 7487,",",0,0,0,0,0,0,0,9.1,1,,10,11,T
80360,LAW 8008,"Kerew, Kendall",0,0,0,0,0,0,0,0.0,0,,29,29,T
80361,MATH 1101,"Akimova, Irina",20,11,4,4,5,0,44,25.5,3,2.91,0,47,T
80362,MATH 1101,"Yu, Xue",20,4,3,2,1,0,30,15.6,2,3.43,0,32,T
80363,MATH 1101,"Adams, Francis",6,4,3,3,5,0,21,48.0,4,2.19,0,25,T
80364,MATH 1101,"Zhong, Changyong",8,16,10,1,4,0,39,26.1,7,2.62,0,46,T
80365,MATH 1111,"Stroev, Mikhail",12,11,12,1,13,0,49,36.8,7,2.14,1,57,E
80366,MATH 1113,"Sarkar, Sutandra",9,2,5,4,3,0,23,33.3,1,2.52,0,24,T
80367,MATH 2211,"Fanoe, Andrew",14,7,2,2,3,0,28,23.3,2,3.00,0,30,T
80368,MATH 2211,"Fanoe, Andrew",17,7,3,3,3,0,33,20.6,1,2.97,0,34,T
80369,MATH 2211,"Fanoe, Andrew",12,7,5,4,2,0,30,24.2,2,2.83,1,33,T
80370,MATH 2215,"Rizzo, R.",32,8,2,2,2,0,46,10.6,1,3.43,0,47,T
80371,MATH 2420,"Li, Zhongshan",8,3,2,1,5,0,19,39.1,3,2.42,1,23,T
80372,MATH 3000,"Van Der Holst, Hendricus",4,4,3,1,6,0,18,47.6,3,2.06,0,21,T
80373,MATH 4435,"Yao, Yongwei",7,12,5,3,5,0,32,29.4,2,2.44,0,34,T
80374,MATH 4441,"Yao, Yongwei",8,9,5,0,7,0,29,24.1,0,2.45,0,29,T
80376,MATH 4547,"Zhao, Yichuan",6,4,6,0,1,0,17,5.9,0,2.76,0,17,T
80377,MATH 4610,"Ye, Xiaojing",2,6,8,7,2,0,25,40.7,2,2.00,0,27,T
80381,MATH 6544,"Bondarenko, Vladimir",5,1,0,0,0,0,6,14.3,1,3.83,0,7,T
80382,MATH 6547,"Zhao, Yichuan",5,1,1,0,0,0,7,0.0,0,3.57,0,7,T
80383,MATH 6610,"Ye, Xiaojing",5,5,1,0,0,1,12,8.3,0,3.17,0,12,T
80386,MTM 3010,"Jones, Steve",41,55,19,2,0,0,117,3.4,2,3.17,0,119,T
80387,MTM 3020,"Jones, Steve",23,10,2,0,0,0,35,0.0,0,3.60,0,35,T
80393,MUA 1700,"Gallo, Sergio",9,1,0,0,0,0,10,16.7,2,4.10,0,12,T
80394,MUA 1700,"Gallo, Sergio",9,1,0,1,0,0,11,16.7,1,3.64,0,12,T
80396,MUA 1930,"Albo, Francisco",12,6,0,0,0,0,18,5.3,1,3.72,0,19,T
80398,MUA 3500,"Thornton, William",18,2,1,0,1,0,22,16.0,3,3.82,0,25,T
80399,MUA 3930,"Maxwell, Tania",27,1,0,0,0,0,28,6.7,2,4.11,0,30,T
80400,MUA 3930,"Albo, Francisco",8,3,0,0,1,0,12,26.7,3,3.42,0,15,T
80401,MUS 1070,"Palmer, Michael",16,3,1,0,0,0,20,9.1,2,3.75,0,22,T
80402,MUS 1440,"Rabinovitch, Gilad",4,2,0,0,0,0,6,14.3,1,3.67,0,7,T
80403,MUS 1540,"Rabinovitch, Gilad",18,1,0,0,0,0,19,0.0,0,3.79,0,19,T
80404,MUS 1710,"Gallo, Sergio",6,2,0,0,1,0,9,11.1,0,3.44,0,9,T
80405,MUS 1710,"Gallo, Sergio",5,2,1,1,0,0,9,10.0,0,3.33,1,10,T
80406,MUS 1710,"Gallo, Sergio",5,4,0,1,2,0,12,25.0,0,2.75,0,12,T
80407,MUS 1710,"Gallo, Sergio",5,2,1,0,2,0,10,20.0,0,2.80,0,10,T
80408,MUS 1710,"Gallo, Sergio",6,2,0,0,1,0,9,20.0,1,3.56,0,10,T
80409,MUS 1720,"Gallo, Sergio",6,4,3,0,0,0,13,0.0,0,3.31,0,13,T
80410,MUS 2440,"Martinkus, Caitlin",20,9,7,1,0,0,37,2.7,0,3.22,0,37,T
80411,MUS 2490,"Reid, Thomas",15,10,1,0,0,0,26,0.0,0,3.54,0,26,T
80412,MUS 2540,"McFarland, Mark",8,17,4,2,0,0,31,6.5,0,2.94,0,31,T
80413,MUS 2710,"Gallo, Sergio",4,0,0,0,0,0,4,33.3,2,4.00,0,6,T
80414,MUS 2710,"Gallo, Sergio",5,1,0,0,1,0,7,12.5,0,3.29,1,8,T
80415,MUS 2710,"Gallo, Sergio",8,1,2,1,0,0,12,15.4,1,3.50,0,13,T
80416,MUS 2720,"Gallo, Sergio",1,4,0,0,0,0,5,14.3,1,3.20,1,7,T
80417,MUS 2780,"Hibbard, Mace",4,3,0,0,0,0,7,12.5,1,3.43,0,8,T
80419,MUS 3070,"Palmer, Michael",14,1,0,0,0,0,15,0.0,0,3.93,0,15,T
80421,MUS 3120,"Galilaias, Christos",11,0,0,0,0,0,11,8.3,1,4.00,0,12,T
80422,MUS 3130,"Long, Kenneth",6,2,0,0,0,0,8,0.0,0,3.75,0,8,T
80423,MUS 3140,"Gerber, Stuart",6,0,0,0,0,0,6,0.0,0,4.00,0,6,T
80426,MUS 4110,"Milam, Brent",9,3,3,0,1,0,16,6.3,0,3.13,0,16,T
80430,MUS 4730,"Pons, Victor",11,2,0,0,1,0,14,13.3,1,3.57,0,15,T
80431,MUS 4730,"Brookshire, Cody",3,6,2,0,2,0,13,20.0,1,2.54,1,15,T
80433,MUS 4792,"Haydon, Geoffrey",7,0,0,0,0,0,7,0.0,0,4.00,0,7,T
80434,MUS 4800,"Albo, Francisco",9,13,0,0,0,0,22,8.0,2,3.50,1,25,T
80444,MUS 7070,"Palmer, Michael",7,0,0,0,0,0,7,12.5,1,4.00,0,8,T
80457,NURS 3510,"Manning, Karis",8,22,4,1,0,0,35,2.9,0,3.17,0,35,T
80458,NURS 3710,"Bates, Teresa",62,3,0,0,0,0,65,0.0,0,3.98,0,65,T
80459,NURS 3810,"Sims, Traci",6,25,3,2,0,0,36,5.6,0,3.14,0,36,T
80461,NURS 4610,"Bates, Teresa",0,0,0,0,0,0,0,0.0,0,,42,42,T
80464,NURS 7940,"Carmon, Myra",43,0,0,0,0,0,43,0.0,0,4.21,1,44,T
80465,NURS 7980,"Horne, Eva",0,0,0,0,0,0,0,0.0,0,,6,6,T
80468,NURS 9990,"Spratling, Regena",0,0,0,0,0,0,0,0.0,0,,14,14,T
80469,NUTR 6002,"Johnson, Jessica",0,0,0,0,0,0,0,0.0,0,,8,8,T
80470,NUTR 6104,"Wanders, Desiree",22,5,1,0,0,0,28,0.0,0,3.82,0,28,F
80473,PERS 2001,"White, Marta",17,4,0,0,1,0,22,4.6,0,3.64,0,22,T
80474,PHIL 2010,"Neal, Brennan",8,8,7,1,3,0,27,21.9,3,2.59,2,32,T
80475,PHIL 2010,"Cox, Edward",7,11,1,0,0,0,19,0.0,0,3.16,0,19,T
80478,PHIL 8960,"Okeefe, Timothy",0,0,0,0,0,0,0,0.0,0,,55,55,T
80481,PHYS 1111 K,"Mani, Ramesh",8,6,6,0,0,0,20,13.0,3,3.10,0,23,T
80482,PHYS 1111 K,"Mani, Ramesh",9,5,3,0,0,0,17,29.2,7,3.29,0,24,T
80483,PHYS 1111 K,"Mani, Ramesh",3,4,1,0,0,0,8,33.3,4,3.38,0,12,T
80484,PHYS 1111 K,"Penumetcha, Vivekananda",2,7,5,4,1,0,19,30.0,1,2.32,0,20,T
80485,PHYS 1112 K,"Sarsour, Murad",10,9,3,0,1,0,23,8.3,1,3.26,0,24,T
80486,PHYS 2211 K,"Doluweera, Doluwarawatta",5,5,0,0,1,0,11,16.7,1,3.27,0,12,T
80487,PHYS 2211 K,"Doluweera, Doluwarawatta",3,6,1,0,0,0,10,16.7,2,3.30,0,12,T
80488,PHYS 2211 K,"Evans, John",15,5,4,0,0,0,24,0.0,0,3.54,0,24,T
80489,PHYS 2211 K,"Evans, John",4,4,4,0,0,0,12,0.0,0,3.17,0,12,T
80490,PHYS 2211 K,"Evans, John",13,8,3,0,0,0,24,0.0,0,3.54,0,24,T
80491,PHYS 2211 K,"Kriisa, Annika",1,1,8,2,1,0,13,42.9,6,1.85,2,21,T
80492,PHYS 2211 K,"Kriisa, Annika",2,3,1,4,0,0,10,50.0,2,2.40,0,12,T
