CRN,Course,Professor,A  (90-100),B  (80-89),C  (70-79),D  (60-69),F <60,WF,A- WF,DWF,W,CRS AVG,Other,Total,Instruction Method
10124,BCOM 3950,"Costello, Jan",7,10,4,0,1,0,22,16.0,3,3.00,0,25,T
10125,BCOM 3950,"Lowery, Teresa",11,9,3,1,0,0,24,8.0,1,3.33,0,25,T
10126,BCOM 3950,"Hawley, Carolyn",10,11,4,0,0,0,25,0.0,0,3.24,0,25,T
10127,BCOM 3950,"Nelson, Veatrice",10,9,3,0,2,0,24,12.0,1,3.04,0,25,T
10128,BCOM 3950,"Lowery, Teresa",10,2,3,3,4,0,22,40.0,3,2.45,0,25,T
10129,BCOM 3950,"Barrett-England, Deirdre",10,7,4,0,0,0,21,12.0,3,3.19,1,25,T
10130,BCOM 3950,"Guthrie, Kenneth",8,11,4,0,0,0,23,0.0,0,3.17,0,23,T
10131,BIOL 2300,"El-Mayas, Hanan",20,35,20,7,18,0,100,29.6,7,2.29,1,108,T
10132,BIOL 2300,"El-Mayas, Hanan",15,21,16,5,10,0,67,26.4,4,2.39,1,72,T
10133,BIOL 2310,"Maxwell, Robert",2,12,6,2,0,0,22,16.7,2,2.64,0,24,T
10134,BIOL 2310,"Maxwell, Robert",8,4,1,1,0,0,14,7.1,0,3.29,0,14,T
10135,BIOL 2310,"Maxwell, Robert",5,7,0,0,0,0,12,7.7,1,3.42,0,13,T
10137,BIOL 3800,"Zhang, Hongmei",30,16,5,2,1,0,54,7.3,1,3.39,0,55,T
10138,BIOL 3800,"Zhang, Hongmei",23,17,6,5,1,0,52,17.9,4,3.17,0,56,T
10139,BIOL 3810,"Cruz, Francisco",11,8,3,0,1,0,23,4.4,0,3.22,0,23,T
10140,BIOL 3810,"Cruz, Francisco",10,7,2,1,0,0,20,5.0,0,3.40,0,20,T
10141,BIOL 3840,"Ulrich, Paul",6,15,10,3,7,0,41,33.3,6,2.22,1,48,T
10142,BIOL 3840,"Reber, Amy",6,17,11,5,4,0,43,22.2,1,2.37,1,45,T
10143,BIOL 3850,"Reber, Amy",7,6,4,1,2,0,20,14.3,0,2.80,1,21,T
10144,BIOL 3880,"Parks, Samantha",12,17,5,1,1,0,36,10.5,2,3.06,0,38,T
10145,BIOL 3880,"Parks, Samantha",6,3,0,0,0,0,9,0.0,0,3.67,0,9,T
10146,BIOL 3890,"Maxwell, Robert",8,10,2,0,0,0,20,9.1,2,3.30,0,22,T
10147,BIOL 3900,"Zellars, Malcolm",8,11,6,0,8,0,33,34.2,5,2.36,0,38,T
10148,BIOL 3900,"Zellars, Malcolm",13,8,15,4,8,0,48,26.0,1,2.33,1,50,T
10149,BIOL 3910,"Maxwell, Robert",10,2,4,1,1,0,18,11.1,0,3.06,0,18,T
10150,BIOL 4102,"Rehder, Vincent",5,7,11,3,3,0,29,23.3,1,2.24,0,30,T
10151,BIOL 4451,"Murray, Henry",42,53,21,0,2,0,118,1.7,0,3.09,0,118,T
10153,BIOL 4970,"Rodgers, Edmund",0,0,0,0,0,0,0,0.0,0,,51,51,T
10155,BIOL 6451,"Murray, Henry",19,6,2,0,0,0,27,0.0,0,3.56,0,27,T
10161,BIOL 7802,"Blaustein, David",0,0,0,0,0,0,0,0.0,0,,20,20,T
10170,BIOL 8700,"Wilson, Adam",0,0,0,0,0,0,0,0.0,0,,67,67,T
10172,BIOL 8970,"Houghton, John",0,0,0,0,0,0,0,0.0,0,,12,12,T
10175,BUSA 2106,"Binder, Perry",21,59,27,5,3,0,115,10.1,4,2.70,0,119,T
10176,BUSA 2106,"Alexander, Charlotte",18,17,10,0,0,0,45,0.0,0,3.20,0,45,T
10177,BUSA 2106,"Grelecki, Ryan",67,32,14,3,3,0,119,5.0,0,3.38,1,120,T
10178,BUSA 2106,"Varadarajan, Deepa",18,20,3,1,2,0,44,8.9,1,3.11,0,45,T
10180,BUSA 2106,"Varadarajan, Deepa",20,10,9,2,3,0,44,13.3,1,2.93,0,45,T
10181,BUSA 2106,"Sherman, Peggy",45,54,15,1,4,0,119,5.0,1,3.13,0,120,T
10182,BUSA 2106,"Woodcock, Ramsi",15,16,7,0,3,0,41,11.6,2,3.02,0,43,T
10183,BUSA 2106,"Strong, Michael",17,22,3,0,0,0,42,2.3,1,3.36,1,44,T
10184,BUSA 2106,"Turner, Chrisitan",22,10,5,2,2,0,41,15.9,3,3.27,0,44,T
10185,BUSA 2106,"Hamby, Charlie",8,25,7,1,1,0,42,8.9,2,2.93,1,45,T
10186,BUSA 3000,"Dakhli, Mourad",10,24,5,3,1,0,43,13.3,2,2.88,0,45,H
10187,BUSA 3000,"Gu, Qian",19,18,4,1,1,0,43,8.9,2,3.26,0,45,T
10188,BUSA 3000,"Doria, Evaristo",43,63,12,0,1,0,119,1.7,1,3.20,0,120,T
10189,BUSA 3000,"Kardes, Ilke",28,5,6,4,1,0,44,11.1,0,3.32,1,45,T
10190,BUSA 3000,"Gu, Qian",8,18,4,0,0,0,30,9.1,3,3.10,0,33,T
10191,BUSA 3000,"Kardes, Ilke",15,9,4,0,0,0,28,0.0,0,3.43,1,29,T
10192,BUSA 3000,"Carrillo, Pedro",8,24,3,0,0,0,35,0.0,0,3.17,0,35,T
10193,BUSA 3000,"Doria, Evaristo",10,25,6,0,1,0,42,4.6,1,2.98,1,44,T
10194,BUSA 4980,"Dionne, Steven",6,15,6,0,0,0,27,0.0,0,3.00,1,28,T
10195,BUSA 4980,"White, Marta",19,14,0,0,0,0,33,0.0,0,3.70,0,33,T
10196,BUSA 4980,"Verhaal, Jeffrey",24,15,7,0,0,0,46,0.0,0,3.37,0,46,T
10197,BUSA 4980,"Dionne, Steven",18,24,2,1,0,0,45,2.2,0,3.31,0,45,T
10198,BUSA 4980,"White, Marta",13,17,6,5,1,1,43,15.6,0,2.77,2,45,T
10199,BUSA 4980,"Verhaal, Jeffrey",11,25,4,4,0,1,45,11.1,0,2.93,0,45,T
10200,BUSA 4980,"Matherne, Brett",14,22,6,2,0,0,44,6.7,1,3.02,0,45,T
10201,BUSA 4980,"Matherne, Brett",17,20,6,0,1,0,44,2.3,0,3.18,0,44,T
10202,CHEM 1102 K,"Navarro-Eisenstein, Angela",1,2,0,2,0,0,5,57.1,2,2.40,0,7,T
10203,CHEM 1102 K,"Navarro-Eisenstein, Angela",1,2,3,0,0,0,6,0.0,0,2.83,0,6,T
10204,CHEM 1151 K,"Stroeva, Elina",11,15,17,0,4,0,47,10.4,1,2.64,0,48,T
10205,CHEM 1151 K,"Stroeva, Elina",8,8,9,0,2,0,27,15.6,3,2.78,2,32,T
10206,CHEM 1152 K,"Thota, Jyotsna",3,10,17,0,0,0,30,3.2,1,2.63,0,31,T
10207,CHEM 1152 K,"Thota, Jyotsna",9,16,6,2,0,0,33,22.5,7,3.00,0,40,T
10208,CHEM 1152 K,"Thota, Jyotsna",9,4,5,1,0,0,19,13.0,2,3.11,2,23,T
10209,CHEM 1152 K,"Navarro-Eisenstein, Angela",5,3,1,1,0,0,10,37.5,5,3.30,1,16,T
10210,CHEM 1152 K,"Navarro-Eisenstein, Angela",7,1,7,1,1,0,17,33.3,6,2.71,1,24,T
10211,CHEM 1152 K,"Navarro-Eisenstein, Angela",8,6,5,1,0,0,20,16.7,3,3.15,1,24,T
10215,CHEM 1211 K,"Fernando, Nilmi",15,13,13,0,2,0,43,10.4,3,2.88,2,48,T
10216,CHEM 1211 K,"Fernando, Nilmi",7,6,6,0,1,0,20,16.7,3,2.85,1,24,T
10217,CHEM 1212 K,"Kerr, Tracy",0,5,4,0,2,0,11,30.8,2,2.18,0,13,T
10218,CHEM 1212 K,"Kerr, Tracy",6,7,18,2,4,0,37,20.5,2,2.27,0,39,T
10219,CHEM 1212 K,"Kerr, Tracy",6,4,8,1,2,0,21,14.3,0,2.52,0,21,T
10220,CHEM 1212 K,"Kerr, Tracy",4,7,11,1,1,0,24,12.0,1,2.58,0,25,T
10221,CHEM 1212 K,"Kerr, Tracy",6,15,19,3,1,0,44,14.9,3,2.55,0,47,T
10222,CHEM 1212 K,"Kerr, Tracy",7,2,3,1,0,0,13,7.7,0,3.08,0,13,T
10223,CHEM 1212 K,"Lecroix, Brian",15,13,10,3,6,0,47,22.5,2,2.55,0,49,T
10224,CHEM 1212 K,"Lecroix, Brian",7,6,7,0,1,0,21,9.1,1,2.90,0,22,T
10225,CHEM 1212 K,"Lecroix, Brian",6,15,7,0,3,0,31,20.0,4,2.68,0,35,T
10226,CHEM 1212 K,"Lecroix, Brian",10,12,20,0,1,0,43,10.6,4,2.70,0,47,T
10228,CHEM 3100,"Iyer, Suri",10,23,5,5,0,0,43,17.4,3,2.84,0,46,T
10229,CHEM 3100,"Wang, Danzhu",10,16,16,0,0,0,42,6.7,3,2.86,0,45,T
10230,CHEM 3110,"Baumstark, Alfons",16,15,2,0,0,0,33,0.0,0,3.39,1,34,T
10231,CHEM 3410,"Mutanyatta-Comar, Joan",25,31,77,0,21,0,154,24.3,22,2.21,1,177,T
10232,CHEM 3411,"Harden, Jeremiah",14,6,4,0,2,0,26,17.2,3,3.15,0,29,T
10236,CHEM 4210,"Grant, Kathryn",3,4,2,1,0,0,10,18.2,1,3.00,0,11,T
10240,CHEM 6210,"Grant, Kathryn",9,6,0,0,0,0,15,0.0,0,3.73,0,15,T
10242,CHEM 8800,"Ivanov, Ivaylo",35,14,0,0,1,0,50,2.0,0,3.62,0,50,T
10256,CHEM 9999,"Yang, Jenny",0,0,0,0,0,0,0,0.0,0,,6,6,T
10259,CIS 2010,"Senn, James",3,16,14,0,1,0,34,8.3,2,2.62,0,36,T
10260,CIS 3300,"Oh, Jeong-ha",8,23,3,0,0,0,34,2.9,1,3.15,0,35,T
10265,CRJU 1100,"Ishoy, Glen",6,21,16,2,3,0,48,12.2,1,2.50,0,49,T
10266,CRJU 3100,"Ishoy, Glen",3,16,3,2,1,0,25,12.0,0,2.68,0,25,T
10270,CRJU 8990,"Topalli, Volkan",0,0,0,0,0,0,0,0.0,0,,6,6,T
10271,CSC 1010,"Pradhan, Shrada",35,18,7,3,3,0,66,14.3,4,3.18,0,70,T
10272,CSC 1010,"Henry, Louis",29,20,14,3,7,0,73,16.0,2,2.85,0,75,T
10273,CSC 2010,"Rosen, Andrew",18,5,3,0,1,0,27,3.7,0,3.52,0,27,T
10274,CSC 2310,"Manandhar, Kebina",5,5,7,2,2,0,21,20.8,1,2.43,2,24,T
10275,CSC 2310,"Manandhar, Kebina",7,10,3,1,0,0,21,12.5,2,3.05,1,24,T
10276,CSC 2310,"Manandhar, Kebina",4,10,5,0,3,0,22,26.9,4,2.59,0,26,T
10277,CSC 3210,"Li, Chaoyang",16,16,12,0,1,0,45,10.2,4,3.04,0,49,T
10278,CSC 3410,"Bhola, Jaman",7,9,5,0,2,0,23,16.0,2,2.83,0,25,T
10279,CSC 4210,"Weeks, Michael",6,10,15,4,5,0,40,26.2,2,2.20,0,42,T
10280,CSC 4330,"King, K.",3,19,15,9,6,0,52,32.7,3,2.10,0,55,T
10281,CSC 4350,"Bhola, Jaman",11,27,6,1,1,0,46,4.4,0,3.00,0,46,T
10282,CSC 4710,"Yu, Liyang",22,16,4,0,1,0,43,2.3,0,3.35,0,43,T
10285,CSC 6710,"Yu, Liyang",14,0,0,0,0,0,14,0.0,0,4.00,0,14,T
10303,EMBA 8150,"Nargundkar, Satish",18,15,0,0,0,0,33,0.0,0,3.58,0,33,T
10306,ENGL 1101,"Wang, Xiaobo",12,8,3,0,0,0,23,0.0,0,3.48,0,23,T
10307,ENGL 1101,"Orourke, Andrea",7,12,3,2,0,0,24,12.0,1,2.96,0,25,T
10308,ENGL 1101,"Alabdullah, Rasha",17,3,1,0,1,0,22,12.0,2,3.64,1,25,T
10309,ENGL 1101,"Orourke, Andrea",8,7,1,3,3,0,22,26.1,0,2.59,1,23,T
10310,ENGL 1101,"Hall-Godsey, Angela",5,7,2,0,5,0,19,33.3,2,2.32,0,21,T
10311,ENGL 1101,"Hull, Deborah",16,2,6,0,0,0,24,0.0,0,3.58,0,24,T
10312,ENGL 1101,"Richardson, Leeanne",2,2,5,2,6,0,17,52.0,5,1.59,3,25,T
10313,ENGL 1102,"Austin, Roger",11,6,4,3,1,0,25,16.0,0,2.88,0,25,T
10314,ENGL 1102,"Murphy, Sarah",9,11,4,0,1,0,25,4.0,0,3.08,0,25,T
10315,ENGL 1102,"Cherney, Kristeen",16,5,0,1,2,0,24,12.5,0,3.38,0,24,T
10316,ENGL 1102,"Emilio, Gregory",16,4,1,1,2,0,24,16.0,1,3.25,0,25,T
10317,ENGL 1102,"Privett, Joshua",7,6,2,1,3,0,19,40.0,6,2.68,0,25,T
10318,ENGL 1102,"Emilio, Gregory",13,6,3,2,0,0,24,12.0,1,3.21,0,25,T
10319,ENGL 1102,"Latimer, Shana",10,5,4,1,3,0,23,20.8,1,2.74,0,24,T
10320,ENGL 1102,"Gupta, Pallabi",16,2,1,0,2,0,21,9.5,0,3.57,0,21,T
10321,ENGL 1102,"Cherney, Kristeen",19,3,0,0,1,0,23,12.0,2,3.74,0,25,T
10322,ENGL 1102,"Wagner, Nathan",11,9,1,1,0,0,22,16.0,3,3.32,0,25,T
10323,ENGL 1102,"Putnam, Michael",5,14,4,1,0,0,24,8.0,1,3.00,0,25,T
10324,ENGL 1102,"Rose, Jessica",12,8,2,0,0,0,22,8.3,2,3.45,0,24,T
10325,ENGL 1102,"St. John, David",7,13,2,1,1,0,24,8.0,0,3.00,1,25,T
10326,ENGL 1102,"Rose, Jessica",16,4,3,0,1,0,24,4.2,0,3.38,0,24,T
10327,ENGL 1102,"Garner, James",11,5,3,2,0,0,21,9.1,0,3.10,1,22,T
10328,ENGL 1102,"St. John, David",7,8,3,1,3,0,22,24.0,2,2.64,1,25,T
10329,ENGL 1102,"Dyne, Sarah",7,11,1,0,2,0,21,20.8,3,3.05,0,24,T
10330,ENGL 1102,"D'Cruze, Deborah",12,7,4,0,0,0,23,4.0,1,3.30,1,25,T
10331,ENGL 1102,"Rogers, Andrea",15,5,2,1,1,0,24,12.0,1,3.38,0,25,T
10332,ENGL 1102,"Vickery, William",18,5,2,0,1,0,26,3.9,0,3.50,0,26,T
10333,ENGL 1102,"Taft, William",17,5,2,0,0,0,24,4.0,1,3.63,0,25,T
10334,ENGL 1102,"Putnam, Michael",11,13,2,0,0,0,26,0.0,0,3.31,0,26,T
10335,ENGL 1102,"Latimer, Shana",13,4,6,0,1,0,24,8.0,1,3.13,0,25,T
10336,ENGL 1102,"Crowder, James",11,7,6,0,0,0,24,0.0,0,3.17,1,25,T
10337,ENGL 1102,"Griffin, Brett",16,3,0,2,4,0,25,26.9,1,2.88,0,26,T
10338,ENGL 1102,"Fentem, Donald",7,9,3,0,0,0,19,24.0,6,3.16,0,25,T
10339,ENGL 1102,"Wharton, Robin",5,7,5,2,0,0,19,29.2,5,2.89,0,24,H
10340,ENGL 1102,"Wharton, Robin",9,7,2,3,2,0,23,28.0,2,2.83,0,25,H
10341,ENGL 1102,"Norton, Laura",18,5,1,0,1,0,25,4.0,0,3.64,0,25,T
10342,ENGL 1102,"Barron Serrano, Francisco Javier",20,2,0,0,0,0,22,0.0,0,3.86,0,22,T
10343,ENGL 1102,"Wroble, Donna",11,5,1,0,4,0,21,26.1,2,2.86,0,23,T
10344,ENGL 1102,"Brown, Murray",10,12,1,0,0,1,24,4.0,0,3.25,1,25,T
10345,ENGL 1102,"Rountree, Stephanie",16,6,3,0,0,0,25,0.0,0,3.44,0,25,T
10346,ENGL 1102,"Burns, Robert",17,7,1,0,0,0,25,0.0,0,3.56,0,25,T
10347,ENGL 1102,"Cauley, Helen",1,2,9,4,7,0,23,52.0,2,1.35,0,25,T
10348,ENGL 1102,"Sansbury, Matthew",23,2,0,0,0,0,25,0.0,0,4.00,0,25,T
10349,ENGL 1102,"Burns, Robert",10,13,1,1,0,0,25,7.7,1,3.24,0,26,T
10350,ENGL 1102,"Wharton, Robin",9,10,0,2,0,0,21,20.8,3,3.33,0,24,T
10351,ENGL 1102,"Norton, Laura",22,3,0,0,0,0,25,0.0,0,3.92,0,25,T
10352,ENGL 1102,"Heston, Brian",4,9,3,0,3,0,19,32.0,5,2.58,1,25,T
10353,ENGL 1102,"Stavrinos, Loukiano",2,3,7,3,2,0,17,27.8,0,2.06,1,18,T
10354,ENGL 1102,"Hayter, Christopher",11,8,3,1,1,0,24,12.0,1,3.13,0,25,T
10355,ENGL 1102,"Taft, William",19,6,0,0,0,0,25,0.0,0,3.80,0,25,T
10356,ENGL 1102,"Godsave, Patricia",7,9,4,0,2,0,22,16.7,2,2.82,0,24,T
10357,ENGL 1102,"Burns, Robert",15,8,1,2,0,0,26,7.7,0,3.27,0,26,T
10358,ENGL 1102,"Godsave, Patricia",10,3,4,3,4,0,24,32.0,1,2.50,0,25,T
10359,ENGL 1102,"Rearick, Zachary",23,2,0,1,0,0,26,3.9,0,3.85,0,26,T
10360,ENGL 1102,"Rearick, Zachary",18,3,1,1,0,0,23,12.0,2,3.74,0,25,T
10362,ENGL 2110,"Lightsey, Robert",10,4,0,0,0,0,14,6.3,1,3.64,1,16,T
10363,ENGL 2110,"Lightsey, Robert",10,12,1,0,2,0,25,7.7,0,3.12,1,26,T
10364,ENGL 2110,"Burns, Robert",21,9,1,0,0,0,31,8.8,3,3.65,0,34,T
10365,ENGL 2110,"Thomas, H.",12,6,0,1,0,0,19,13.6,2,3.63,1,22,T
10366,ENGL 2120,"Brown, Murray",4,12,2,0,0,0,18,0.0,0,3.22,1,19,T
10367,ENGL 2120,"Schmidt, Paul",7,5,6,0,1,0,19,21.7,4,2.84,0,23,T
10368,ENGL 2130,"Roudane, Matthew",12,10,3,1,1,0,27,10.7,1,3.15,0,28,T
10369,ENGL 2130,"Gabler-Hover, Janet",12,9,3,2,1,0,27,17.2,2,3.07,0,29,T
10370,ENGL 2130,"Smolinski, Reiner",6,1,0,0,1,0,8,22.2,1,3.25,0,9,T
10371,ENGL 2130,"West, Elizabeth",10,6,3,0,0,1,20,13.6,2,3.15,0,22,T
10372,ENGL 2130,"McNeil, Ashley",3,5,1,0,0,0,9,18.2,2,3.22,0,11,T
10373,ENGL 3130,"Anderson, Laura",3,17,3,0,1,0,24,8.0,1,2.83,0,25,T
10374,ENGL 3150 B,"Stavrinos, Loukiano",6,6,0,0,0,0,12,5.9,1,3.58,4,17,T
10375,ENGL 4500,"Snow, Malinda",7,0,0,0,0,0,7,0.0,0,4.00,0,7,T
10379,ENGL 8999,"Kocela, Christopher",0,0,0,0,0,0,0,1.9,2,,102,104,T
10380,ENGL 9030,"Kocela, Christopher",0,0,0,0,0,0,0,1.0,1,,104,105,T
10381,FI 3300,"Wu, Qinxi",8,11,11,0,2,0,32,6.3,0,2.75,0,32,T
10382,FI 3300,"Ruff, Craig",8,13,13,0,3,0,37,18.6,5,2.70,1,43,T
10383,FI 3300,"Lee, Sangho",18,10,14,0,0,1,43,6.7,2,2.98,0,45,T
10384,FI 3300,"Fendler, Richard",23,40,27,0,17,0,107,30.0,22,2.46,1,130,F
10385,FI 3300,"Wang, Zhe",7,15,20,1,1,0,44,4.4,0,2.55,1,45,T
10386,FI 3300,"Godbey, Jonathan",10,15,9,6,0,1,41,18.2,1,2.68,2,44,T
10387,FI 3300,"Haghbaali, Mehdi",12,16,14,2,0,0,44,6.7,1,2.84,0,45,T
10388,FI 3300,"Lee, Sangho",3,6,5,1,4,0,19,33.3,2,2.11,0,21,T
10389,FI 3300,"Shen, Mo",12,8,6,2,8,0,36,35.7,5,2.39,1,42,T
10390,FI 3300,"Shen, Mo",1,3,9,1,5,0,19,43.5,4,1.63,0,23,T
10392,FI 4000,"Mullally, Kevin",9,10,14,4,6,0,43,26.7,2,2.28,0,45,T
10393,FI 4000,"Yates, Michael",15,10,4,1,1,0,31,6.5,0,3.26,0,31,T
10394,FI 4200,"Gay, Gerald",3,3,0,2,0,1,9,57.1,5,2.56,0,14,T
10395,FI 4240,"Ruff, Craig",12,12,12,2,0,0,38,5.3,0,2.89,0,38,T
10396,FI 4240,"Ruff, Craig",6,7,9,2,0,0,24,21.4,4,2.71,0,28,T
10399,FI 8200,"Gay, Gerald",2,3,0,0,0,0,5,28.6,2,3.40,0,7,T
10401,FLME 1010,"Tucan, Ella",13,7,4,1,3,0,28,14.3,0,3.00,0,28,T
10402,FLME 1010,"Patterson, shady",6,7,3,2,9,0,27,44.8,2,1.96,0,29,T
10403,FLME 2700,"Michael, Charles",12,40,28,9,17,0,106,32.5,13,2.26,1,120,T
10404,FLME 2700,"Tucan, Ella",21,26,24,13,17,0,101,38.3,14,2.23,0,115,T
10405,FLME 2700,"Cossar, John",42,39,19,5,6,0,111,15.1,7,2.95,1,119,T
10406,FLME 2700,"Aguirre, Alan",20,2,1,0,0,0,23,4.2,1,3.87,0,24,T
10407,FLME 4750,"Gunn, JENNY",7,24,4,0,0,1,36,12.5,4,3.08,0,40,T
10410,FLME 4980,"Barthlow, Douglas",12,4,0,0,0,0,16,0.0,0,3.81,1,17,T
10416,FREN 1001,"Rucks, Paula",20,8,1,0,1,0,30,3.3,0,3.50,0,30,T
10417,FREN 1001,"Rucks, Paula",21,6,2,0,1,0,30,3.3,0,3.63,0,30,T
10418,FREN 1002,"Carrion, Juliette",9,9,6,2,1,0,27,17.2,2,2.85,0,29,T
10419,FREN 1002,"Carrion, Juliette",11,8,5,1,1,0,26,13.3,2,3.08,2,30,T
10420,FREN 2002,"Lecalvez, Eric",6,11,3,1,0,0,21,4.8,0,3.00,0,21,T
10421,FREN 3033,"Francis, Gladys",10,5,4,0,0,0,19,0.0,0,3.37,0,19,T
10423,FREN 8895,"Lecalvez, Eric",0,0,0,0,0,0,0,0.0,0,,10,10,T
10425,GEOG 1101,"Worms, Jamie",8,4,6,5,3,0,26,37.9,3,2.27,0,29,T
10426,GEOG 1101,"Worms, Jamie",19,21,13,3,11,0,67,25.4,4,2.43,0,71,T
10427,GEOG 1101,"Worms, Jamie",2,3,7,2,3,0,17,29.4,0,1.88,0,17,T
10428,GEOG 1112,"Kleitches, Larry",26,2,0,0,0,0,28,0.0,0,4.07,0,28,T
10429,GEOG 1112,"Kleitches, Larry",23,3,2,0,0,0,28,0.0,0,3.79,0,28,T
10430,GEOG 1112,"Kleitches, Larry",25,1,0,0,1,0,27,7.1,1,3.89,0,28,T
10431,GEOG 1112,"Kleitches, Larry",23,2,1,1,1,0,28,7.1,0,3.61,0,28,T
10432,GEOG 1112,"Kleitches, Larry",24,2,1,0,0,0,27,3.6,1,3.85,0,28,T
