CRN,Course,Professor,A  (90-100),B  (80-89),C  (70-79),D  (60-69),F <60,WF,A- WF,DWF,W,CRS AVG,Other,Total,Instruction Method
80179,ENGL 1102,"McAlister, Bailey",18,2,1,0,3,0,24,16.0,1,3.38,0,25,T
80180,ENGL 1102,"Mcleod, Melissa",18,1,0,0,2,0,21,15.4,2,3.43,3,26,T
80181,ENGL 1102,"Chitwood, Chazz",18,2,1,0,7,0,28,25.0,0,2.89,0,28,E
80182,ENGL 1102,"Latson, Anastasia",10,9,4,0,0,0,23,8.0,2,3.17,0,25,E
80183,ENGL 1102,"Sladky, Alexandra",15,0,2,0,4,0,21,26.9,3,3.24,2,26,E
80184,ENGL 1102,"Richardson, Stephanie",18,6,0,0,1,0,25,11.1,2,3.52,0,27,E
80185,ENGL 1102,"Anlicker, Christine",12,7,1,4,2,0,26,22.2,0,2.92,1,27,T
80186,ENGL 1102,"Arnold, Shari",22,3,0,0,2,0,27,7.4,0,3.44,0,27,E
80187,ENGL 1102,"Stuart, Esther",12,10,0,0,1,0,23,11.5,2,3.48,1,26,E
80188,ENGL 1102,"Sturm, Nick",16,2,1,0,7,0,26,29.6,1,2.77,0,27,T
80189,ENGL 1102,"Richardson, Stephanie",14,2,0,1,5,0,22,38.5,4,2.86,0,26,E
80190,ENGL 1102,"Burns, Robert",15,6,0,4,0,0,25,14.8,0,3.24,2,27,T
80191,ENGL 1102,"Burns, Robert",12,11,0,3,0,0,26,11.1,0,3.23,1,27,T
80192,ENGL 1102,"Dischinger, Matthew",15,6,1,0,3,0,25,12.0,0,3.16,0,25,T
80193,ENGL 1102,"Sturm, Nick",17,3,0,0,2,0,22,12.5,1,3.50,1,24,T
80194,ENGL 1102,"Carter, Jennifer",23,1,0,0,3,0,27,11.1,0,3.56,0,27,T
80195,ENGL 1102,"Collins, Tyrell",6,6,4,1,8,0,25,40.7,2,2.00,0,27,T
80196,ENGL 1102,"Bray, Rebekah",12,5,6,1,1,0,25,8.0,0,3.12,0,25,E
80197,ENGL 1103,"Burns, Robert",18,3,0,0,0,0,21,0.0,0,3.81,1,22,T
80204,ENGL 2130,"Swirsky, Alan",18,3,2,2,1,0,26,20.7,3,3.31,0,29,T
80205,ENGL 2130,"Lee, I-Hsien",21,0,0,0,0,0,21,0.0,0,4.00,2,23,T
80206,ENGL 2130,"Barattin, Anna",8,3,0,1,0,0,12,15.4,1,3.50,0,13,T
80207,ENGL 3150 B,"Sims, Karen",13,3,0,0,1,0,17,5.3,0,3.65,2,19,T
80215,FREN 1002,"Buteau, Emmanuel",3,4,3,2,0,0,12,21.4,1,2.58,1,14,T
80216,FREN 2001,"Larocque, Louisa",7,6,0,0,1,0,14,23.5,3,3.29,0,17,T
80218,FREN 8895,"Lecalvez, Eric",0,0,0,0,0,0,0,0.0,0,,14,14,T
80220,GEOG 1101,"Neupane, Suresh",42,33,5,1,7,0,88,11.1,2,3.08,0,90,E
80238,GEOL 2001,"Chapura, Mitchell",39,7,2,1,2,0,51,7.7,1,3.61,0,52,E
80246,GRD 3000.00,"Gary, Meta",7,10,1,0,0,0,18,5.0,1,3.28,1,20,T
80247,GRD 3000.00,"Silva, Kessle",6,11,3,0,0,0,20,0.0,0,3.25,0,20,T
80250,GSU 1010,"Collins, Kamilya",14,2,4,0,0,0,20,0.0,0,3.75,2,22,T
80251,GSU 1010,"Hires, Kimberly",17,2,2,1,0,0,22,4.0,0,3.73,3,25,T
80252,GSU 1010,"Lukey, Jozef",19,2,2,0,0,0,23,0.0,0,3.96,1,24,T
80253,HIST 1111,"Fromherz, Allen",57,28,8,2,2,0,97,5.1,1,3.39,0,98,E
80254,HIST 1111,"Ernst, Rachel",9,7,2,2,0,0,20,10.0,0,3.20,0,20,T
80255,HIST 1111,"Ernst, Rachel",16,11,6,6,5,0,44,25.0,0,2.59,0,44,T
80258,HIST 1112,"Fletcher, Ian",8,9,0,0,2,0,19,16.0,2,3.00,4,25,E
80259,HIST 1112,"Fletcher, Ian",15,55,8,0,11,0,89,16.5,5,2.67,3,97,E
80262,HIST 2110,"Diamond, Beryl",22,14,6,0,4,0,46,8.7,0,3.09,0,46,T
80266,HIST 2110,"Conner, Robin",12,6,1,2,3,0,24,20.0,0,2.92,1,25,E
80267,HIST 4990,"Selwood, Jacob",10,8,2,0,0,0,20,4.8,1,3.40,0,21,E
80268,HIST 8680,"Keller, Chad",0,0,0,0,0,0,0,9.1,1,,10,11,T
80269,HIST 8999,"Moore, Gregory",0,0,0,0,0,0,0,0.0,0,,14,14,T
80272,HIST 9999,"Moore, Gregory",0,0,0,0,0,0,0,0.0,0,,29,29,T
80273,ID 3000,"Trugman, Catherine",11,3,2,0,1,0,17,20.0,3,3.29,0,20,T
80275,JOUR 1000,"Monroe, Amber",24,22,5,5,2,0,58,17.5,4,3.09,1,63,T
80277,JOUR 2500,"Liu, Yuehan",6,3,3,0,2,0,14,20.0,1,2.71,0,15,H
80278,JOUR 2500,"Russell, Benjamin",18,10,2,0,1,0,31,11.8,3,3.39,0,34,E
80282,JOUR 4980,"Barthlow, Douglas",3,2,0,0,1,0,6,16.7,0,2.83,0,6,T
80297,LAW 7350,"Timmons, Kelly",0,0,0,0,0,0,0,0.0,0,,66,66,T
80298,LAW 7405,"Boyd, Megan",0,0,0,0,0,0,0,0.0,0,,25,25,T
80299,LAW 7487,"Jones, Andrew",0,0,0,0,0,0,0,0.0,0,,11,11,T
80305,MATH 1111,"Stroev, Mikhail",27,25,27,4,13,0,96,29.5,16,2.53,0,112,E
80306,MATH 1113,"Sarkar, Sutandra",7,2,9,1,5,0,24,33.3,3,2.29,0,27,T
80307,MATH 2211,"Rozier, Kelvin",13,6,7,2,2,0,30,21.2,3,2.93,0,33,T
80308,MATH 2211,"Rozier, Kelvin",10,8,6,4,3,0,31,25.0,1,2.65,0,32,T
80309,MATH 2211,"Rozier, Kelvin",10,7,7,1,4,0,29,27.3,4,2.69,0,33,T
80310,MATH 2215,"Fanoe, Andrew",20,7,0,2,2,0,31,15.6,1,3.42,0,32,T
80311,MATH 2420,"Meadows, Leslie",26,11,7,1,0,0,45,2.2,0,3.49,0,45,E
80312,MATH 3000,"Yao, Yongwei",5,2,0,2,1,0,10,36.4,1,2.90,0,11,T
80313,MATH 4435,"Montiel, Mariana",3,3,2,2,2,0,12,46.7,3,2.25,0,15,T
80314,MATH 4441,"Montiel, Mariana",11,2,2,4,2,0,21,28.6,0,2.76,0,21,T
80316,MATH 4547,"Shin, Hyunshik",4,4,0,4,2,0,14,46.7,1,2.43,0,15,T
80317,MATH 4610,"Stewart, Michael",3,3,6,0,4,0,16,36.8,3,2.06,0,19,T
80319,MATH 6435,"Montiel, Mariana",3,1,0,0,1,0,5,37.5,2,3.20,1,8,T
80321,MATH 6544,"Yao, Senmei",6,0,0,0,0,0,6,0.0,0,4.17,0,6,T
80326,MTM 3010,"Edwards, Booker",12,52,31,14,6,0,115,18.6,2,2.50,1,118,T
80329,MTM 3080,"Thrash, Alhadji",8,4,0,0,0,0,12,0.0,0,3.67,0,12,H
80330,MTM 4910,"Thrash, Alhadji",7,8,1,0,1,0,17,5.6,0,3.24,1,18,H
80332,MUA 1700,"Gallo, Sergio",4,1,0,0,0,0,5,16.7,1,3.80,0,6,T
80333,MUA 1700,"Gallo, Sergio",3,2,0,0,1,0,6,16.7,0,3.00,0,6,T
80334,MUS 1070,"Palmer, Michael",6,7,0,0,0,0,13,13.3,2,3.46,0,15,T
80335,MUS 1440,"Hudson, John",9,5,0,4,13,0,31,54.8,0,1.77,0,31,T
80336,MUS 1540,"McFarland, Mark",8,3,0,0,0,0,11,26.7,4,3.73,0,15,T
80337,MUS 1710,"Gallo, Sergio",7,2,1,0,0,0,10,16.7,2,3.60,0,12,T
80338,MUS 1710,"Gallo, Sergio",6,2,0,0,2,0,10,20.0,0,3.20,0,10,T
80339,MUS 1710,"Gallo, Sergio",9,1,0,0,1,0,11,9.1,0,3.73,0,11,T
80340,MUS 1710,"Gallo, Sergio",5,3,2,0,0,0,10,16.7,2,3.30,0,12,T
80341,MUS 1710,"Gallo, Sergio",6,4,1,0,0,0,11,8.3,1,3.64,0,12,T
80342,MUS 1720,"Gallo, Sergio",5,8,0,0,0,0,13,0.0,0,3.46,0,13,T
80343,MUS 2440,"Zhang, Xieyi",4,10,4,1,0,0,19,5.3,0,2.89,0,19,T
80344,MUS 2490,"Slone, Brianna",8,2,0,0,0,0,10,0.0,0,3.80,0,10,T
80345,MUS 2540,"McFarland, Mark",7,6,2,0,1,0,16,11.8,1,3.06,0,17,T
80346,MUS 2710,"Gallo, Sergio",3,2,2,0,0,0,7,0.0,0,3.29,0,7,T
80347,MUS 2710,"Gallo, Sergio",4,4,4,0,0,0,12,7.7,1,3.17,0,13,T
80348,MUS 2710,"Gallo, Sergio",10,1,0,0,0,0,11,15.4,2,3.82,0,13,T
80350,MUS 2780,"Sanchez, Jose",8,0,0,2,1,0,11,46.7,4,3.18,0,15,T
80352,MUS 3070,"Palmer, Michael",10,1,0,1,0,0,12,15.4,1,3.58,0,13,T
80359,MUS 4110,"Milam, Brent",4,1,2,0,0,0,7,0.0,0,3.29,0,7,T
80361,MUS 4730,"Stefansson, Hannalisa",14,2,0,3,0,0,19,15.8,0,3.47,0,19,E
80362,MUS 4730,"Stefansson, Hannalisa",14,0,1,0,3,0,18,20.0,1,3.33,1,20,E
80363,MUS 4800,"Lott, Marie",17,9,2,1,0,0,29,3.5,0,3.45,0,29,H
80369,MUS 7070,"Palmer, Michael",11,2,0,0,0,0,13,0.0,0,3.85,0,13,T
80382,NURS 3510,"Manning, Karis",3,26,4,2,1,0,36,10.5,1,2.92,1,38,T
80383,NURS 3710,"Bates, Teresa",26,40,2,0,0,0,68,0.0,0,3.49,1,69,T
80384,NURS 3810,"Sims, Traci",3,27,8,0,1,0,39,5.0,1,2.92,0,40,T
80386,NURS 4610,"Bates, Teresa",0,0,0,0,0,0,0,0.0,0,,42,42,T
80387,NURS 7600,"Demars, Laura",10,0,0,0,0,0,10,0.0,0,4.20,1,11,F
80388,NURS 7940,"Bobon, Marguerite",26,0,0,0,0,0,26,0.0,0,4.31,0,26,F
80393,NUTR 6002,"Johnson, Jessica",0,0,0,0,0,0,0,0.0,0,,6,6,T
80394,NUTR 6104,"Wanders, Desiree",15,10,1,1,0,0,27,10.0,2,3.48,1,30,E
80396,PERS 2001,"White, Marta",10,10,2,0,2,0,24,12.0,1,3.13,0,25,T
80397,PHIL 2010,"MacBride, Ryne",5,15,5,2,7,0,34,28.6,1,2.29,0,35,T
80398,PHIL 2010,"Nahmias, Edward",19,3,0,0,0,0,22,0.0,0,3.91,0,22,T
80400,PHIL 8960,"Okeefe, Timothy",0,0,0,0,0,0,0,0.0,0,,40,40,T
80402,PHYS 1111 K,"Wang, Ruili",11,9,1,1,0,0,22,12.5,2,3.27,0,24,T
80403,PHYS 1111 K,"Wang, Ruili",6,6,9,1,2,0,24,12.5,0,2.54,0,24,T
80404,PHYS 1111 K,"Wang, Ruili",3,4,3,0,0,0,10,9.1,1,3.10,0,11,T
80405,PHYS 1111 K,"Rohani, Leyla",3,1,0,2,0,0,6,42.9,1,2.67,0,7,T
80406,PHYS 1112 K,"Mani, Ramesh",6,4,2,0,0,0,12,14.3,2,3.17,0,14,T
80409,PHYS 2211 K,"Kang, Junseog",8,8,4,1,1,0,22,16.7,2,2.95,0,24,T
80410,PHYS 2211 K,"Kang, Junseog",2,2,2,0,0,0,6,50.0,6,3.17,0,12,T
80411,PHYS 2211 K,"Kang, Junseog",14,2,3,0,0,0,19,17.4,4,3.63,0,23,T
80412,PHYS 2211 K,"Maune, Jeremy",9,3,9,0,1,0,22,8.7,1,2.91,0,23,T
80413,PHYS 2211 K,"Maune, Jeremy",5,5,1,0,1,0,12,8.3,0,3.00,0,12,T
80415,PHYS 2212 K,"BAYAT BAROONI, AMIN",13,5,1,0,2,0,21,9.5,0,3.43,0,21,T
80427,POLS 3140,"Del Visco, Stephen",30,6,2,4,3,0,45,17.0,1,3.27,1,47,T
80428,POLS 3140,"Del Visco, Stephen",23,5,4,2,4,0,38,17.5,1,3.16,1,40,T
80430,POLS 4940,"Brown, Christopher",5,1,0,0,0,0,6,12.5,1,3.67,1,8,T
80433,POLS 8900,"Fix, Michael",0,0,0,0,0,0,0,0.0,0,,7,7,T
80434,POLS 8995,"Fix, Michael",5,0,0,0,0,0,5,0.0,0,4.00,1,6,T
80435,POLS 8996,"Fix, Michael",0,0,0,0,0,0,0,0.0,0,,27,27,T
80436,POLS 8998,"Fix, Michael",0,0,0,0,0,0,0,0.0,0,,27,27,T
80437,POLS 8999,"Fix, Michael",0,0,0,0,0,0,0,0.0,0,,47,47,T
80439,PSYC 2040,"Williams, James",12,19,11,8,14,0,64,41.7,8,2.09,0,72,E
80440,PSYC 2070,"Swartout, Ashlyn",40,8,1,2,5,0,56,17.0,3,3.54,0,59,T
80442,PSYC 3110,"Cohen, Rachelle",25,8,5,2,2,0,42,15.2,3,3.24,1,46,T
80443,PSYC 3140,"Cohen, Rachelle",26,18,7,7,7,0,65,32.0,10,2.77,0,75,T
80444,PSYC 3140,"Anderson, Page",50,14,3,2,3,0,72,8.2,1,3.60,0,73,T
80446,PSYC 3520,"Lewis, Ciera",36,13,5,1,0,0,55,5.3,2,3.67,0,57,T
80447,PSYC 4020,"Roberts, Rebecca",28,13,6,0,0,0,47,0.0,0,3.62,0,47,T
80449,PSYC 4040,"Sosnowski, Meghan",16,13,4,0,4,0,37,13.2,1,3.00,0,38,T
80451,PSYC 4120,"Flemming, Timothy",18,6,1,0,0,0,25,10.7,3,3.72,0,28,T
80452,PSYC 4160,"Weyermann, Andrea",17,21,5,1,2,0,46,8.5,1,3.02,0,47,T
80454,PSYC 4510,"Wilson, Rebecca",42,3,0,0,0,0,45,2.1,1,4.20,1,47,T
80455,PSYC 4610,"Da Rosa, Grace Dorea",12,9,8,2,0,0,31,12.1,2,3.00,0,33,T
80456,PSYC 4760,"Wilson, Megan",0,0,0,0,0,0,0,0.0,0,,14,14,T
80461,PSYC 8200,"Kuperminc, Gabriel",13,0,0,0,0,0,13,7.1,1,4.00,0,14,T
80462,PSYC 8490,",",15,0,0,0,0,0,15,0.0,0,4.33,0,15,T
80463,PSYC 8999,"Tully, Erin",0,0,0,0,0,0,0,0.0,0,,30,30,T
80464,PSYC 9940 A,"Sevcik, Rose",0,0,0,0,0,0,0,0.0,0,,7,7,T
80465,PSYC 9950 A,"Mckee, Laura",0,0,0,0,0,0,0,0.0,0,,15,15,T
80466,PSYC 9950 C,"Mckee, Laura",0,0,0,0,0,0,0,0.0,0,,8,8,T
80467,PSYC 9950 E,"Mckee, Laura",0,0,0,0,0,0,0,0.0,0,,35,35,T
80468,PSYC 9950 M,"Mckee, Laura",0,0,0,0,0,0,0,0.0,0,,24,24,T
80469,PSYC 9960 A,"Swartout, Ashlyn",0,0,0,0,0,0,0,0.0,0,,12,12,T
80470,PSYC 9960 B,"Swartout, Ashlyn",0,0,0,0,0,0,0,0.0,0,,11,11,T
80473,PSYC 9999,"Tully, Erin",0,0,0,0,0,0,0,0.0,0,,32,32,T
80475,RT 3005,"Shan, Shi Huh",13,21,6,4,1,0,45,13.0,1,2.91,0,46,T
80476,RT 3025,"Sutton, Laryssa",1,12,3,0,0,0,16,0.0,0,2.88,0,16,T
80477,RT 3050,"Murray, Robert",0,0,0,0,0,0,0,0.0,0,,7,7,T
80479,RT 3050,"Zimmerman, Ralph",0,0,0,0,0,0,0,0.0,0,,12,12,T
80480,RT 3050,"Murray, Robert",0,0,0,0,0,0,0,8.3,1,,11,12,T
80481,RT 3050,"Gardenhire, Doug",0,0,0,0,0,0,0,0.0,0,,11,11,T
80482,RT 3111,"Battey-Muse, Corinne",2,9,2,1,0,0,14,7.1,0,2.86,0,14,T
80483,RT 3111,"Battey-Muse, Corinne",1,10,2,2,1,0,16,18.8,0,2.50,0,16,T
80484,RT 4012,"Murray, Robert",8,5,0,0,0,0,13,0.0,0,3.62,0,13,T
80485,RT 4012,"Murray, Robert",6,6,0,0,0,0,12,0.0,0,3.50,1,13,T
80486,RT 4051,"Murray, Robert",2,6,0,0,0,0,8,0.0,0,3.25,0,8,T
80489,RT 4051,"Culbreth, Rachel",5,5,0,0,0,0,10,0.0,0,3.50,0,10,T
80490,RT 4051,"Sutton, Laryssa",3,7,0,0,0,0,10,0.0,0,3.30,0,10,T
80492,RT 6005,"Shan, Shi Huh",3,3,0,0,0,0,6,0.0,0,3.50,0,6,T
80494,RT 7095,"Culbreth, Rachel",11,1,0,0,0,0,12,0.0,0,3.92,0,12,T
80495,RT 7999,"Gardenhire, Doug",0,0,0,0,0,0,0,0.0,0,,10,10,E
80496,3DS 3000,"Stanford, Ruth",9,1,0,0,0,0,10,16.7,2,3.90,0,12,T
80497,3DS 3000,"Teruel, Christina",9,2,0,0,0,0,11,8.3,1,3.73,0,12,T
80498,SOCI 1101,"Albertson, William",17,12,7,1,11,0,48,25.0,0,2.42,0,48,T
80499,SOCI 3101,"Friedman, Sarah",22,8,6,1,2,0,39,16.3,4,3.23,0,43,E
80500,SOCI 3216,"Bernales, Maura",13,14,6,1,5,0,39,19.5,2,2.72,0,41,T
80501,SOCI 4980,"Goss, Desmond",21,6,1,0,0,0,28,0.0,0,3.79,0,28,T
80503,SOCI 8342,"Acosta, Katie",14,0,0,0,0,0,14,0.0,0,4.00,0,14,T
80506,SOCI 9999,"Acosta, Katie",0,0,0,0,0,0,0,0.0,0,,9,9,T
80507,SPAN 1001,"Miyares, Bryan",8,5,2,1,2,0,18,24.1,4,2.94,7,29,H
80511,SPAN 1001,"Perez, Luis",14,5,5,0,3,0,27,16.7,2,2.89,1,30,H
80513,SPAN 1001,"Torres, German",18,9,4,2,4,0,37,31.1,8,2.95,0,45,E
80514,SPAN 1001,"Gonzalez, Oscar",10,11,4,0,2,0,27,16.7,3,3.00,0,30,H
80517,SPAN 1002,"Perez, Luis",10,11,2,1,2,0,26,17.2,2,2.85,1,29,H
80518,SPAN 1002,"Bermudez, Maria",6,6,4,1,1,0,18,32.0,6,2.78,1,25,T
80519,SPAN 1002,"Cunill, Nayivis",5,15,9,3,3,0,35,27.3,6,2.43,3,44,E
80520,SPAN 1002,"Guzman-Moreno, Hector",14,7,2,1,0,0,24,10.3,2,3.42,3,29,E
80521,SPAN 2001,"Hermann, Carmen",3,7,7,3,0,0,20,32.0,5,2.50,0,25,E
80524,SPAN 2002,"Luna, Luis",24,12,2,0,2,1,41,13.6,3,3.32,0,44,E
80526,SPAN 3303,"Moreno, Oscar",1,4,10,0,3,0,18,34.8,5,2.00,0,23,H
80528,SPAN 4405,"Torres, German",2,0,2,0,0,0,4,28.6,2,3.00,1,7,T
80529,SPAN 4409,"Cash, Annette",4,3,1,0,1,0,9,20.0,1,2.89,0,10,T
80532,SPAN 8895,"Rodrigo, Victoria",0,0,0,0,0,0,0,0.0,0,,13,13,T
80536,SW 2000,"Ligon, Jan",84,19,8,1,6,0,118,12.6,9,3.63,0,127,E
80538,SW 7100,"Brooks, Fred",17,1,0,0,0,0,18,0.0,0,4.17,0,18,T
80539,SW 7400,"Forge, Nicholas",16,0,0,0,0,0,16,5.9,1,4.19,0,17,T
80543,SW 8100,"Dillard, Karimah",34,0,0,0,0,0,34,0.0,0,4.18,0,34,T
80544,SW 8500,"Brown, Sonji",12,3,0,0,0,0,15,0.0,0,3.73,0,15,E
80547,TEXT 3000,"Stark, Emily",6,4,0,0,0,0,10,9.1,1,3.60,0,11,T
80548,THEA 2040,"Hackman, Laura",72,12,1,3,4,0,92,9.5,2,3.68,1,95,E
80554,WGSS 8990,"Evans, Stephanie",0,0,0,0,0,0,0,0.0,0,,9,9,T
80556,ECON 2105,"Han, Kukhee",22,13,5,2,9,0,51,21.6,0,2.75,0,51,T
80558,ECON 2106,"Bokelmann, Sean",5,11,9,3,9,0,37,39.5,5,1.97,1,43,T
80559,ECON 3900,"Kim, Soo Jin",11,7,2,1,2,0,23,20.0,2,3.04,0,25,T
80560,ECON 3910,"Marton, James",9,10,12,12,5,0,48,39.2,3,2.10,0,51,T
80562,ECON 4800,"Rider, Mark",21,2,1,0,1,0,25,3.9,0,3.72,1,26,T
80563,CPS 6040,"Jaffe, Christy",12,3,0,0,0,0,15,6.3,1,3.80,0,16,H
80564,ECON 4960,"Ribar, David",10,22,12,1,4,0,49,25.4,10,2.71,0,59,T
80565,ECON 8030,"Sadiraj, Vjollca",5,4,3,0,0,0,12,0.0,0,3.17,1,13,T
80566,ECON 8100,"Xu, Yongsheng",5,6,2,0,0,0,13,0.0,0,3.38,0,13,T
80567,ECON 8110,"Melkadze, Givi",22,8,2,0,0,0,32,3.0,1,3.69,0,33,T
80569,ECON 8740,"Nguimkeu, Nguedia",27,4,0,0,0,0,31,0.0,0,3.77,0,31,T
80571,ECON 9000,"Heutel, Garth",0,0,0,0,0,0,0,0.0,0,,13,13,T
80572,CPS 6410,"Guvensel, Onurkan",0,0,0,0,0,0,0,7.1,2,,26,28,T
80573,ECON 9500,"Heutel, Garth",0,0,0,0,0,0,0,0.0,0,,29,29,T
80574,ECON 9510,"Kreisman, Daniel",0,0,0,0,0,0,0,17.7,3,,14,17,T
80577,EDCI 7660,"Earl, Chantee",5,3,1,0,0,0,9,8.3,1,3.56,2,12,H
80578,CPS 7260,"Gilbride, Dennis",19,7,0,0,0,0,26,3.7,1,3.73,0,27,T
80579,EDCI 7660,"Earl, Chantee",10,3,0,1,2,0,16,18.8,0,3.19,0,16,H
80580,EDCI 7660,"Demir, Kadir",10,1,0,0,0,0,11,0.0,0,3.82,0,11,H
80581,CPS 7490,"Oliver, Kimberly",15,0,0,0,0,0,15,6.3,1,4.00,0,16,T
