CRN,Course,Professor,A  (90-100),B  (80-89),C  (70-79),D  (60-69),F <60,WF,A- WF,DWF,W,CRS AVG,Other,Total,Instruction Method
80129,CHEM 1212 K,"Barrow, Doyle",6,19,21,1,1,0,48,4.2,0,2.63,0,48,T
80130,CHEM 1212 K,"Barrow, Doyle",13,11,9,1,4,0,38,15.2,2,2.79,6,46,T
80131,CHEM 1212 K,"Barrow, Doyle",7,20,13,0,2,0,42,14.3,5,2.69,2,49,T
80132,CHEM 2400,"Harden, Jeremiah",45,73,48,4,25,0,195,19.7,12,2.54,1,208,T
80133,CHEM 3110,"Robilotto, Thomas",29,8,5,0,0,0,42,2.3,1,3.55,0,43,T
80135,CHEM 4110,"Hamelberg, Donald",27,14,7,1,1,0,50,7.7,2,3.38,0,52,T
80138,CHEM 4600,"Mariani, Victoria",26,48,56,8,1,0,139,9.7,5,2.64,1,145,T
80144,CHEM 6110,"Hamelberg, Donald",8,0,0,0,1,0,9,11.1,0,3.67,0,9,T
80145,CHEM 6850,"Patonay, Gabor",17,2,0,0,0,0,19,4.8,1,3.89,1,21,T
80149,CHEM 8800,"Poon, Gregory",34,8,0,0,0,0,42,0.0,0,3.83,0,42,T
80156,CHEM 8910,"Yang, Jenny",0,0,0,0,0,0,0,0.0,0,,6,6,T
80157,CHEM 8910,"Grant, Kathryn",0,0,0,0,0,0,0,0.0,0,,7,7,T
80166,CHIN 1001,"Zhu, Chungeng",7,6,5,0,3,0,21,24.0,3,2.62,1,25,T
80167,COMM 6999,"Lisby, Gregory",11,0,0,0,0,0,11,0.0,0,4.00,0,11,T
80169,CRJU 3020,"Bernhardt, Mindy",4,17,10,3,0,0,34,11.4,1,2.62,0,35,T
80173,CSC 3210,"Mussa, Awad",10,24,10,4,8,0,56,24.1,2,2.52,0,58,T
80174,CSC 3320,"Long, Yuan",33,22,2,0,3,0,60,5.0,0,3.40,0,60,T
80175,CSC 4210,"Belkasim, Saeid",6,9,11,0,2,0,28,13.3,2,2.75,0,30,T
80176,CSC 4310,"Frederick, Chad",9,12,7,3,2,0,33,20.0,2,2.73,0,35,T
80177,CSC 4330,"King, K.",2,17,13,3,6,0,41,26.7,3,2.17,1,45,T
80178,CSC 4520,"Skums, Pavel",6,31,8,0,3,0,48,8.0,1,2.75,1,50,T
80182,CSC 6310,"Frederick, Chad",4,1,1,0,0,0,6,0.0,0,3.50,0,6,T
80201,DPP 4940,"Drennen, Anthony",5,2,0,0,0,0,7,0.0,0,3.71,0,7,T
80202,DPP 4950,"Drennen, Anthony",8,3,0,0,0,0,11,0.0,0,3.73,1,12,T
80205,ENGL 1101,"Arnold, Shari",10,13,1,0,1,0,25,4.0,0,3.28,0,25,T
80206,ENGL 1101,"Hole, Zachary",11,6,0,0,2,0,19,10.5,0,3.32,0,19,T
80207,ENGL 1101,"McDermott, James",7,12,3,0,0,0,22,4.4,1,3.18,0,23,T
80208,ENGL 1101,"Ulevich, Lisa",8,3,6,1,3,0,21,19.1,0,2.57,0,21,T
80209,ENGL 1101,"Smith, Tiffany",4,17,1,0,2,0,24,8.3,0,2.79,0,24,T
80210,ENGL 1101,"Rowe, Cora",7,13,1,0,0,0,21,0.0,0,3.29,0,21,T
80211,ENGL 1101,"St. John, David",8,7,2,0,0,0,17,0.0,0,3.41,0,17,T
80212,ENGL 1101,"Castle, Jennifer",12,5,2,0,1,0,20,5.0,0,3.20,0,20,T
80213,ENGL 1101,"Sandy, Anna",6,8,8,0,1,0,23,8.3,1,2.78,0,24,T
80214,ENGL 1101,"Hole, Zachary",12,5,0,2,1,0,20,15.0,0,3.15,0,20,T
80215,ENGL 1101,"McDermott, James",7,7,1,0,1,0,16,21.1,3,3.13,0,19,T
80216,ENGL 1101,"Castle, Jennifer",11,5,2,0,3,0,21,14.3,0,2.95,0,21,T
80217,ENGL 1101,"Topping, Elizabeth",10,8,1,0,1,0,20,13.6,2,3.25,0,22,T
80218,ENGL 1101,"Rowe, Cora",10,5,4,0,0,0,19,9.5,2,3.26,0,21,T
80219,ENGL 1101,"Cavusgil, Sharon",8,8,4,0,1,0,21,4.8,0,3.05,0,21,T
80220,ENGL 1101,"Hayter, Christopher",14,6,1,2,1,0,24,12.5,0,3.21,0,24,T
80221,ENGL 1101,"Hayter, Christopher",17,3,0,1,2,0,23,12.5,0,3.35,1,24,T
80222,ENGL 1102,"Austin, Roger",12,6,1,1,2,0,22,17.4,1,3.23,0,23,T
80223,ENGL 1102,"Vickery, William",13,5,1,0,2,0,21,13.0,1,3.43,1,23,T
80224,ENGL 1102,"Manfredi, Robert",20,0,0,1,0,0,21,4.8,0,4.14,0,21,T
80225,ENGL 1102,"Anlicker, Christine",17,6,0,0,2,0,25,8.0,0,3.48,0,25,T
80226,ENGL 1102,"Heidari, Ali",12,1,2,1,2,0,18,25.0,2,3.06,0,20,T
80227,ENGL 1102,"Anlicker, Christine",18,5,0,0,2,0,25,8.0,0,3.44,0,25,T
80228,ENGL 1102,"Heath, Jocelyn",6,7,3,0,5,0,21,33.3,3,2.38,0,24,T
80229,ENGL 1102,"Mason, Mary",13,7,1,0,2,0,23,16.0,2,3.22,0,25,T
80230,ENGL 1102,"Pennington, Donna",7,9,3,1,1,0,21,9.1,0,2.90,1,22,T
80231,ENGL 1102,"Kegley, Sarah",14,4,0,0,2,0,20,10.0,0,3.45,0,20,T
80232,ENGL 1102,"Godsave, Patricia",6,4,1,1,10,0,22,50.0,0,1.77,0,22,T
80233,ENGL 1102,"Wright, Allison",20,5,0,0,0,0,25,0.0,0,3.72,0,25,T
80234,ENGL 1102,"Mason, Mary",12,3,5,0,0,0,20,20.0,5,3.30,0,25,T
80235,ENGL 1102,"Gammill, Donald",8,9,2,0,4,0,23,20.8,1,2.65,0,24,T
80236,ENGL 1102,"Wright, Allison",10,10,1,1,2,0,24,12.5,0,3.00,0,24,T
80237,ENGL 1102,"Cauley, Helen",7,12,3,2,1,0,25,12.0,0,2.84,0,25,T
80238,ENGL 1102,"Jalal, Mostafa",5,4,1,0,0,0,10,9.1,1,3.50,0,11,T
80239,ENGL 1102,"Sansbury, Matthew",15,5,1,1,2,0,24,12.5,0,3.29,0,24,T
80240,ENGL 1103,"Norton, Laura",17,0,0,0,0,0,17,5.6,1,4.12,0,18,T
80241,ENGL 2110,"Hall-Godsey, Angela",6,3,2,0,0,0,11,0.0,0,3.27,1,12,T
80242,ENGL 2110,"Caison, Gina",6,3,0,0,1,0,10,18.2,1,3.40,0,11,T
80243,ENGL 2110,"Burns, Robert",3,8,0,0,0,0,11,0.0,0,3.36,1,12,T
80244,ENGL 2110,"Christie, Edward",3,5,0,0,0,0,8,0.0,0,3.25,1,9,T
80246,ENGL 2120,"Brown, Murray",13,18,1,0,0,0,32,2.9,1,3.44,1,34,T
80247,ENGL 2120,"Brown, Murray",12,17,2,0,0,0,31,5.7,2,3.29,2,35,T
80248,ENGL 2130,"Heath, Ryan",27,0,0,0,0,0,27,12.5,4,3.96,1,32,T
80249,ENGL 2130,"Collins, Carl",15,0,0,0,0,0,15,0.0,0,4.00,0,15,T
80250,ENGL 2130,"Gabler-Hover, Janet",11,16,4,1,0,0,32,8.8,2,3.13,0,34,T
80251,ENGL 2130,"Harding, Wendy",9,10,1,1,1,0,22,13.0,1,3.23,0,23,T
80252,ENGL 3150 B,"Norton, Laura",14,5,0,0,1,0,20,5.0,0,3.60,0,20,T
80253,ENGL 3150 B,"Clark, Megan",12,3,0,0,1,0,16,25.0,4,3.69,0,20,T
80254,ENGL 3150 B,"Putnam, Michael",13,3,0,0,1,0,17,15.8,2,3.59,0,19,T
80255,ENGL 3160,"Holman, John",11,2,1,0,0,0,14,0.0,0,3.71,1,15,T
80258,FORL 3022,"Rucks, Paula",7,4,0,1,1,0,13,21.4,1,3.31,0,14,T
80264,FREN 1001,"Warner, Christopher",11,8,2,5,0,0,26,19.2,0,2.88,0,26,T
80265,FREN 1001,"Vo, Michael",7,1,5,1,3,0,17,31.8,3,2.41,2,22,T
80266,FREN 1002,"Carrion, Juliette",6,6,7,3,2,0,24,26.9,2,2.46,0,26,T
80267,FREN 1002,"Rucks, Paula",12,8,7,1,0,0,28,6.7,1,3.18,1,30,T
80268,FREN 2001,"Lloyd, Esther",10,2,4,0,1,0,17,15.8,2,3.29,0,19,T
80269,FREN 3023,"Francis, Gladys",6,12,5,2,3,0,28,23.3,2,2.54,0,30,T
80273,FREN 8895,"Lecalvez, Eric",0,0,0,0,0,0,0,0.0,0,,13,13,T
80275,GEOG 1101,"Cook, Wayne",16,9,9,1,2,0,37,12.8,2,2.95,0,39,T
80280,GEOS 8060,"Meyer, Brian",0,0,0,0,0,0,0,0.0,0,,28,28,T
80284,GEOL 1121 K,"Bankhead, John",10,14,1,1,0,0,26,10.7,2,3.23,0,28,T
80285,GEOL 1121 K,"Bankhead, John",7,13,3,0,0,0,23,14.3,4,3.09,1,28,T
80286,GEOL 1121 K,"Bankhead, John",8,16,2,0,1,0,27,7.1,1,3.04,0,28,T
80287,GEOL 1121 K,"Hidalgo-Odio, Paulo",5,13,6,0,1,0,25,11.1,2,2.84,0,27,T
80288,GEOL 1121 K,"Hidalgo-Odio, Paulo",10,7,5,2,0,0,24,8.3,0,3.04,0,24,T
80289,GEOL 1122 K,"Gardner, Daniel",5,3,0,0,0,0,8,25.0,3,3.50,1,12,T
80290,GEOL 1122 K,"Gardner, Daniel",12,5,0,0,0,0,17,5.6,1,3.59,0,18,T
80291,GEOL 1122 K,"Rabideaux, Nathan",4,13,4,2,2,0,25,18.5,1,2.56,1,27,T
80292,GEOL 1122 K,"Rabideaux, Nathan",8,15,4,0,0,0,27,0.0,0,3.07,0,27,T
80293,GEOL 2001,"Babaie, Hassan",13,21,7,2,2,0,45,21.2,7,2.91,0,52,T
80302,GRD 3000.00,"Abdullah, Nida",6,6,1,1,2,0,16,26.3,2,2.75,1,19,T
80303,GRD 3000.00,"Rinehart, Matt",6,5,3,0,1,0,15,21.1,3,2.93,1,19,T
80304,GRMN 1001,"Holl, Kay",12,7,3,0,2,0,24,20.7,4,3.17,1,29,T
80306,GRMN 3311,"Huff, Robin",1,7,1,0,0,0,9,10.0,1,3.11,0,10,T
80308,GSU 1010,"Bogner, William",19,2,0,0,2,0,23,8.7,0,3.83,0,23,T
80309,GSU 1010,"Johnson, Elaine",14,9,0,0,0,0,23,0.0,0,3.61,0,23,T
80310,GSU 1010,"Piorko, Megan",8,5,4,1,1,0,19,10.5,0,3.05,0,19,T
80311,HIST 1111,"Zimmerman, Carolyn",14,13,11,1,3,0,42,15.6,3,2.74,0,45,T
80312,HIST 1111,"Zimmerman, Carolyn",13,14,10,4,1,0,42,15.9,2,2.83,0,44,T
80313,HIST 1111,"Wilding, Nicholas",13,7,0,0,0,0,20,0.0,0,3.65,0,20,T
80314,HIST 1111,"Ernst, Rachel",13,10,13,4,2,0,42,18.2,2,2.67,0,44,T
80315,HIST 1111,"Ernst, Rachel",18,9,8,3,3,0,41,22.2,4,2.90,0,45,T
80316,HIST 1111,"Jury, Joanna",6,9,4,1,0,0,20,20.8,4,2.95,0,24,T
80317,HIST 1111,"Piorko, Megan",16,2,2,0,1,0,21,4.8,0,3.57,0,21,T
80318,HIST 1111,"Jury, Joanna",10,19,7,3,4,0,43,20.0,2,2.67,0,45,T
80319,HIST 1112,"Litrel, Suzanne",7,12,2,0,0,0,21,8.7,2,3.19,0,23,T
80320,HIST 1112,"Stowell, Luke",28,8,4,0,2,0,42,10.9,3,3.45,1,46,T
80321,HIST 1112,"Matheuszik, Deanna",4,10,2,0,3,0,19,23.8,2,2.63,0,21,T
80322,HIST 1112,"Greeson, Helen",17,12,3,0,0,0,32,3.0,1,3.44,0,33,T
80323,HIST 1112,"Fletcher, Ian",4,17,6,0,0,0,27,6.7,2,2.89,1,30,T
80324,HIST 1112,"Yoder, Joshua",11,8,2,0,0,0,21,8.7,2,3.43,0,23,T
80325,HIST 2110,"Diamond, Beryl",5,22,8,3,3,0,41,20.5,3,2.59,0,44,T
80326,HIST 2110,"Marlin, Jeffrey",8,8,3,1,1,0,21,9.5,0,2.95,0,21,T
80328,HIST 2110,"Johnson, Mark",6,9,3,3,2,0,23,33.3,4,2.61,0,27,T
80329,HIST 2110,"Marlin, Jeffrey",8,8,4,0,6,0,26,28.6,2,2.46,0,28,T
80330,HIST 2110,"Noll, Jody",6,9,3,0,0,0,18,0.0,0,3.22,0,18,T
80331,HIST 2110,"Rolinson, Mary",7,10,2,2,1,0,22,20.8,2,2.86,0,24,T
80333,HIST 2110,"Grubbs, Larry",8,10,3,0,0,0,21,4.6,1,3.24,0,22,T
80334,HIST 2110,"Marlin, Jeffrey",9,7,4,1,1,0,22,12.5,1,3.00,1,24,T
80335,HIST 2110,"Conner, Robin",7,13,3,0,2,0,25,8.0,0,2.96,0,25,T
80336,HIST 2110,"McCready, Alexander",7,14,4,1,0,0,26,7.4,1,3.08,0,27,T
80337,HIST 2110,"Young, Jeffrey",8,9,0,0,0,0,17,15.0,3,3.53,0,20,T
80338,HIST 2110,"Marshall, Amani",2,5,10,1,0,0,18,15.0,2,2.39,0,20,T
80339,HIST 2110,"Leighton, Leslie",17,14,11,1,1,0,44,4.4,0,3.00,1,45,T
80340,HIST 2110,"Young, Jeffrey",10,10,14,0,3,0,37,17.1,4,2.65,0,41,T
80341,HIST 2110,"Marshall, Amani",11,15,10,5,2,0,43,18.2,1,2.63,0,44,T
80342,HIST 2110,"Tiller, David",15,10,2,2,0,0,29,17.7,4,3.28,1,34,T
80343,HIST 3000,"Reynolds, Douglas",3,1,1,0,1,1,7,50.0,3,2.43,0,10,T
80348,HIST 4990,"Perry, Joseph",11,7,2,0,0,0,20,4.6,1,3.50,1,22,T
80349,HIST 8680,"Laub, Richard",0,0,0,0,0,0,0,0.0,0,,25,25,T
80351,HIST 8999,"Davidson, Denise",0,0,0,0,0,0,0,0.0,0,,12,12,T
80354,HIST 9999,"Davidson, Denise",0,0,0,0,0,0,0,0.0,0,,38,38,T
80355,ID 3000,"Trugman, Catherine",17,7,2,0,0,0,26,3.7,1,3.58,0,27,T
80361,JOUR 1000,"Barthlow, Douglas",17,31,27,7,11,0,93,23.2,5,2.42,1,99,T
80362,JOUR 1010,"Daniel, Christopher",12,7,2,1,0,0,22,12.5,2,3.45,0,24,T
80363,JOUR 1010,"Daniel, Christopher",6,12,3,1,1,0,23,12.5,1,3.00,0,24,T
80364,JOUR 1010,"Daniel, Christopher",4,7,7,1,2,0,21,18.2,1,2.57,0,22,T
80365,JOUR 1010,"Krache, Donna",6,10,4,2,0,0,22,12.5,1,2.82,1,24,T
80366,JOUR 2500,"Russell, John",35,9,0,0,1,0,45,6.4,2,3.69,0,47,T
80368,JOUR 2500,"Torrence, Ashley",11,26,6,2,1,0,46,12.2,3,2.98,0,49,T
80369,JOUR 3560,"China, Chrystal",18,3,2,0,1,0,24,4.2,0,3.50,0,24,T
80371,JOUR 3950,"China, Chrystal",19,14,0,0,1,0,34,2.9,0,3.50,0,34,T
80373,JOUR 4540,"Trahan, Joseph",13,3,0,0,0,0,16,0.0,0,3.69,0,16,T
80375,JOUR 4610,"Hudson, Stephen",12,10,2,0,1,0,25,7.7,1,3.28,0,26,T
80377,JOUR 4980,"Barthlow, Douglas",15,12,0,0,0,0,27,0.0,0,3.56,3,30,T
80379,LATN 1001,"Grant, Lindsay",6,8,7,3,2,0,26,24.1,2,2.46,1,29,T
80393,LAW 7350,"Timmons, Kelly",0,0,0,0,0,0,0,0.0,0,,65,65,T
80394,LAW 7405,"Wiseman, Patrick",0,0,0,0,0,0,0,0.0,0,,31,31,T
80395,LAW 7487,"Jones, Andrew",0,0,0,0,0,0,0,0.0,0,,10,10,T
80396,LAW 7488,"Jones, Andrew",0,0,0,0,0,0,0,0.0,0,,11,11,T
80397,LAW 8008,"Kerew, Kendall",0,0,0,0,0,0,0,0.0,0,,35,35,T
80398,MATH 1101,"Wei, Guanhao",4,3,6,4,3,0,20,38.1,1,2.05,0,21,T
80399,MATH 1101,"Hu, Xinjie",4,9,6,1,1,0,21,20.8,3,2.67,0,24,T
80400,MATH 1101,"Akimova, Irina",22,8,4,2,6,0,42,22.7,2,2.98,0,44,T
80401,MATH 1101,"Dills, Alan",10,8,8,2,5,0,33,35.0,7,2.52,0,40,T
80402,MATH 1111,"Arav, Marina",6,12,13,8,11,0,50,45.8,8,1.90,1,59,E
80404,MATH 1113,"Sarkar, Sutandra",10,6,10,4,7,0,37,35.0,3,2.27,0,40,T
80408,MATH 2211,"Fanoe, Andrew",17,5,5,1,3,0,31,18.2,2,3.10,0,33,T
80409,MATH 2211,"Fanoe, Andrew",11,9,5,3,4,0,32,28.6,3,2.63,0,35,T
80410,MATH 2211,"Fanoe, Andrew",15,8,4,4,1,0,32,15.6,0,3.09,0,32,T
80411,MATH 2215,"Rizzo, R.",31,14,2,0,0,0,47,2.1,1,3.72,0,48,T
80413,MATH 2420,"Hall, Frank",7,6,10,3,4,0,30,36.1,6,2.40,0,36,T
80414,MATH 3000,"Li, Zhongshan",1,1,3,2,2,0,9,50.0,1,1.78,0,10,T
80415,MATH 4435,"Montiel, Mariana",6,4,9,5,6,0,30,38.7,1,2.00,0,31,T
80416,MATH 4441,"Li, Zhongshan",2,4,2,4,6,0,18,61.9,3,1.56,0,21,T
80417,MATH 4544,"Bondarenko, Vladimir",2,2,2,0,0,0,6,0.0,0,3.00,0,6,T
80418,MATH 4547,"Zhao, Yichuan",5,11,3,0,2,0,21,13.6,1,2.86,0,22,T
80419,MATH 4610,"Smirnova, Alexandra",10,9,4,1,1,0,25,14.8,2,3.16,0,27,T
80432,MTM 3010,"Jones, Steve",30,51,20,0,1,0,102,9.0,9,3.06,0,111,T
80433,MTM 3020,"Jones, Steve",17,11,0,0,1,0,29,9.7,2,3.45,0,31,T
80437,MTM 4999,"Ambrose, Robert",1,0,1,0,0,0,2,75.0,6,3.00,0,8,T
80438,MUA 1500,"Frackenpohl, David",22,16,5,7,4,0,54,23.2,2,2.85,0,56,T
80439,MUA 1700,"Gallo, Sergio",5,1,3,0,0,0,9,10.0,1,3.33,0,10,T
80440,MUA 1700,"Gallo, Sergio",2,3,2,0,0,0,7,11.1,1,3.00,1,9,T
80441,MUA 1930,"Maxwell, Tania",7,0,0,0,0,0,7,0.0,0,4.00,0,7,T
80442,MUA 1930,"Albo, Francisco",11,10,0,1,0,0,22,8.7,1,3.41,0,23,T
80444,MUA 3500,"Thornton, William",19,3,0,0,1,0,23,12.0,2,3.78,0,25,T
80446,MUA 3930,"Maxwell, Tania",28,2,0,0,0,0,30,0.0,0,4.10,0,30,T
80447,MUA 3930,"Albo, Francisco",8,7,0,0,0,0,15,0.0,0,3.53,0,15,T
80448,MUS 1070,"Palmer, Michael",17,9,0,0,0,0,26,3.7,1,3.65,0,27,T
80449,MUS 1440,"Ware, Evan",8,6,2,4,0,0,20,19.1,0,2.95,1,21,T
80450,MUS 1540,"Milam, Brent",10,6,8,2,0,0,26,13.8,2,2.96,1,29,T
80451,MUS 1710,"Gallo, Sergio",8,2,0,0,0,0,10,0.0,0,3.80,1,11,T
80452,MUS 1710,"Gallo, Sergio",9,1,1,0,0,0,11,0.0,0,3.55,1,12,T
80453,MUS 1710,"Gallo, Sergio",7,1,0,0,2,0,10,27.3,1,3.20,0,11,T
80454,MUS 1710,"Gallo, Sergio",7,2,1,0,0,0,10,0.0,0,3.60,0,10,T
80455,MUS 1710,"Gallo, Sergio",4,1,3,1,0,0,9,11.1,0,2.89,0,9,T
80456,MUS 1720,"Gallo, Sergio",2,2,0,0,1,0,5,14.3,0,2.80,2,7,T
80457,MUS 2440,"Rabinovitch, Gilad",14,9,0,0,1,0,24,4.2,0,3.50,0,24,T
80458,MUS 2490,"Reid, Thomas",6,2,2,2,2,0,14,44.4,4,2.50,0,18,T
80459,MUS 2540,"Jenkins, Kyle",10,11,8,0,0,0,29,3.3,1,3.14,0,30,T
80460,MUS 2710,"Gallo, Sergio",2,5,1,0,2,0,10,20.0,0,2.50,0,10,T
80461,MUS 2710,"Gallo, Sergio",5,5,0,0,0,0,10,16.7,2,3.40,0,12,T
80462,MUS 2710,"Gallo, Sergio",4,4,2,0,0,0,10,0.0,0,3.10,0,10,T
80463,MUS 2720,"Gallo, Sergio",1,5,1,0,0,0,7,0.0,0,3.00,1,8,T
80466,MUS 3070,"Palmer, Michael",9,1,0,0,0,0,10,0.0,0,3.90,0,10,T
80467,MUS 3110,"Mann, William",15,0,1,0,0,0,16,0.0,0,3.88,0,16,T
80468,MUS 3120,"Galilaias, Christos",8,0,0,0,0,0,8,0.0,0,4.00,0,8,T
80469,MUS 3130,"Long, Kenneth",7,0,0,0,0,0,7,0.0,0,4.00,0,7,T
80473,MUS 4110,"Milam, Brent",6,4,5,2,0,1,18,15.8,0,2.78,1,19,T
80477,MUS 4730,"Milam, Brent",6,6,2,0,0,0,14,0.0,0,3.43,0,14,T
80478,MUS 4730,"Ware, Evan",8,5,1,0,0,0,14,0.0,0,3.50,0,14,T
80481,MUS 4800,"Bentley, Christa",9,7,5,0,2,0,23,21.4,4,2.83,1,28,T
80488,MUS 6792,"Haydon, Geoffrey",7,2,0,0,0,0,9,0.0,0,3.67,0,9,T
80492,MUS 7070,"Palmer, Michael",8,0,0,0,0,0,8,11.1,1,4.00,0,9,T
80506,NURS 3510,"Manning, Karis",7,24,7,0,0,0,38,2.6,1,3.13,0,39,T
80507,NURS 3710,"Bates, Teresa",66,5,0,0,0,0,71,0.0,0,3.96,0,71,T
