CRN,Course,Professor,A  (90-100),B  (80-89),C  (70-79),D  (60-69),F <60,WF,A- WF,DWF,W,CRS AVG,Other,Total,Instruction Method
10088,BIOL 3810,"Cruz, Francisco",13,5,1,0,0,0,19,13.6,3,3.74,0,22,T
10089,BIOL 3810,"Waterson, Michael",6,5,2,0,1,0,14,27.8,4,3.21,0,18,T
10090,BIOL 3840,"Ulrich, Paul",37,19,5,2,0,0,63,12.9,7,3.46,0,70,T
10091,BIOL 3880,"Parks, Samantha",7,5,8,0,2,0,22,44.7,15,2.73,1,38,T
10093,BIOL 3900,"Zellars, Malcolm",12,24,6,1,1,0,44,14.3,5,3.07,0,49,T
10094,BIOL 3900,"Zellars, Malcolm",15,22,10,2,2,0,51,17.5,6,2.92,0,57,T
10095,BIOL 3910,"Maxwell, Robert",10,4,4,1,0,0,19,18.2,3,3.16,0,22,T
10097,BIOL 4970,"Nusnbaum, Matthew",0,0,0,0,0,0,0,9.4,3,,29,32,T
10103,BIOL 7802,"Blaustein, David",0,0,0,0,0,0,0,0.0,0,,15,15,T
10114,BUSA 2106,"Binder, Perry",10,29,2,0,1,0,42,2.4,0,3.02,0,42,T
10116,BUSA 2106,"Deloach, Carol",7,18,9,3,4,0,41,20.9,2,2.49,0,43,T
10117,BUSA 2106,"Lucke, James",16,17,9,0,1,0,43,2.3,0,3.02,1,44,T
10118,BUSA 2106,"Sherman, Peggy",59,30,12,2,2,0,105,6.5,3,3.34,0,108,T
10119,BUSA 2106,"Varadarajan, Deepa",43,54,7,0,0,0,104,1.0,1,3.37,0,105,T
10121,BUSA 2106,"Strong, Michael",16,14,0,0,0,0,30,6.7,3,3.50,12,45,T
10123,BUSA 2106,"Willey, Susan",17,21,22,8,9,0,77,36.2,17,2.35,0,94,T
10124,BUSA 3000,"Doria, Evaristo",29,14,2,0,0,0,45,0.0,0,3.60,0,45,H
10125,BUSA 3000,"Vivas, Reyes",30,11,1,0,1,0,43,6.7,2,3.58,0,45,T
10126,BUSA 3000,"De Farias, Salomao",75,50,3,2,5,0,135,11.6,10,3.32,1,146,T
10127,BUSA 3000,"Carrillo, Pedro",20,18,7,0,0,0,45,0.0,0,3.22,0,45,T
10128,BUSA 3000,"Carrillo, Pedro",15,12,5,2,1,0,35,11.1,1,3.03,0,36,T
10129,BUSA 3000,"Pinho, Maria Luiza",28,11,4,0,1,0,44,4.4,1,3.43,0,45,T
10130,BUSA 3000,"Demirci, Idris",13,8,6,0,2,0,29,9.7,1,3.00,1,31,T
10131,BUSA 4980,"Dionne, Steven",31,12,2,0,0,0,45,2.2,1,3.58,0,46,T
10132,BUSA 4980,"White, Marta",15,11,4,0,0,0,30,0.0,0,3.47,0,30,T
10133,BUSA 4980,"Oliver, Abbie",22,22,1,0,0,0,45,0.0,0,3.47,0,45,T
10134,BUSA 4980,"Dionne, Steven",22,22,1,0,0,0,45,0.0,0,3.49,0,45,T
10135,BUSA 4980,"Oliver, Abbie",16,29,2,0,0,0,47,0.0,0,3.30,0,47,T
10136,BUSA 4980,"Oliver, Abbie",28,15,2,0,0,0,45,0.0,0,3.49,0,45,T
10137,BUSA 4980,"Park, Brian",25,18,0,0,0,0,43,0.0,0,3.60,1,44,T
10138,BUSA 4980,"Park, Brian",20,25,0,0,0,0,45,0.0,0,3.47,0,45,T
10139,CHEM 1151 K,"Fernando, Nilmi",7,23,6,0,3,0,39,12.2,2,2.87,0,41,T
10140,CHEM 1151 K,"Fernando, Nilmi",9,15,2,2,3,0,31,31.7,8,2.74,2,41,T
10141,CHEM 1152 K,"Navarro-Eisenstein, Angela",3,10,4,0,0,0,17,34.6,9,3.00,0,26,T
10142,CHEM 1152 K,"Alghoul, Zahra",9,20,11,0,0,0,40,11.1,5,2.93,0,45,T
10144,CHEM 1152 K,"Alghoul, Zahra",7,7,2,0,0,0,16,0.0,0,3.31,0,16,T
10146,CHEM 1152 K,"Alghoul, Zahra",7,19,14,0,1,0,41,7.0,2,2.78,0,43,T
10148,CHEM 1211 K,"Stroeva, Elina",10,2,5,0,1,0,18,29.2,6,3.06,0,24,T
10149,CHEM 1212 K,"Thota, Jyotsna",3,5,1,0,1,0,10,30.8,3,3.00,0,13,T
10150,CHEM 1212 K,"Thota, Jyotsna",14,6,3,2,0,0,25,23.3,5,3.32,0,30,T
10151,CHEM 1212 K,"Thota, Jyotsna",3,0,6,2,0,0,11,37.5,4,2.36,1,16,T
10152,CHEM 1212 K,"Thota, Jyotsna",7,5,3,0,1,0,16,26.1,5,3.06,2,23,T
10153,CHEM 1212 K,"Thota, Jyotsna",9,10,13,0,4,0,36,23.9,7,2.61,3,46,T
10154,CHEM 1212 K,"Thota, Jyotsna",1,3,4,0,2,0,10,33.3,2,2.20,0,12,T
10156,CHEM 1212 K,"Stroeva, Elina",9,6,3,0,0,0,18,14.3,3,3.33,0,21,T
10157,CHEM 1212 K,"Stroeva, Elina",14,10,4,0,1,0,29,15.2,4,3.28,0,33,T
10158,CHEM 1212 K,"Stroeva, Elina",9,11,7,2,0,0,29,10.0,1,2.93,0,30,T
10159,CHEM 3110,"Mooring, Suazette",23,16,4,0,0,0,43,0.0,0,3.44,0,43,T
10163,CHEM 4210,"Grant, Kathryn",8,16,5,1,0,0,30,9.4,2,3.07,0,32,T
10167,CHEM 6210,"Grant, Kathryn",8,4,0,0,0,0,12,0.0,0,3.75,0,12,T
10169,CHEM 8800,"Mooring, Suazette",34,2,0,0,0,0,36,0.0,0,3.97,0,36,T
10178,CHEM 8910,"Yin, Jun",0,0,0,0,0,0,0,0.0,0,,7,7,T
10184,CHEM 9999,"Yin, Jun",0,0,0,0,0,0,0,0.0,0,,8,8,T
10186,CIS 2010,"Schmitz, Kurt",22,16,4,3,0,0,45,6.7,0,3.22,0,45,T
10187,CIS 3300,"Truex, Duane",4,12,18,0,0,0,34,0.0,0,2.59,0,34,T
10189,CRJU 1100,"Bernhardt, Mindy",16,20,8,2,1,0,47,12.0,3,3.04,0,50,T
10190,CRJU 3100,"Bernhardt, Mindy",8,13,2,0,0,0,23,8.0,2,3.22,0,25,T
10196,CSC 4330,"Sunderraman, Rajshekhar",9,10,9,4,0,0,32,40.4,15,2.75,0,47,T
10197,CSC 4350,"Maradapu Vera Venkata Sai, Akshita",21,11,0,0,0,0,32,3.0,1,3.72,0,33,T
10198,CSC 4710,"Li, Yingshu",8,22,7,4,1,0,42,11.9,0,2.88,0,42,T
10201,CSC 6710,"Li, Yingshu",4,2,0,0,0,0,6,25.0,2,3.67,0,8,T
10218,ENGL 1101,"Gordon, David",22,3,0,0,1,0,26,3.9,0,3.77,0,26,T
10219,ENGL 1101,"Arnold, Shari",24,0,0,0,1,0,25,4.0,0,3.88,0,25,T
10220,ENGL 1101,"Malone, Meagan",22,4,0,0,0,0,26,0.0,0,3.81,0,26,T
10221,ENGL 1101,"Derrick, Keith",14,8,3,0,0,0,25,0.0,0,3.40,0,25,T
10222,ENGL 1101,"Jackson, Joshua",14,4,4,0,2,0,24,12.0,1,3.13,0,25,T
10223,ENGL 1101,"Burns, Robert",17,7,0,0,0,0,24,3.9,1,3.67,1,26,T
10224,ENGL 1101,"Smith, Tiffany",6,5,3,0,5,0,19,41.7,5,2.37,0,24,T
10225,ENGL 1102,"Turner, Nicole",14,7,2,0,3,0,26,11.5,0,3.12,0,26,T
10226,ENGL 1102,"Turner, Calabria",6,13,1,1,0,0,21,16.7,3,3.05,0,24,T
10227,ENGL 1102,"Simpson, Jeremy",20,2,1,0,1,0,24,4.2,0,3.58,0,24,T
10228,ENGL 1102,"Vickery, William",16,4,3,0,0,0,23,0.0,0,3.48,2,25,T
10229,ENGL 1102,"Smith, Jillian",18,3,0,0,2,0,23,16.0,2,3.48,0,25,T
10230,ENGL 1102,"Chavatel, Caroline",21,0,1,1,2,0,25,12.0,0,3.68,0,25,T
10231,ENGL 1102,"Vickery, William",15,7,2,0,0,0,24,3.9,1,3.54,1,26,T
10232,ENGL 1102,"Pennington, Donna",15,3,1,0,5,0,24,24.0,1,2.96,0,25,T
10233,ENGL 1102,"Richardson, Stephanie",7,9,4,0,4,0,24,20.0,1,2.58,0,25,T
10234,ENGL 1102,"Harwood, Grace",21,2,0,0,1,0,24,8.0,1,3.71,0,25,T
10235,ENGL 1102,"Privett, Joshua",11,10,1,1,2,0,25,12.0,0,3.04,0,25,T
10236,ENGL 1102,"Dischinger, Matthew",20,3,1,0,1,0,25,4.0,0,3.64,0,25,T
10237,ENGL 1102,"Norton, Laura",19,2,0,0,1,0,22,12.0,2,3.68,1,25,T
10238,ENGL 1102,"Udell, Rachelle",21,1,0,0,0,0,22,0.0,0,4.00,0,22,T
10239,ENGL 1102,"Dischinger, Matthew",20,3,0,0,0,0,23,8.0,2,3.83,0,25,T
10240,ENGL 1102,"Arrington, Paige",12,11,0,1,0,0,24,11.5,2,3.42,0,26,T
10241,ENGL 1102,"Barattin, Anna",16,4,0,0,3,0,23,13.0,0,3.30,0,23,T
10242,ENGL 1102,"Prevett, Alec",25,0,0,0,0,0,25,0.0,0,4.08,0,25,T
10243,ENGL 1102,"Graves, Stephanie",20,3,0,0,1,0,24,7.7,1,3.79,1,26,T
10244,ENGL 1102,"Sayeed, Shabana",17,2,0,0,0,0,19,4.2,1,3.84,4,24,T
10245,ENGL 1102,"Gates, Emily",13,3,6,1,3,0,26,15.4,0,2.81,0,26,T
10246,ENGL 1102,"Richardson, Stephanie",6,8,2,3,3,0,22,36.0,3,2.45,0,25,T
10247,ENGL 1102,"Swirsky, Alan",20,3,1,0,1,0,25,4.0,0,3.68,0,25,T
10248,ENGL 1102,"Shamasneh, Michelle",20,2,1,0,1,0,24,8.0,1,3.75,0,25,T
10249,ENGL 1102,"Shamasneh, Michelle",20,1,2,0,1,0,24,4.0,0,3.63,1,25,T
10250,ENGL 1102,"Barattin, Anna",21,3,0,0,0,0,24,4.0,1,3.83,0,25,T
10251,ENGL 1102,"Udell, Rachelle",19,3,0,0,0,0,22,0.0,0,3.82,0,22,T
10252,ENGL 1102,"Stockslager, Robyn",18,5,0,2,0,0,25,11.5,1,3.60,0,26,T
10253,ENGL 1102,"Peterson, Scarlett",17,3,3,0,1,0,24,8.0,1,3.50,0,25,T
10254,ENGL 1102,"Holmes, Daniel",5,11,3,2,3,0,24,24.0,1,2.50,0,25,T
10255,ENGL 1102,"Brown, Murray",19,5,0,0,0,0,24,4.0,1,3.67,0,25,T
10256,ENGL 1102,"Darling, Sarah",8,14,1,0,1,0,24,8.0,1,3.21,0,25,T
10257,ENGL 1102,"Jones, Jameelah",22,1,0,0,0,0,23,7.7,2,3.83,1,26,T
10258,ENGL 1102,"Sladky, Alexandra",20,0,2,1,2,0,25,12.0,0,3.48,0,25,T
10259,ENGL 1102,"Saye, Eric",20,4,1,0,0,0,25,0.0,0,3.68,0,25,T
10260,ENGL 1102,"Meredith, Lydia",14,9,1,0,0,0,24,4.0,1,3.54,0,25,T
10261,ENGL 1102,"Peterson, Scarlett",19,4,0,0,1,0,24,8.0,1,3.79,0,25,T
10262,ENGL 1102,"Garner, Danielle",9,10,2,0,3,0,24,16.0,1,2.92,0,25,T
10263,ENGL 1102,"Stockslager, Robyn",18,2,3,0,1,0,24,8.0,1,3.58,0,25,T
10264,ENGL 1102,"Hansen, Emily",8,10,2,0,2,0,22,20.0,3,3.05,0,25,T
10265,ENGL 1102,"Sladky, Alexandra",22,0,0,0,1,0,23,8.3,1,4.00,0,24,T
10266,ENGL 1102,"Rowe, Cora",16,6,1,0,1,0,24,8.0,1,3.42,0,25,T
10267,ENGL 1102,"Castle, Jennifer",9,8,3,1,4,0,25,20.0,0,2.72,0,25,T
10268,ENGL 1102,"Castle, Jennifer",8,9,2,0,3,0,22,20.8,2,2.91,0,24,T
10269,ENGL 2110,"Schatteman, Renee",11,11,0,1,2,0,25,24.1,4,3.08,0,29,T
10270,ENGL 2110,"Lightsey, Robert",16,3,0,0,0,0,19,16.0,4,3.84,2,25,T
10271,ENGL 2120,"Schmidt, Paul",21,5,1,0,0,0,27,10.0,3,3.74,0,30,T
10272,ENGL 2130,"Smolinski, Reiner",18,9,1,0,0,0,28,3.3,1,3.54,1,30,T
10273,ENGL 2130,"Harrell, Randall",14,9,5,0,2,0,30,6.7,0,3.17,0,30,T
10274,ENGL 2130,"West, Elizabeth",7,4,3,0,3,0,17,26.3,2,2.65,0,19,T
10275,ENGL 3130,"Lombardo, Thomas",20,5,0,0,0,0,25,0.0,0,3.88,0,25,T
10278,ENGL 8999,"Kocela, Christopher",0,0,0,0,0,0,0,0.0,0,,104,104,T
10279,ENGL 9030,"Kocela, Christopher",0,0,0,0,0,0,0,0.0,0,,93,93,T
10280,FI 3300,"Guo, Xuxi",5,16,16,1,0,0,38,15.9,6,2.61,0,44,T
10281,FI 3300,"Guo, Xuxi",13,20,10,0,1,0,44,4.4,1,3.02,0,45,T
10282,FI 3300,"Huang, Lixin",10,16,14,1,0,0,41,11.1,4,2.90,0,45,T
10283,FI 3300,"Fendler, Richard",27,56,36,0,3,0,122,13.1,15,2.89,0,137,F
10284,FI 3300,"Guo, Suiheng",15,13,10,0,1,0,39,15.6,6,3.03,0,45,T
10285,FI 3300,"Lee, Joo Hun",13,17,12,1,0,0,43,6.7,2,2.88,0,45,T
10286,FI 3300,"Huang, Yen-Lin",6,9,5,2,0,0,22,15.4,2,2.91,2,26,T
10287,FI 4000,"Brown, Genna",7,16,8,3,1,0,35,24.4,6,2.66,0,41,T
10288,FI 4000,"Yates, Michael",17,12,2,0,0,0,31,8.8,3,3.48,0,34,T
10289,FI 4240,"Ruff, Craig",3,8,2,0,0,0,13,13.3,2,3.08,0,15,T
10295,FREN 1001,"Beasley, Darius",9,8,4,0,1,0,22,30.0,8,3.14,0,30,T
10296,FREN 1001,"Beasley, Darius",7,5,2,0,0,0,14,5.9,1,3.50,2,17,T
10297,FREN 1002,"Guerreiro-Aires, Mathias",13,7,2,0,1,0,23,8.3,1,3.26,0,24,T
10298,FREN 1002,"Mir-Mohammad-Sadeghi, Soheila",26,3,0,1,0,0,30,3.3,0,3.87,0,30,T
10299,FREN 2002,"Vainer, Sophie",15,2,0,0,0,0,17,5.6,1,3.82,0,18,T
10300,FREN 3033,"Vainer, Sophie",12,4,1,0,0,0,17,5.6,1,3.53,0,18,T
10302,FREN 8895,"Lecalvez, Eric",0,0,0,0,0,0,0,0.0,0,,7,7,T
10303,GEOG 1101,"Neupane, Suresh",24,7,1,0,0,0,32,5.9,2,3.69,0,34,T
10304,GEOG 1101,"Dahl, Traci",20,29,15,4,4,0,72,13.5,2,2.81,0,74,T
10305,GEOG 1101,"Dahl, Traci",23,25,7,2,2,0,59,8.3,1,3.10,0,60,T
10313,GEOL 1122 K,"Hidalgo-Odio, Paulo",19,9,0,0,0,0,28,0.0,0,3.79,0,28,T
10314,GEOL 1122 K,"Hidalgo-Odio, Paulo",19,7,2,0,0,0,28,0.0,0,3.68,0,28,T
10315,GEOL 1122 K,"Hidalgo-Odio, Paulo",24,2,1,0,0,0,27,0.0,0,3.85,0,27,T
10316,GEOL 1122 K,"Toro, Matthew",10,15,3,0,0,0,28,0.0,0,3.25,0,28,T
10318,GRMN 1002,"Stewart, Anna",5,6,0,0,2,0,13,21.4,1,3.00,0,14,T
10319,GRMN 3302,"Thomas, Iris",10,1,0,0,0,0,11,15.4,2,3.91,0,13,T
10320,HA 8190,"Cameron, Marie",37,7,0,0,0,0,44,0.0,0,3.82,0,44,H
10321,HA 8250,"Montanera, Daniel",19,21,1,0,0,0,41,8.7,4,3.46,1,46,H
10326,HADM 3010,"Yi, Esther",30,16,3,0,1,0,50,1.9,0,3.52,2,52,F
10327,HADM 3600,"Boo, Soyoung",20,28,8,2,1,0,59,6.7,1,3.02,0,60,T
10328,HADM 3750,"Hight, Stephen",25,9,1,2,1,0,38,7.9,0,3.39,0,38,T
10329,HADM 4100,"Hight, Stephen",10,6,4,0,0,0,20,0.0,0,3.25,0,20,T
10331,HADM 4800,"Cannon, Debra",10,9,3,0,0,0,22,4.2,1,3.27,1,24,T
10332,HADM 4900,"Cannon, Debra",0,0,0,0,0,0,0,0.0,0,,19,19,T
10333,HIST 1111,"Jury, Joanna",27,47,9,8,5,0,96,15.8,3,2.85,2,101,E
10334,HIST 1111,"Jury, Joanna",15,18,6,2,3,0,44,13.3,1,2.93,0,45,T
10335,HIST 1111,"Jury, Joanna",16,8,3,1,0,0,28,15.2,4,3.43,1,33,T
10336,HIST 1111,"Ernst, Rachel",20,19,2,3,2,0,46,10.9,0,3.09,0,46,T
10337,HIST 1111,"Ernst, Rachel",44,29,10,4,2,0,89,12.0,6,3.15,5,100,E
10338,HIST 1112,"Flaschka, Monika",28,8,7,1,0,0,44,4.4,1,3.50,1,46,T
10339,HIST 1112,"Martin, Eliza",11,10,9,0,2,0,32,13.9,3,2.81,1,36,T
10340,HIST 1112,"Nichols, Patrick",10,11,10,4,5,0,40,29.6,4,2.35,0,44,T
10341,HIST 1112,"Greeson, Helen",41,32,5,2,7,0,87,17.5,8,3.10,2,97,E
10342,HIST 2110,"Grubbs, Larry",37,6,1,0,2,0,46,6.4,1,3.72,0,47,T
10343,HIST 2110,"Diamond, Beryl",15,21,9,0,0,0,45,2.2,1,3.16,0,46,T
10344,HIST 2110,"McCready, Alexander",17,14,1,1,4,0,37,13.5,0,3.03,0,37,T
10345,HIST 2110,"Greeson, Helen",12,14,1,1,2,0,30,18.2,3,3.10,0,33,T
10346,HIST 2110,"Martin, Eliza",19,18,5,1,0,0,43,8.7,3,3.23,0,46,T
10347,HIST 2110,"Gleason, Christopher",14,13,11,0,5,0,43,15.6,2,2.67,0,45,T
10348,HIST 2110,"Welch, Heather",43,2,0,0,0,0,45,2.2,1,4.13,0,46,T
10349,HIST 2110,"Conner, Robin",10,19,8,2,2,0,41,15.9,3,2.83,0,44,T
10350,HIST 2110,"Leighton, Leslie",12,20,3,0,4,0,39,10.0,0,2.92,1,40,T
10351,HIST 2110,"Greeson, Helen",16,8,5,2,2,0,33,14.3,1,2.97,1,35,T
10352,HIST 2110,"Gleason, Christopher",23,11,8,0,0,0,42,8.7,4,3.31,0,46,T
10356,HIST 9999,"Cummings, Alexander",0,0,0,0,0,0,0,0.0,0,,29,29,T
10357,IB 3090,"Vivas, Reyes",19,22,0,1,0,0,42,6.8,2,3.40,0,44,T
10361,ID 4930,"White, Michael",11,0,0,0,0,0,11,0.0,0,4.00,1,12,T
10366,JOUR 1000,"Basaran, Dilan Sinem",8,4,2,0,0,0,14,6.7,1,3.43,0,15,T
10367,JOUR 1010,"Krache, Donna",7,7,1,0,0,0,15,6.3,1,3.47,0,16,T
10368,JOUR 3060,"Barouch, Timothy",10,21,5,0,1,0,37,5.3,1,3.08,0,38,T
10371,JOUR 4800,"Simmons, Marcus",13,5,6,1,1,0,26,7.4,0,3.27,1,27,T
10374,JOUR 4980,"Barthlow, Douglas",18,3,1,0,0,0,22,4.2,1,3.73,1,24,T
10385,MATH 1101,"Akimova, Irina",21,11,7,1,4,0,44,14.9,2,3.09,1,47,T
10386,MATH 1101,"Alexander, Margo",18,16,11,0,0,0,45,4.3,2,3.18,0,47,T
10387,MATH 1101,"Yeo, Jinsung",21,17,3,1,0,0,42,12.8,5,3.40,0,47,T
10388,MATH 1101,"Yao, Senmei",28,7,2,1,3,0,41,19.6,5,3.41,0,46,T
10389,MATH 1101,"Akimova, Irina",36,5,4,0,0,0,45,6.3,3,3.82,0,48,T
10390,MATH 1101,"Nezamdoust, Bita",22,11,6,2,3,0,44,12.8,1,3.07,2,47,T
10391,MATH 1101,"Grant, Shanah",24,13,3,3,2,0,45,14.9,2,3.31,0,47,T
10392,MATH 1101,"Xu, Hanfei",32,6,2,0,0,0,40,13.0,6,3.88,0,46,T
10393,MATH 1101,"Nezamdoust, Bita",19,11,5,2,6,0,43,23.9,3,2.84,0,46,T
10394,MATH 1111,"May, Catrina",16,7,9,1,3,0,36,20.0,4,2.92,0,40,T
10395,MATH 1111,"Tokar, Nizamettin",18,9,6,3,3,0,39,17.5,1,2.97,0,40,T
10396,MATH 1111,"Tokar, Nizamettin",12,8,9,4,3,0,36,27.5,4,2.64,0,40,T
10397,MATH 1111,"May, Catrina",21,8,3,0,1,0,33,17.5,6,3.45,1,40,T
10398,MATH 1111,"Tokar, Nizamettin",20,14,2,2,1,0,39,10.0,1,3.36,0,40,T
10399,MATH 1111,"Miller, Valerie",13,11,5,2,1,0,32,21.6,5,3.09,0,37,T
10400,MATH 1111,"Chikwanda, Patreck",26,16,4,1,2,0,49,16.7,7,3.35,4,60,E
10402,MATH 2212,"Akbas, Erol",12,4,1,0,0,0,17,5.6,1,3.76,0,18,T
10403,MATH 2215,"Fanoe, Andrew",34,7,0,1,1,0,43,12.8,4,3.81,0,47,T
10404,MATH 3000,"Miller, Valerie",3,7,1,0,1,0,12,21.4,2,3.08,0,14,T
10405,MATH 3050,"Rozier, Kelvin",8,5,0,0,0,0,13,23.5,4,3.69,0,17,T
10410,MK 3010,"Lohtia, Ritu",9,2,0,0,0,0,11,8.3,1,3.91,0,12,H
10411,MK 3010,"Mayberry, Robert",10,20,4,2,0,0,36,10.5,2,3.11,0,38,H
10412,MK 3010,"Mayberry, Robert",5,15,9,5,4,0,38,23.7,0,2.42,0,38,H
10413,MK 4100,"Cohen, Gregory",17,14,5,1,1,0,38,7.7,1,3.13,0,39,T
10414,MK 4100,"Eroglu, Sevgin",6,17,12,0,1,0,36,5.4,1,2.72,0,37,T
10415,MK 4200,"Anand, Ankit",18,13,5,1,0,0,37,5.3,1,3.32,0,38,T
10416,MK 4200,"Dogan, Orhan",4,9,1,0,0,0,14,0.0,0,3.21,0,14,T
10417,MK 4300,"Cobb-Walgren, Cathy",4,17,6,0,0,0,27,6.9,2,2.85,0,29,T
10418,MK 4300,"Thornton, Corliss",1,20,10,3,2,0,36,13.9,0,2.42,0,36,T
10419,MK 4310,"Cobb-Walgren, Cathy",11,8,1,0,0,0,20,4.8,1,3.45,0,21,T
10420,MK 4330,"Curasi, Carolyn",17,13,2,2,0,0,34,5.7,0,3.32,1,35,T
10422,MK 4900,"Suarez, Tony",27,0,0,0,0,0,27,0.0,0,4.00,0,27,T
10425,MTM 3080,"Thrash, Alhadji",6,0,0,0,0,0,6,14.3,1,4.00,0,7,T
10426,MTM 3300,"Minter, Kendall",13,18,5,0,1,0,37,2.7,0,3.14,0,37,T
10427,MTM 4910,"Thrash, Alhadji",5,3,0,0,0,0,8,27.3,3,3.75,0,11,T
10428,MUA 1500,"Haydon, Geoffrey",24,13,3,0,9,0,49,20.0,1,2.90,0,50,T
10429,MUA 1700,"Gallo, Sergio",6,1,1,1,0,0,9,20.0,1,3.33,0,10,T
10430,MUA 1700,"Gallo, Sergio",5,1,1,0,1,0,8,36.4,3,3.38,0,11,T
10431,MUA 1930,"Carter, Marva",50,4,0,0,0,0,54,5.2,3,4.00,1,58,T
10432,MUA 1930,"Maxwell, Tania",82,8,3,0,1,0,94,7.0,6,3.97,0,100,T
10433,MUS 1060,"Ambrose, Robert",16,0,0,0,0,0,16,5.9,1,4.00,0,17,T
10434,MUS 1070,"Palmer, Michael",18,0,0,0,0,0,18,5.3,1,4.06,0,19,T
10435,MUS 1080 A,"Sengin, Jennifer",33,1,1,0,1,0,36,2.8,0,4.06,0,36,T
10436,MUS 1090,"Vernick, Gordon",11,0,0,0,0,0,11,0.0,0,4.00,0,11,T
10437,MUS 1450,"LeMay, Marc",5,7,5,0,2,0,19,22.7,3,2.79,0,22,T
10438,MUS 1710,"Gallo, Sergio",8,1,0,0,0,0,9,25.0,3,4.00,0,12,T
10440,MUS 1720,"Gallo, Sergio",6,5,0,0,1,0,12,8.3,0,3.42,0,12,T
10441,MUS 1720,"Gallo, Sergio",4,3,1,0,3,0,11,33.3,1,2.55,0,12,T
10442,MUS 1720,"Gallo, Sergio",9,1,0,1,0,0,11,16.7,1,3.73,0,12,T
10444,MUS 2550,"LeMay, Marc",5,4,3,0,0,0,12,0.0,0,3.25,0,12,T
10445,MUS 2710,"Gallo, Sergio",6,1,0,0,0,0,7,0.0,0,3.86,0,7,T
10446,MUS 2720,"Gallo, Sergio",7,1,1,1,0,0,10,25.0,2,3.60,0,12,T
10447,MUS 2720,"Gallo, Sergio",3,2,4,0,1,0,10,18.2,1,2.70,0,11,T
10450,MUS 3060,"Ambrose, Robert",19,0,0,0,0,0,19,9.5,2,4.00,0,21,T
10451,MUS 3070,"Palmer, Michael",12,0,0,0,0,0,12,7.7,1,4.17,0,13,T
10452,MUS 3080 A,"Sengin, Jennifer",10,1,0,0,0,0,11,0.0,0,4.09,0,11,T
10458,MUS 3250,"Long, Kenneth",15,0,1,0,0,0,16,5.9,1,3.88,0,17,T
